us_state,county,poverty_estimate,poverty_percentage
TN,Haywood,"3,524",20.7
TN,Henderson,"4,370",15.8
TN,Henry,"5,795",18.3
TN,Hickman,"3,830",16.3
TN,Houston,"1,427",17.8
TN,Humphreys,"2,388",13.1
TN,Jackson,"1,977",17.1
TN,Jefferson,"6,622",12.5
TN,Johnson,"4,045",25.2
TN,Knox,"61,334",13.4
TN,Lake,"1,705",35.5
TN,Lauderdale,"4,503",19.3
TN,Lawrence,"7,250",16.7
TN,Lewis,"1,827",15.2
TN,Lincoln,"4,343",12.8
TN,Loudon,"5,182",9.7
TN,McMinn,"7,620",14.5
TN,McNairy,"4,287",17.0
TN,Macon,"3,733",15.5
TN,Madison,"16,421",17.6
TN,Marion,"4,374",15.3
TN,Marshall,"4,431",13.1
TN,Maury,"8,059",8.5
TN,Meigs,"1,972",16.1
TN,Monroe,"7,571",16.5
TN,Montgomery,"24,633",12.0
TN,Moore,638,10.0
TN,Morgan,"4,185",22.0
TN,Obion,"4,317",14.6
TN,Overton,"3,744",17.1
TN,Perry,"1,143",14.4
TN,Pickett,881,17.8
TN,Polk,"2,518",15.3
TN,Putnam,"12,434",16.1
TN,Rhea,"4,953",15.4
TN,Roane,"7,687",14.6
TN,Robertson,"7,424",10.5
TN,Rutherford,"32,610",10.0
TN,Scott,"4,770",22.0
TN,Sequatchie,"2,569",17.4
TN,Sevier,"12,541",12.9
TN,Shelby,"157,667",17.2
TN,Smith,"3,042",15.3
TN,Stewart,"1,740",12.9
TN,Sullivan,"23,452",15.1
TN,Sumner,"16,330",8.6
TN,Tipton,"6,316",10.5
TN,Trousdale,"1,367",15.8
TN,Unicoi,"2,762",15.8
TN,Union,"3,601",18.3
TN,Van Buren,887,15.5
TN,Warren,"6,449",15.9
TN,Washington,"19,811",15.8
TN,Wayne,"2,495",17.3
TN,Weakley,"5,604",17.7
TN,White,"4,289",16.0
TN,Williamson,"10,228",4.3
TN,Wilson,"10,536",7.4
TX,Texas,"3,870,944",13.6
TX,Anderson,"8,702",19.8
TX,Andrews,"1,888",10.2
TX,Angelina,"13,131",15.6
TX,Aransas,"4,313",18.7
TX,Archer,877,10.3
TX,Armstrong,194,10.6
TX,Atascosa,"7,434",14.7
TX,Austin,"3,312",11.1
TX,Bailey,"1,093",15.9
TX,Bandera,"2,947",12.9
TX,Bastrop,"12,091",14.0
TX,Baylor,546,15.9
TX,Bee,"5,938",24.0
TX,Bell,"48,565",13.8
TX,Bexar,"298,018",15.2
TX,Blanco,"1,022",8.6
TX,Borden,69,10.6
TX,Bosque,"2,513",13.7
TX,Bowie,"14,627",16.8
TX,Brazoria,"31,116",8.6
TX,Brazos,"42,898",20.0
TX,Brewster,"1,198",13.1
TX,Briscoe,232,15.0
TX,Brooks,"2,082",29.6
TX,Brown,"4,965",13.7
TX,Burleson,"2,506",13.8
TX,Burnet,"4,943",10.5
TX,Caldwell,"6,044",14.4
TX,Calhoun,"3,088",14.7
TX,Callahan,"1,675",12.1
TX,Cameron,"106,976",25.5
TX,Camp,"2,151",16.6
TX,Carson,504,8.5
TX,Cass,"5,103",17.3
TX,Castro,"1,138",15.3
TX,Chambers,"3,761",8.6
TX,Cherokee,"8,221",16.5
TX,Childress,"1,217",21.9
TX,Clay,"1,191",11.5
TX,Cochran,545,19.5
TX,Coke,437,13.1
TX,Coleman,"1,429",17.7
TX,Collin,"62,612",6.1
TX,Collingsworth,566,19.8
TX,Colorado,"2,867",13.6
TX,Comal,"10,407",6.7
TX,Comanche,"1,818",13.5
TX,Concho,404,15.1
TX,Cooke,"5,155",12.7
TX,Coryell,"7,529",11.8
TX,Cottle,264,18.9
TX,Crane,451,9.6
TX,Crockett,476,13.8
TX,Crosby,"1,247",22.1
TX,Culberson,424,19.7
TX,Dallam,821,11.4
TX,Dallas,"363,567",14.0
TX,Dawson,"2,338",20.6
TX,Deaf Smith,"3,104",17.0
TX,Delta,844,16.0
TX,Denton,"56,476",6.5
TX,DeWitt,"3,135",17.1
TX,Dickens,366,19.4
TX,Dimmit,"2,537",25.3
TX,Donley,500,16.4
TX,Duval,"2,515",23.9
TX,Eastland,"2,926",16.7
TX,Ector,"19,781",12.1
TX,Edwards,399,20.7
TX,Ellis,"15,932",8.7
TX,El Paso,"154,504",18.8
TX,Erath,"5,937",15.2
TX,Falls,"3,314",21.6
TX,Fannin,"4,287",13.2
TX,Fayette,"2,710",10.9
TX,Fisher,508,13.3
TX,Floyd,979,17.3
TX,Foard,190,17.0
TX,Fort Bend,"53,151",6.6
TX,Franklin,"1,528",14.4
TX,Freestone,"2,801",15.5
TX,Frio,"4,664",27.7
TX,Gaines,"2,820",13.2
TX,Galveston,"38,181",11.3
TX,Garza,"1,067",24.2
TX,Gillespie,"2,271",8.5
TX,Glasscock,111,7.9
TX,Goliad,"1,011",13.4
TX,Gonzales,"3,325",16.2
TX,Gray,"2,888",14.5
TX,Grayson,"15,459",11.6
TX,Gregg,"19,832",16.5
TX,Grimes,"4,119",15.9
TX,Guadalupe,"12,234",7.4
TX,Hale,"5,483",17.9
TX,Hall,739,25.4
TX,Hamilton,"1,185",14.3
TX,Hansford,622,11.7
TX,Hardeman,750,19.2
TX,Hardin,"6,924",12.1
TX,Harris,"701,075",15.0
TX,Harrison,"11,600",17.8
TX,Hartley,383,8.6
TX,Haskell,"1,061",20.7
TX,Hays,"24,895",11.2
TX,Hemphill,344,9.1
TX,Henderson,"14,246",17.5
TX,Hidalgo,"231,032",26.9
TX,Hill,"4,700",13.1
TX,Hockley,"3,436",15.5
TX,Hood,"5,581",9.2
TX,Hopkins,"5,370",14.7
TX,Houston,"4,230",20.9
TX,Howard,"5,281",17.0
TX,Hudspeth,"1,343",28.0
TX,Hunt,"14,114",14.8
TX,Hutchinson,"2,351",11.4
TX,Irion,114,7.4
TX,Jack,"1,212",15.6
TX,Jackson,"1,996",13.8
TX,Jasper,"6,747",19.5
TX,Jeff Davis,278,12.7
TX,Jefferson,"39,998",16.9
TX,Jim Hogg,"1,181",22.8
TX,Jim Wells,"8,385",21.0
TX,Johnson,"19,035",11.0
TX,Jones,"3,032",20.4
TX,Karnes,"2,644",21.0
TX,Kaufman,"13,108",9.8
TX,Kendall,"3,468",7.4
TX,Kenedy,57,14.2
TX,Kent,81,11.5
TX,Kerr,"6,310",12.5
TX,Kimble,730,17.0
TX,King,30,11.0
TX,Kinney,629,18.9
TX,Kleberg,"6,804",23.3
TX,Knox,679,19.1
TX,Lamar,"9,050",18.4
TX,Lamb,"2,346",18.5
TX,Lampasas,"2,627",12.4
TX,La Salle,"1,561",26.6
TX,Lavaca,"2,163",11.0
TX,Lee,"1,791",10.7
TX,Leon,"2,494",14.4
TX,Liberty,"11,967",14.4
TX,Limestone,"4,190",19.2
TX,Lipscomb,395,12.4
TX,Live Oak,"1,825",16.5
TX,Llano,"2,338",10.8
TX,Loving,12,7.1
TX,Lubbock,"53,478",17.9
TX,Lynn,944,16.0
TX,McCulloch,"1,379",17.6
TX,McLennan,"44,574",18.0
TX,McMullen,77,10.5
TX,Madison,"2,090",17.8
TX,Marion,"2,070",21.4
TX,Martin,695,12.1
TX,Mason,500,11.7
TX,Matagorda,"6,335",17.5
TX,Maverick,"15,491",26.9
TX,Medina,"5,997",12.2
TX,Menard,435,20.7
TX,Midland,"17,401",9.9
TX,Milam,"3,965",16.3
TX,Mills,623,13.2
TX,Mitchell,"1,303",19.5
TX,Montague,"2,517",12.9
TX,Montgomery,"53,807",8.9
TX,Moore,"2,463",11.9
TX,Morris,"2,220",18.1
TX,Motley,210,17.6
TX,Nacogdoches,"12,571",20.9
TX,Navarro,"6,586",13.4
TX,Newton,"2,933",22.8
TX,Nolan,"2,496",17.5
TX,Nueces,"58,465",16.5
TX,Ochiltree,"1,115",11.4
TX,Oldham,245,13.1
TX,Orange,"10,307",12.5
TX,Palo Pinto,"4,960",17.2
TX,Panola,"3,266",14.3
TX,Parker,"11,524",8.2
TX,Parmer,"1,123",11.8
TX,Pecos,"2,562",18.7
TX,Polk,"7,839",16.7
TX,Potter,"22,514",20.3
TX,Presidio,"1,286",19.2
TX,Rains,"1,667",13.4
TX,Randall,"12,178",9.0
TX,Reagan,340,8.9
TX,Real,597,17.7
TX,Red River,"2,322",19.6
TX,Reeves,"2,833",22.1
TX,Refugio,"1,224",18.0
TX,Roberts,63,7.4
TX,Robertson,"3,499",20.7
TX,Rockwall,"4,991",4.8
TX,Runnels,"1,729",17.2
TX,Rusk,"7,426",15.4
TX,Sabine,"1,834",17.6
TX,San Augustine,"1,799",22.5
TX,San Jacinto,"4,809",16.8
TX,San Patricio,"9,507",14.4
TX,San Saba,"1,104",20.7
TX,Schleicher,417,15.0
TX,Scurry,"2,217",14.7
TX,Shackelford,413,12.7
TX,Shelby,"5,346",21.4
TX,Sherman,331,11.1
TX,Smith,"29,285",12.9
TX,Somervell,842,9.4
TX,Starr,"20,741",32.5
TX,Stephens,"1,477",17.0
TX,Sterling,134,10.7
TX,Stonewall,199,15.1
TX,Sutton,494,13.1
TX,Swisher,"1,393",20.6
TX,Tarrant,"211,454",10.2
TX,Taylor,"18,724",14.0
TX,Terrell,136,17.5
TX,Terry,"2,438",21.6
TX,Throckmorton,209,13.9
TX,Titus,"5,246",16.3
TX,Tom Green,"14,713",12.9
TX,Travis,"134,983",10.8
TX,Trinity,"2,597",17.9
TX,Tyler,"3,380",17.2
TX,Upshur,"6,124",14.9
TX,Upton,495,13.8
TX,Uvalde,"5,174",19.8
TX,Val Verde,"9,786",20.8
TX,Van Zandt,"7,586",13.6
TX,Victoria,"12,924",14.3
TX,Walker,"11,810",21.4
TX,Waller,"6,687",13.2
TX,Ward,"1,462",12.4
TX,Washington,"3,534",10.6
TX,Webb,"57,053",20.9
TX,Wharton,"6,711",16.4
TX,Wheeler,579,11.6
TX,Wichita,"16,584",13.9
TX,Wilbarger,"1,841",14.9
TX,Willacy,"5,482",30.5
TX,Williamson,"31,514",5.4
TX,Wilson,"4,172",8.3
TX,Winkler,983,12.5
TX,Wise,"5,745",8.3
TX,Wood,"6,231",14.3
TX,Yoakum,916,10.6
TX,Young,"2,405",13.6
TX,Zapata,"4,243",30.1
TX,Zavala,"3,374",29.6
UT,Utah,"279,435",8.8
UT,Beaver,589,8.9
UT,Box Elder,"4,147",7.5
UT,Cache,"16,243",13.1
UT,Carbon,"3,255",16.4
UT,Daggett,64,6.7
UT,Davis,"19,344",5.5
UT,Duchesne,"2,787",14.2
UT,Emery,"1,084",10.9
UT,Garfield,460,9.4
UT,Grand,"1,174",12.2
UT,Iron,"7,013",13.1
UT,Juab,"1,070",9.0
UT,Kane,717,9.4
UT,Millard,"1,542",11.8
UT,Morgan,486,4.0
UT,Piute,227,15.7
UT,Rich,230,9.3
UT,Salt Lake,"103,036",9.0
UT,San Juan,"3,295",21.9
UT,Sanpete,"3,699",13.1
UT,Sevier,"2,590",12.1
UT,Summit,"1,968",4.7
UT,Tooele,"3,829",5.3
UT,Uintah,"3,920",11.1
UT,Utah,"60,411",9.7
UT,Wasatch,"1,699",5.0
UT,Washington,"16,590",9.5
UT,Wayne,319,11.8
UT,Weber,"17,647",6.9
VT,Vermont,"60,624",10.1
VT,Addison,"2,690",7.9
VT,Bennington,"3,399",10.0
VT,Caledonia,"3,561",12.3
VT,Chittenden,"16,084",10.5
VT,Essex,908,14.8
VT,Franklin,"4,699",9.6
VT,Grand Isle,581,8.1
VT,Lamoille,"2,231",9.1
VT,Orange,"2,652",9.4
VT,Orleans,"3,333",12.7
VT,Rutland,"6,033",10.8
VT,Washington,"4,673",8.4
VT,Windham,"4,776",11.6
VT,Windsor,"5,005",9.2
VA,Virginia,"822,944",9.9
VA,Accomack,"5,225",16.4
VA,Albemarle,"6,882",6.7
VA,Alleghany,"1,680",11.5
VA,Amelia,"1,211",9.3
VA,Amherst,"3,645",12.0
VA,Appomattox,"1,991",12.6
VA,Arlington,"17,774",7.6
VA,Augusta,"5,260",7.3
VA,Bath,406,9.9
VA,Bedford,"6,766",8.6
VA,Bland,749,13.4
VA,Botetourt,"1,895",5.7
VA,Brunswick,"2,935",20.9
VA,Buchanan,"4,332",21.7
VA,Buckingham,"2,516",16.8
VA,Campbell,"5,845",10.8
VA,Caroline,"2,883",9.6
VA,Carroll,"4,110",13.9
VA,Charles,870,12.5
VA,Charlotte,"2,257",19.3
VA,Chesterfield,"22,943",6.6
VA,Clarke,911,6.3
VA,Craig,572,11.2
VA,Culpeper,"4,709",9.2
VA,Cumberland,"1,371",13.8
VA,Dickenson,"3,330",24.2
VA,Dinwiddie,"2,982",10.7
VA,Essex,"1,747",16.2
VA,Fairfax,"68,543",6.0
VA,Fauquier,"4,310",6.1
VA,Floyd,"1,783",11.4
VA,Fluvanna,"1,883",7.3
VA,Franklin,"6,315",11.5
VA,Frederick,"5,731",6.5
VA,Giles,"1,890",11.4
VA,Gloucester,"3,194",8.6
VA,Goochland,"1,420",6.2
VA,Grayson,"2,719",18.8
VA,Greene,"1,482",7.6
VA,Greensville,"1,929",24.5
VA,Halifax,"5,655",17.1
VA,Hanover,"5,393",5.1
VA,Henrico,"28,486",8.7
VA,Henry,"7,277",14.6
VA,Highland,271,12.4
VA,Isle of Wight,"3,351",9.1
VA,James,"4,366",5.8
VA,King and Queen,820,11.7
VA,King George,"1,553",5.9
VA,King William,"1,179",6.9
VA,Lancaster,"1,383",13.3
VA,Lee,"5,939",27.1
VA,Loudoun,"12,909",3.1
VA,Louisa,"3,559",9.5
VA,Lunenburg,"2,140",19.2
VA,Madison,"1,224",9.3
VA,Mathews,766,8.8
VA,Mecklenburg,"5,137",17.3
VA,Middlesex,"1,411",13.8
VA,Montgomery,"18,158",20.5
VA,Nelson,"1,748",11.8
VA,New Kent,"1,131",5.0
VA,Northampton,"2,077",18.1
VA,Northumberland,"1,533",12.7
VA,Nottoway,"2,789",21.5
VA,Orange,"3,534",9.7
VA,Page,"2,668",11.3
VA,Patrick,"2,674",15.5
VA,Pittsylvania,"8,960",15.1
VA,Powhatan,"1,547",5.4
VA,Prince Edward,"3,852",20.6
VA,Prince George,"2,842",8.3
VA,Prince William,"28,463",6.1
VA,Pulaski,"4,796",14.6
VA,Rappahannock,622,8.5
VA,Richmond,"1,303",17.8
VA,Roanoke,"5,918",6.5
VA,Rockbridge,"2,525",11.5
VA,Rockingham,"6,482",8.1
VA,Russell,"5,272",20.0
VA,Scott,"3,069",14.8
VA,Shenandoah,"4,421",10.3
VA,Smyth,"4,849",16.5
VA,Southampton,"2,132",13.3
VA,Spotsylvania,"8,903",6.6
VA,Stafford,"8,097",5.4
VA,Surry,761,11.9
VA,Sussex,"1,851",21.6
VA,Tazewell,"8,417",21.7
VA,Warren,"3,803",9.7
VA,Washington,"6,396",12.3
VA,Westmoreland,"2,843",15.9
VA,Wise,"7,039",20.4
VA,Wythe,"3,645",12.8
VA,York,"3,441",5.1
VA,Alexandria,"13,593",8.6
VA,Bristol,"3,604",21.8
VA,Buena Vista,"1,024",17.2
VA,Charlottesville,"9,965",22.1
VA,Chesapeake,"19,812",8.3
VA,Colonial Heights,"1,613",9.4
VA,Covington,785,14.5
VA,Danville,"9,023",23.5
VA,Emporia,"1,044",20.5
VA,Fairfax,"1,667",7.1
VA,Falls Church,512,3.5
VA,Franklin,"1,507",19.2
VA,Fredericksburg,"4,463",16.9
VA,Galax,"1,151",19.0
VA,Hampton,"17,926",13.8
VA,Harrisonburg,"11,299",24.9
VA,Hopewell,"4,287",19.3
VA,Lexington,"1,073",22.9
VA,Lynchburg,"11,947",16.8
VA,Manassas,"3,031",7.4
VA,Manassas Park,"1,095",6.3
VA,Martinsville,"2,377",19.5
VA,Newport News,"25,769",15.1
VA,Norfolk,"39,553",19.0
VA,Norton,756,19.3
VA,Petersburg,"6,643",21.6
VA,Poquoson,645,5.3
VA,Portsmouth,"16,860",18.5
VA,Radford,"4,503",30.5
VA,Richmond,"42,010",19.2
VA,Roanoke,"19,049",19.5
VA,Salem,"2,197",9.4
VA,Staunton,"2,706",11.3
VA,Suffolk,"8,906",9.8
VA,Virginia Beach,"31,898",7.3
VA,Waynesboro,"2,746",12.3
VA,Williamsburg,"1,937",18.2
VA,Winchester,"3,588",13.3
WA,Washington,"731,216",9.8
WA,Adams,"3,309",16.8
WA,Asotin,"3,092",13.8
WA,Benton,"21,437",10.6
WA,Chelan,"9,332",12.2
WA,Clallam,"8,476",11.2
WA,Clark,"44,548",9.2
WA,Columbia,484,12.3
WA,Cowlitz,"13,729",12.6
WA,Douglas,"4,724",10.9
WA,Ferry,"1,354",18.0
WA,Franklin,"12,409",13.5
WA,Garfield,283,12.9
WA,Grant,"13,377",13.9
WA,Grays Harbor,"9,422",13.1
WA,Island,"6,037",7.3
WA,Jefferson,"3,993",12.6
WA,King,"171,116",7.7
WA,Kitsap,"19,787",7.5
WA,Kittitas,"6,326",14.0
WA,Klickitat,"3,013",13.5
WA,Lewis,"9,726",12.2
WA,Lincoln,981,9.1
WA,Mason,"8,143",12.8
WA,Okanogan,"6,828",16.4
WA,Pacific,"2,996",13.5
WA,Pend Oreille,"2,191",16.1
WA,Pierce,"83,128",9.4
WA,San Juan,"1,414",8.1
WA,Skagit,"14,314",11.2
WA,Skamania,"1,246",10.4
WA,Snohomish,"56,935",7.0
WA,Spokane,"65,750",12.9
WA,Stevens,"6,738",14.9
WA,Thurston,"26,105",9.1
WA,Wahkiakum,477,10.8
WA,Walla Walla,"7,099",12.7
WA,Whatcom,"28,310",12.7
WA,Whitman,"11,367",26.3
WA,Yakima,"41,218",16.7
WV,West Virginia,"281,175",16.2
WV,Barbour,"2,848",18.4
WV,Berkeley,"12,942",11.0
WV,Boone,"4,017",18.9
WV,Braxton,"2,477",18.3
WV,Brooke,"2,551",12.0
WV,Cabell,"16,337",18.5
WV,Calhoun,"1,524",21.6
WV,Clay,"1,891",22.5
WV,Doddridge,"1,376",18.8
WV,Fayette,"8,321",20.6
WV,Gilmer,"1,536",25.5
WV,Grant,"1,497",13.2
WV,Greenbrier,"5,814",17.2
WV,Hampshire,"3,311",14.6
WV,Hancock,"3,559",12.5
WV,Hardy,"1,929",14.2
WV,Harrison,"7,353",11.1
WV,Jackson,"4,716",16.7
WV,Jefferson,"5,529",9.9
WV,Kanawha,"28,499",16.3
WV,Lewis,"3,039",19.5
WV,Lincoln,"3,990",19.7
WV,Logan,"6,827",21.9
WV,McDowell,"5,894",33.8
WV,Marion,"7,939",14.6
WV,Marshall,"4,081",13.7
WV,Mason,"3,994",15.5
WV,Mercer,"10,768",18.7
WV,Mineral,"3,266",12.5
WV,Mingo,"6,329",27.3
WV,Monongalia,"18,887",19.1
WV,Monroe,"2,070",15.7
WV,Morgan,"1,851",10.5
WV,Nicholas,"4,558",18.8
WV,Ohio,"5,504",14.1
WV,Pendleton,927,13.5
WV,Pleasants,875,13.0
WV,Pocahontas,"1,270",16.1
WV,Preston,"4,491",14.3
WV,Putnam,"4,962",8.9
WV,Raleigh,"12,090",17.4
WV,Randolph,"4,403",16.8
WV,Ritchie,"1,674",17.9
WV,Roane,"2,628",19.4
WV,Summers,"2,724",23.5
WV,Taylor,"2,690",16.7
WV,Tucker,"1,014",15.3
WV,Tyler,"1,302",15.4
WV,Upshur,"3,994",17.5
WV,Wayne,"7,654",19.6
WV,Webster,"1,744",21.8
WV,Wetzel,"2,432",16.3
WV,Wirt,"1,015",17.5
WV,Wood,"11,627",14.1
WV,Wyoming,"4,634",22.9
WI,Wisconsin,"591,404",10.4
WI,Adams,"2,231",11.6
WI,Ashland,"2,655",17.8
WI,Barron,"3,968",8.9
WI,Bayfield,"1,533",10.3
WI,Brown,"25,456",9.9
WI,Buffalo,"1,227",9.5
WI,Burnett,"1,926",12.6
WI,Calumet,"2,701",5.4
WI,Chippewa,"5,460",8.8
WI,Clark,"4,605",13.5
WI,Columbia,"3,776",6.7
WI,Crawford,"1,789",11.6
WI,Dane,"50,163",9.4
WI,Dodge,"6,512",8.0
WI,Door,"2,549",9.3
WI,Douglas,"4,810",11.5
WI,Dunn,"4,911",11.7
WI,Eau Claire,"10,586",10.6
WI,Florence,463,10.9
WI,Fond du Lac,"7,326",7.3
WI,Forest,"1,443",16.3
WI,Grant,"6,278",13.4
WI,Green,"2,350",6.4
WI,Green Lake,"2,181",11.7
WI,Iowa,"2,240",9.5
WI,Iron,709,12.7
WI,Jackson,"2,385",12.4
WI,Jefferson,"5,824",7.1
WI,Juneau,"3,391",13.4
WI,Kenosha,"16,248",9.8
WI,Kewaunee,"1,496",7.4
WI,La Crosse,"13,280",11.8
WI,Lafayette,"1,868",11.3
WI,Langlade,"2,441",13.0
WI,Lincoln,"2,455",9.1
WI,Manitowoc,"6,899",8.8
WI,Marathon,"11,026",8.2
WI,Marinette,"4,548",11.5
WI,Marquette,"1,535",10.0
WI,Menominee,"1,139",25.3
WI,Milwaukee,"156,647",16.9
WI,Monroe,"4,936",10.9
WI,Oconto,"3,506",9.3
WI,Oneida,"3,117",8.9
WI,Outagamie,"13,110",7.1
WI,Ozaukee,"3,926",4.5
WI,Pepin,643,9.0
WI,Pierce,"3,900",9.8
WI,Polk,"3,723",8.6
WI,Portage,"7,995",11.8
WI,Price,"1,959",14.9
WI,Racine,"23,688",12.4
WI,Richland,"2,115",12.5
WI,Rock,"19,755",12.3
WI,Rusk,"1,714",12.3
WI,St. Croix,"5,285",5.9
WI,Sauk,"6,471",10.2
WI,Sawyer,"2,063",12.7
WI,Shawano,"3,851",9.6
WI,Sheboygan,"9,051",8.1
WI,Taylor,"1,942",9.7
WI,Trempealeau,"2,598",8.9
WI,Vernon,"4,297",14.1
WI,Vilas,"2,460",11.2
WI,Walworth,"9,532",9.5
WI,Washburn,"1,990",12.8
WI,Washington,"6,942",5.1
WI,Waukesha,"18,915",4.7
WI,Waupaca,"4,329",8.8
WI,Waushara,"2,863",12.4
WI,Winnebago,"15,965",9.7
WI,Wood,"7,734",10.7
WY,Wyoming,"55,776",9.9
WY,Albany,"5,861",16.0
WY,Big Horn,"1,400",12.1
WY,Campbell,"3,506",7.7
WY,Carbon,"1,638",11.7
WY,Converse,"1,256",9.2
WY,Crook,604,8.0
WY,Fremont,"4,937",12.9
WY,Goshen,"1,557",13.0
WY,Hot Springs,472,10.9
WY,Johnson,751,9.0
WY,Laramie,"9,194",9.5
WY,Lincoln,"1,381",7.0
WY,Natrona,"7,735",9.9
WY,Niobrara,316,15.1
WY,Park,"2,936",10.3
WY,Platte,949,11.5
WY,Sheridan,"2,500",8.5
WY,Sublette,701,7.2
WY,Sweetwater,"3,453",8.3
WY,Teton,"1,396",6.0
WY,Uinta,"1,699",8.5
WY,Washakie,845,11.1
WY,Weston,692,10.5
