us_state,county,poverty_estimate,poverty_percentage
TX,Bexar,306859,16.3
TX,Dallas,413956,16.3
TX,Hunt,14584,16.3
TX,Milam,3959,16.3
VA,Carroll,4775,16.3
WA,Cowlitz,16863,16.3
CO,Logan,3056,16.4
CO,Montrose,6716,16.4
FL,Polk,106703,16.4
ID,Clark,141,16.4
IL,Pike,2506,16.4
KS,Neosho,2552,16.4
KS,Wilson,1402,16.4
KY,Daviess,15895,16.4
KY,Lyon,1152,16.4
NY,Cortland,7230,16.4
NY,Greene,7278,16.4
NC,Macon,5585,16.4
NC,Mitchell,2444,16.4
OK,Carter,7799,16.4
OR,Harney,1171,16.4
SC,Richland,61910,16.4
TN,Stewart,2144,16.4
TN,Sullivan,25304,16.4
TX,Palo Pinto,4547,16.4
VA,Page,3833,16.4
VA,Hampton  ,21458,16.4
WV,Taylor,2678,16.4
ID,Fremont,2062,16.5
MA,Hampden,74898,16.5
MI,Arenac,2456,16.5
MI,Baraga,1235,16.5
MI,Van Buren,12282,16.5
MN,Clearwater,1432,16.5
MO,Greene,45710,16.5
NE,Morrill,775,16.5
NY,Broome,30417,16.5
NC,Nash,15151,16.5
NC,Rowan,22283,16.5
TX,Montague,3165,16.5
TX,Waller,7591,16.5
WI,Vernon,5019,16.5
CA,Yuba,12288,16.6
FL,Citrus,23472,16.6
GA,Chatham,45636,16.6
IN,Lake,79529,16.6
IA,Wapello,5634,16.6
KS,Linn,1569,16.6
MI,Kalamazoo,42141,16.6
MO,Boone,27774,16.6
MO,Carroll,1462,16.6
MO,Shelby,977,16.6
MT,Rosebud,1525,16.6
NC,Transylvania,5415,16.6
OH,Franklin,205476,16.6
OK,Kay,7252,16.6
OK,Pawnee,2696,16.6
TX,Bailey,1165,16.6
TX,Caldwell,6552,16.6
TX,Harris,752261,16.6
TX,Schleicher,503,16.6
AL,Colbert,8982,16.7
AR,Van Buren,2737,16.7
CA,Glenn,4632,16.7
IL,Brown,774,16.7
KY,Bracken,1386,16.7
LA,Bossier  ,20555,16.7
MI,Berrien,25215,16.7
MO,Webster,6189,16.7
NC,Swain,2357,16.7
OH,Brown,7196,16.7
OK,Stephens,7254,16.7
SC,Saluda,3329,16.7
TN,Giles,4751,16.7
TN,Lawrence,7076,16.7
TN,Lincoln,5546,16.7
TX,Grimes,4124,16.7
WI,Grant,7919,16.7
AL,Cherokee,4273,16.8
AL,Lawrence,5530,16.8
AK,Yakutat,101,16.8
AR,Crawford,10322,16.8
ID,Bannock,13780,16.8
LA,West Baton Rouge  ,4231,16.8
MI,Branch,6969,16.8
MI,Calhoun,21973,16.8
MO,Camden,7385,16.8
MO,Polk,5004,16.8
MT,Toole,712,16.8
NE,Hayes,150,16.8
NC,Wilkes,11378,16.8
OH,Harrison,2521,16.8
TX,Henderson,13151,16.8
TX,Taylor,22228,16.8
TX,Wichita,20099,16.8
UT,Sanpete,4520,16.8
WV,Kanawha,30852,16.8
WY,Fremont,6616,16.8
AR,Perry,1689,16.9
AR,Sebastian,21232,16.9
GA,Jasper,2282,16.9
KY,Larue,2312,16.9
MS,Alcorn,6175,16.9
MO,Daviess,1357,16.9
MO,Lewis,1590,16.9
NE,Dawes,1366,16.9
NY,Sullivan,12240,16.9
NC,Lee,9869,16.9
NC,Perquimans,2239,16.9
ND,Sheridan,222,16.9
OK,Bryan,7519,16.9
OK,Cotton,994,16.9
TN,Gibson,8157,16.9
TN,McMinn,8740,16.9
TX,Crockett,612,16.9
VA,Russell,4584,16.9
FL,St. Lucie,51657,17.01
GA,Butts,3586,17.01
ID,Boundary,1973,17.01
IN,Knox,5952,17.01
IN,Wayne,10859,17.01
IA,Johnson,23460,17.01
MI,Montmorency,1535,17.01
MS,Lee,14332,17.01
MO,Audrain,4019,17.01
MO,Nodaway,3251,17.01
MO,Sullivan,1049,17.01
MO,Taney,9006,17.01
NC,Pasquotank,6395,17.01
NC,Surry,12102,17.01
OH,Perry,6029,17.01
PA,Centre,24173,17.01
SC,Aiken,28039,17.01
TN,Greene,11398,17.01
TN,Pickett,856,17.01
WA,Pacific,3578,17.01
AL,Calhoun,19057,17.1
AR,Calhoun,847,17.1
CA,Sutter,16390,17.1
GA,Rabun,2794,17.1
IL,Knox,8036,17.1
KY,Boyle,4562,17.1
KY,Henderson,7739,17.1
LA,Lafourche  ,16447,17.1
MO,Grundy,1680,17.1
NC,Caldwell,13697,17.1
OK,Beckham,3515,17.1
TX,Brown,6217,17.1
TX,Comanche,2271,17.1
TX,Deaf Smith,3177,17.1
TX,Gonzales,3519,17.1
TX,Hockley,3817,17.1
TX,Pecos,2376,17.1
TX,Red River,2057,17.1
AL,Cleburne,2527,17.2
AR,Carroll,4684,17.2
AR,Pulaski,66302,17.2
CA,Shasta,30359,17.2
FL,Baker,4329,17.2
IN,Crawford,1797,17.2
IN,Switzerland,1780,17.2
MD,Allegany,11090,17.2
MI,Newaygo,8101,17.2
MS,Hancock,7976,17.2
MS,Tate,4648,17.2
NJ,Passaic,85671,17.2
NY,New York,274651,17.2
NY,Oswego,19549,17.2
OH,Columbiana,17130,17.2
TX,Jack,1315,17.2
TX,Live Oak,1874,17.2
TX,Runnels,1766,17.2
WV,Wood,14510,17.2
AL,Winston,4061,17.3
FL,Gilchrist,2825,17.3
GA,Hart,4286,17.3
GA,Pierce,3282,17.3
ID,Owyhee,1942,17.3
IL,Macon,17760,17.3
KY,Breckinridge,3386,17.3
KY,McLean,1619,17.3
MI,Ogemaw,3564,17.3
NC,New Hanover,37472,17.3
OR,Jefferson,3838,17.3
SD,Tripp,928,17.3
TN,Unicoi,3006,17.3
TX,Madison,1993,17.3
WV,Monroe,2295,17.3
WY,Albany,6229,17.3
CA,Kings,23247,17.4
FL,Marion,58992,17.4
IL,Union,2957,17.4
IN,Vanderburgh,30462,17.4
KS,Bourbon,2465,17.4
KY,Greenup,6131,17.4
MD,Dorchester,5531,17.4
MS,Carroll,1719,17.4
MO,Bollinger,2076,17.4
MT,Musselshell,790,17.4
NM,San Juan,19749,17.4
OK,Nowata,1776,17.4
PA,Mc Kean,6711,17.4
TN,Henderson,4777,17.4
TX,Cass,5206,17.4
TX,Gregg,20929,17.4
TX,Harrison,11328,17.4
TX,Matagorda,6392,17.4
TX,Wharton,7163,17.4
VA,Grayson,2593,17.4
WV,Preston,5455,17.4
WV,Raleigh,12684,17.4
AL,Coosa,1801,17.5
AL,Etowah,17624,17.5
AL,Jackson,9007,17.5
AK,Prince of Wales-Hyder,1109,17.5
AR,Little River,2148,17.5
AR,Pope,10433,17.5
CO,Fremont,6861,17.5
CO,Rio Grande,1972,17.5
GA,DeKalb,127476,17.5
GA,Newton,18463,17.5
IN,Madison,21548,17.5
KS,Chautauqua,574,17.5
KY,Logan,4581,17.5
MN,Mahnomen,941,17.5
MO,Dade,1312,17.5
MO,Jasper,20301,17.5
MO,Putnam,837,17.5
MO,Vernon,3498,17.5
MT,Powell,929,17.5
NV,Pershing,847,17.5
NY,Delaware,7613,17.5
NY,St. Lawrence,17225,17.5
NC,Forsyth,62994,17.5
OK,Craig,2423,17.5
OK,Garvin,4791,17.5
OK,Mayes,7066,17.5
OR,Coos,10946,17.5
PA,Fayette,22645,17.5
TX,Sabine,1779,17.5
WV,Marshall,5445,17.5
AL,Tuscaloosa,34384,17.6
CA,Lassen,4085,17.6
CA,San Bernardino,369012,17.6
ID,Latah,6326,17.6
IN,Tippecanoe,30478,17.6
KY,Bourbon,3466,17.6
MS,Jackson,24525,17.6
MS,Tishomingo,3362,17.6
MO,Livingston,2350,17.6
MT,Sanders,2005,17.6
OH,Trumbull,34839,17.6
OR,Baker,2762,17.6
TN,Crockett,2491,17.6
TX,Baylor,630,17.6
VA,Buckingham,2613,17.6
WV,Marion,9690,17.6
ID,Lemhi,1351,17.7
MI,Roscommon,4129,17.7
NC,Burke,15310,17.7
OK,Blaine,1682,17.7
OK,Cimarron,381,17.7
OK,Delaware,7294,17.7
SC,Edgefield,4180,17.7
TN,Sequatchie,2598,17.7
TN,White,4624,17.7
TX,San Jacinto,4876,17.7
UT,Piute,253,17.7
AZ,Coconino,23116,17.8
AR,Garland,17037,17.8
AR,Prairie,1441,17.8
CO,Delta,5300,17.8
FL,Columbia,11449,17.8
IN,Fayette,4071,17.8
IN,Vigo,17567,17.8
KY,Butler,2234,17.8
MI,Saginaw,33068,17.8
MI,Wexford,5812,17.8
MO,Buchanan,14999,17.8
MT,Mineral,737,17.8
PA,Clinton,6543,17.8
TN,Houston,1413,17.8
TX,Hardeman,692,17.8
TX,Navarro,8491,17.8
VA,Lynchburg  ,12336,17.8
AR,Ashley,3636,17.9
AR,Franklin,3103,17.9
CA,Mariposa,3077,17.9
ID,Gem,3042,17.9
IA,Wayne,1134,17.9
KS,Elk,447,17.9
KY,Fayette,54406,17.9
KY,Montgomery,4881,17.9
KY,Webster,2311,17.9
MO,Benton,3330,17.9
OH,Lawrence,10771,17.9
SD,Roberts,1801,17.9
TN,Benton,2831,17.9
TN,Macon,4117,17.9
TX,Howard,5478,17.9
TX,Lynn,1010,17.9
VA,Patrick,3151,17.9
WV,Mason,4671,17.9
AL,Talladega,13864,18.01
AR,Yell,3817,18.01
ID,Benewah,1624,18.01
MD,Wicomico,17634,18.01
MI,Cheboygan,4486,18.01
MI,Gladwin,4459,18.01
MI,Oceana,4630,18.01
MO,Madison,2193,18.01
MO,Pike,2907,18.01
NM,Lea,12179,18.01
OK,Custer,4984,18.01
OK,Pottawatomie,12400,18.01
OR,Josephine,15239,18.01
TX,Foard,207,18.01
TX,Leon,3090,18.01
VA,Tazewell,7281,18.01
AR,Arkansas,3237,18.1
CO,Lincoln,834,18.1
GA,Murray,7055,18.1
LA,Lafayette  ,42781,18.1
MS,Itawamba,4062,18.1
MO,Harrison,1520,18.1
NC,Rockingham,16352,18.1
OH,Jackson,5780,18.1
SC,McCormick,1538,18.1
TX,Castro,1372,18.1
VA,Smyth,5485,18.1
WV,Wirt,1049,18.1
AL,Washington,3018,18.2
AZ,Pima,180513,18.2
AR,Logan,3867,18.2
AR,Pike,1927,18.2
FL,Miami-Dade,487700,18.2
GA,Greene,3067,18.2
GA,Lamar,3142,18.2
ID,Butte,451,18.2
IL,Pope,720,18.2
KS,Riley,11709,18.2
KY,Boyd,8356,18.2
KY,Owen,1923,18.2
MI,Iosco,4531,18.2
NV,Mineral,801,18.2
NM,Lincoln,3500,18.2
OH,Ashtabula,17202,18.2
OH,Montgomery,93949,18.2
SC,Laurens,11753,18.2
TN,Rhea,5739,18.2
TX,DeWitt,3462,18.2
TX,Motley,210,18.2
VA,Cumberland,1747,18.2
VA,Franklin  ,1491,18.2
VA,Portsmouth  ,16775,18.2
WA,Kittitas,7724,18.2
WA,Yakima,44819,18.2
WV,Ritchie,1764,18.2
AL,Chilton,7960,18.3
AL,Lee,28139,18.3
AZ,Mohave,36665,18.3
AR,Madison,2910,18.3
KY,Hopkins,8154,18.3
MN,Beltrami,8070,18.3
MT,Golden Valley,147,18.3
MT,Meagher,322,18.3
NC,Guilford,92205,18.3
OH,Cuyahoga,223636,18.3
OR,Lane,66339,18.3
SC,Florence,24811,18.3
TN,Carroll,4894,18.3
TN,Marion,5157,18.3
TN,Meigs,2164,18.3
WV,Pocahontas,1495,18.3
AR,Johnson,4699,18.4
CA,Modoc,1571,18.4
GA,Putnam,3914,18.4
KS,Woodson,571,18.4
ME,Washington,5615,18.4
MS,Pontotoc,5725,18.4
MO,Scott,7004,18.4
MT,Pondera,1083,18.4
NJ,Cumberland,26321,18.4
NY,Allegany,7836,18.4
NY,Franklin,8235,18.4
NC,Cherokee,5057,18.4
NC,McDowell,8050,18.4
OR,Benton,15546,18.4
TN,Humphreys,3318,18.4
TX,McCulloch,1479,18.4
TX,Nolan,2697,18.4
TX,Real,609,18.4
TX,Tyler,3548,18.4
UT,Iron,9021,18.4
VA,Henry,9333,18.4
WV,Lewis,2939,18.4
AL,Marion,5386,18.5
GA,Glascock,539,18.5
GA,Haralson,5306,18.5
GA,Schley,942,18.5
KY,Henry,2886,18.5
KY,Warren,22037,18.5
LA,Sabine  ,4352,18.5
LA,St. John the Baptist  ,7959,18.5
LA,St. Martin  ,9830,18.5
NY,Tompkins,17022,18.5
NC,Pamlico,2230,18.5
TN,Hamblen,11601,18.5
TN,Lewis,2163,18.5
TX,Delta,953,18.5
TX,McLennan,44099,18.5
WV,Monongalia,18202,18.5
AL,Lamar,2545,18.6
CA,Alpine,199,18.6
FL,Bradford,4392,18.6
GA,Long,3365,18.6
GA,Polk,7609,18.6
GA,Walker,12349,18.6
IL,Lawrence,2566,18.6
KY,Allen,3790,18.6
KY,Crittenden,1660,18.6
KY,Union,2723,18.6
MI,Oscoda,1522,18.6
MS,Pearl River,10031,18.6
MO,Crawford,4449,18.6
MO,Dallas,3025,18.6
MT,Deer Lodge,1574,18.6
NM,Valencia,13746,18.6
NC,Rutherford,12096,18.6
OH,Guernsey,7161,18.6
OH,Ross,13224,18.6
SC,Cherokee,10318,18.6
TN,Obion,5604,18.6
TX,Donley,593,18.6
AL,Henry,3159,18.7
AR,Howard,2455,18.7
IA,Appanoose,2304,18.7
KY,McCracken,11962,18.7
MT,Lincoln,3550,18.7
OH,Mahoning,41625,18.7
OH,Morgan,2714,18.7
TN,Overton,4066,18.7
TX,Robertson,3097,18.7
TX,Terrell,152,18.7
VA,Halifax,6380,18.7
WV,Randolph,4974,18.7
AL,Montgomery,40760,18.8
CA,Siskiyou,8109,18.8
MI,Gratiot,6742,18.8
MI,Muskegon,31393,18.8
NC,Cumberland,59570,18.8
NC,Madison,3786,18.8
TN,Decatur,2164,18.8
TX,Aransas,4751,18.8
AL,Clay,2495,18.9
AR,Conway,3903,18.9
AR,Randolph,3229,18.9
FL,Jefferson,2398,18.9
ID,Shoshone,2319,18.9
IL,Champaign,36364,18.9
IN,Marion,173996,18.9
KS,Montgomery,5953,18.9
KY,Pulaski,11876,18.9
ME,Piscataquis,3136,18.9
MS,Smith,2990,18.9
MO,Knox,728,18.9
NM,Curry,9216,18.9
NC,Chowan,2665,18.9
SC,Newberry,6967,18.9
TX,Lubbock,55089,18.9
CA,Mendocino,16366,19.01
CA,Yolo,39303,19.01
FL,Leon,52124,19.01
LA,St. James  ,4038,19.01
MT,Wheatland,390,19.01
NC,Beaufort,8925,19.01
OR,Klamath,12408,19.01
TN,Madison,17777,19.01
TX,Angelina,16085,19.01
AK,Hoonah-Angoon,397,19.1
AR,Clay,2807,19.1
FL,Highlands,19035,19.1
GA,Glynn,15916,19.1
GA,Lincoln,1479,19.1
MI,Osceola,4325,19.1
MO,Stoddard,5545,19.1
NC,Yancey,3350,19.1
OK,Ottawa,5858,19.1
TN,Van Buren,1063,19.1
TX,Freestone,3435,19.1
AR,Drew,3387,19.2
IA,Story,16340,19.2
MT,Lake,5645,19.2
NY,Chautauqua,23921,19.2
OK,Jackson,4756,19.2
TN,Hawkins,10717,19.2
TN,Putnam,14046,19.2
TX,Camp,2456,19.2
TX,Jasper,6652,19.2
AL,Russell,11108,19.3
AZ,Yuma,37850,19.3
AR,Union,7603,19.3
GA,Crawford,2355,19.3
IL,Coles,9348,19.3
LA,Jefferson Davis  ,5933,19.3
LA,La Salle  ,2653,19.3
MO,Hickory,1767,19.3
TN,Monroe,8753,19.3
TX,Bowie,16884,19.3
VA,Richmond,1399,19.3
AL,Houston,19878,19.4
AR,Cross,3252,19.4
KS,Wyandotte,31432,19.4
KY,Mason,3256,19.4
MS,Monroe,6869,19.4
TN,Warren,7736,19.4
TX,Cherokee,9463,19.4
TX,Gray,4001,19.4
TX,Kimble,848,19.4
AL,Mobile,79364,19.5
CA,Butte,43428,19.5
ME,Somerset,9749,19.5
MA,Suffolk,143799,19.5
MT,Hill,3140,19.5
NC,Hoke,10177,19.5
TN,Henry,6187,19.5
TX,Erath,7361,19.5
VA,Scott,4103,19.5
WA,Adams,3710,19.5
WV,Wetzel,3023,19.5
AL,Covington,7228,19.6
AK,Dillingham,965,19.6
KY,Muhlenberg,5732,19.6
LA,Vermilion  ,11669,19.6
MO,Morgan,3885,19.6
MO,Phelps,8126,19.6
NC,Sampson,12114,19.6
OK,Sequoyah,7978,19.6
OR,Lincoln,9289,19.6
OR,Wheeler,258,19.6
AR,Scott,1991,19.7
GA,Appling,3542,19.7
GA,Heard,2227,19.7
LA,Pointe Coupee  ,4332,19.7
MS,Lawrence,2502,19.7
NC,Avery,2985,19.7
NC,Caswell,4265,19.7
TX,Collingsworth,584,19.7
WA,Okanogan,8082,19.7
WV,Doddridge,1460,19.7
WV,Fayette,8365,19.7
GA,Upson,5124,19.8
KY,Nicholas,1376,19.8
MO,Cedar,2739,19.8
MO,Dent,2995,19.8
MO,Douglas,2607,19.8
MO,Schuyler,852,19.8
OH,Highland,8410,19.8
OH,Lucas,83600,19.8
SC,Chester,6328,19.8
TN,DeKalb,3760,19.8
VA,Lunenburg,2231,19.8
WI,Milwaukee,183511,19.8
AL,Chambers,6656,19.9
AR,Newton,1566,19.9
CO,Pueblo,32053,19.9
LA,Calcasieu  ,39035,19.9
LA,East Baton Rouge  ,86888,19.9
LA,Rapides  ,25575,19.9
NY,Montgomery,9610,19.9
NC,Graham,1675,19.9
OK,Atoka,2596,19.9
TX,Lamar,9751,19.9
AR,Lawrence,3207,20.1
CA,Humboldt,26632,20.1
IA,Decatur,1469,20.1
LA,East Feliciana  ,3459,20.1
MS,Lincoln,6763,20.1
PA,Indiana,16198,20.1
SD,Clay,2393,20.1
TN,Dyer,7402,20.1
TN,Grainger,4563,20.1
TN,Haywood,3530,20.1
TX,Eastland,3475,20.1
TX,Kinney,652,20.1
TX,Morris,2489,20.1
VA,Accomack,6493,20.1
AL,Bibb,4099,20.1
AL,Franklin,6272,20.1
AR,Izard,2492,20.1
GA,Chattooga,4716,20.1
KY,Hickman,884,20.1
KY,Marion,3750,20.1
MI,Ingham,54343,20.1
NM,Union,705,20.1
TX,Coleman,1681,20.1
TX,Jefferson,47920,20.1
TX,San Saba,1062,20.1
TX,Trinity,2864,20.1
AL,Tallapoosa,8111,20.2
CO,Baca,702,20.2
FL,Okeechobee,7547,20.2
IL,McDonough,5470,20.2
IL,Vermilion,15183,20.2
LA,Union  ,4422,20.2
MI,Houghton,6762,20.2
MS,Franklin,1554,20.2
MT,Liberty,467,20.2
OH,Adams,5543,20.2
WV,Mercer,11978,20.2
WV,Upshur,4705,20.2
AL,Fayette,3307,20.3
AZ,Gila,10678,20.3
CA,Merced,53417,20.3
GA,Troup,13731,20.3
IN,Grant,12585,20.3
KY,Ohio,4865,20.3
MI,Genesee,81761,20.3
MS,Stone,3367,20.3
TX,Polk,8845,20.3
VA,Montgomery,18030,20.3
VA,Northampton,2418,20.3
AR,Nevada,1680,20.4
CA,Madera,30029,20.4
FL,Suwannee,8244,20.4
IL,Saline,4795,20.4
KY,Caldwell,2523,20.4
KY,Green,2223,20.4
KY,Todd,2457,20.4
MI,Gogebic,2809,20.4
SC,Sumter,21320,20.4
AL,Crenshaw,2822,20.5
AL,DeKalb,14362,20.5
AL,Walker,13097,20.5
IL,Gallatin,1061,20.5
MS,Harrison,40472,20.5
MS,Jones,13630,20.5
MO,Howell,8110,20.5
NM,Otero,12945,20.5
OH,Pike,5660,20.5
SC,Chesterfield,9310,20.5
TX,Anderson,9044,20.5
VA,Galax  ,1327,20.5
AL,Dale,9936,20.6
FL,Gadsden,8906,20.6
GA,McIntosh,2847,20.6
IL,Massac,2972,20.6
NY,Kings,535092,20.6
NC,Alleghany,2203,20.6
NC,Cleveland,19594,20.6
NC,Lenoir,11637,20.6
NC,Wayne,24889,20.6
OH,Gallia,5995,20.6
AR,Hempstead,4483,20.7
AR,Marion,3342,20.7
CA,Lake,13065,20.7
KY,Graves,7571,20.7
MI,Mecosta,8248,20.7
MS,Lafayette,9851,20.7
MS,Webster,2002,20.7
MO,Henry,4402,20.7
MO,St. Clair,1868,20.7
OK,Okmulgee,7817,20.7
SC,Jasper,5570,20.7
TN,Hickman,4754,20.7
TX,Val Verde,9703,20.7
VA,Hopewell  ,4630,20.7
AR,Dallas,1464,20.8
AR,Sevier,3465,20.8
GA,Brantley,3795,20.8
GA,Clayton,57057,20.8
GA,Stephens,5212,20.8
GA,Webster,539,20.8
KS,Labette,4161,20.8
KY,Carroll,2152,20.8
KY,Christian,13938,20.8
MS,Hinds,48244,20.8
OH,Vinton,2661,20.8
TN,Shelby,190199,20.8
TN,Weakley,6591,20.8
VA,Charlotte,2488,20.8
AL,Geneva,5495,20.9
AK,Lake and Peninsula,325,20.9
AZ,Santa Cruz,9569,20.9
CA,Tehama,13060,20.9
CO,Prowers,2421,20.9
GA,Wilkinson,1875,20.9
MI,Luce,1092,20.9
MS,Clarke,3296,20.9
NC,Jackson,8051,20.9
TN,Wayne,3032,20.9
AL,Marshall,19703,21.01
GA,Grady,5169,21.01
OK,Latimer,2062,21.01
AZ,Cochise,25424,21.1
GA,Thomas,9359,21.1
GA,Worth,4334,21.1
IL,Pulaski,1183,21.1
LA,De Soto  ,5669,21.1
LA,Terrebonne  ,23521,21.1
OH,Meigs,4815,21.1
OK,Haskell,2673,21.1
SC,Darlington,13878,21.1
TX,Knox,781,21.1
TX,Limestone,4608,21.1
TX,Shelby,5345,21.1
VA,Williamsburg  ,2275,21.1
GA,Meriwether,4417,21.2
KY,Calloway,7430,21.2
KY,Fleming,3066,21.2
LA,Assumption  ,4761,21.2
LA,Jackson  ,3122,21.2
MS,Lowndes,12346,21.2
MO,Carter,1298,21.2
NM,DeBaca,378,21.2
OK,McIntosh,4133,21.2
SC,Fairfield,4715,21.2
SC,Union,5756,21.2
AR,Sharp,3610,21.3
CA,Trinity,2668,21.3
KY,Madison,17680,21.3
KY,Taylor,5098,21.3
NC,Duplin,12418,21.3
OK,Caddo,5877,21.3
TX,Jones,3138,21.3
VA,Norfolk  ,45219,21.3
WA,Ferry,1602,21.3
WV,Braxton,2998,21.3
FL,Levy,8467,21.4
GA,Franklin,4614,21.4
GA,Peach,5522,21.4
LA,Allen  ,4588,21.4
MI,Crawford,2892,21.4
MS,Perry,2599,21.4
MO,Barry,7560,21.4
MO,McDonald,4776,21.4
NM,Colfax,2525,21.4
NC,Montgomery,5655,21.4
OK,Muskogee,14106,21.4
TN,Fentress,3812,21.4
TX,Cottle,300,21.4
TX,Dawson,2508,21.4
TX,Hudspeth,848,21.4
TX,Menard,446,21.4
TX,Stephens,1876,21.4
WV,Nicholas,5359,21.4
FL,Glades,2672,21.5
FL,Putnam,15220,21.5
GA,Chattahoochee,1639,21.5
GA,Muscogee,41006,21.5
IL,Franklin,8276,21.5
LA,Grant  ,4160,21.5
LA,Tangipahoa  ,27350,21.5
NC,Jones,2088,21.5
NC,Pitt,36594,21.5
TN,Carter,11903,21.5
TN,Hardin,5438,21.5
TX,Childress,1203,21.5
TX,Lamb,2803,21.5
WV,Wayne,8651,21.5
CO,Las Animas,2869,21.6
IN,Delaware,23202,21.6
OK,Le Flore,10398,21.6
TX,Hale,6809,21.6
TX,Mitchell,1473,21.6
GA,Bleckley,2514,21.7
MI,Clare,6496,21.7
MS,Newton,4563,21.7
SC,Greenwood,14687,21.7
SD,Charles Mix,1951,21.7
AL,Randolph,4839,21.8
AR,Stone,2697,21.8
KY,Barren,9397,21.8
KY,Hart,3998,21.8
MD,Baltimore city,128752,21.8
TX,Dickens,406,21.8
TX,Karnes,2677,21.8
TX,Terry,2532,21.8
WV,Calhoun,1586,21.8
CO,Huerfano,1425,21.9
FL,Calhoun,2742,21.9
IL,Hardin,857,21.9
MI,Lake,2430,21.9
MS,Calhoun,3146,21.9
OK,Coal,1222,21.9
OK,Johnston,2355,21.9
TN,Jackson,2479,21.9
WV,Cabell,20129,21.9
MO,Butler,9237,22.01
MO,Washington,5186,22.01
NM,Chaves,13974,22.01
OK,Pushmataha,2402,22.01
TN,Clay,1681,22.01
TN,McNairy,5623,22.01
TN,Scott,4755,22.01
TX,Potter,25040,22.01
GA,Lowndes,23936,22.1
GA,Tift,8669,22.1
KY,Grayson,5585,22.1
MO,Reynolds,1397,22.1
OH,Scioto,16051,22.1
TN,Perry,1728,22.1
TX,Houston,4437,22.1
WV,Roane,3100,22.1
GA,Wayne,6217,22.2
LA,St. Mary  ,11371,22.2
MS,Chickasaw,3715,22.2
OK,Jefferson,1346,22.2
TN,Union,4204,22.2
TX,Swisher,1511,22.2
VA,Lexington  ,965,22.2
AR,Clark,4406,22.3
FL,Alachua,55990,22.3
GA,Berrien,4179,22.3
GA,Elbert,4197,22.3
KS,Crawford,8318,22.3
KY,Edmonson,2668,22.3
NM,Roosevelt,4006,22.3
NC,Hyde,1067,22.3
NC,Wilson,17798,22.3
OK,Kiowa,1981,22.3
SC,Hampton,4104,22.3
SD,Lyman,860,22.3
TX,Walker,12123,22.3
VA,Danville  ,9003,22.3
VA,Roanoke  ,21886,22.3
AR,Miller,9504,22.4
AR,Montgomery,1956,22.4
CA,Kern,190993,22.4
GA,Spalding,14243,22.4
MO,Iron,2184,22.4
NM,Taos,7354,22.4
NC,Northampton,4319,22.4
WV,Barbour,3514,22.4
FL,Taylor,4291,22.5
MS,Grenada,4720,22.5
MS,Neshoba,6517,22.5
NM,Rio Arriba,8953,22.5
NC,Martin,5175,22.5
FL,Jackson,9045,22.6
KY,Carter,5932,22.6
LA,Caldwell  ,2144,22.6
MS,Scott,6303,22.6
OK,Seminole,5562,22.6
SC,Barnwell,4789,22.6
TN,Grundy,2969,22.6
TX,Marion,2250,22.6
VA,Prince Edward,4274,22.6
AL,Choctaw,2910,22.7
AR,Poinsett,5352,22.7
CO,Conejos,1836,22.7
GA,Montgomery,1898,22.7
KY,Metcalfe,2244,22.7
MS,Jasper,3748,22.7
MS,Panola,7699,22.7
SC,Orangeburg,19239,22.7
TN,Morgan,4368,22.7
TX,El Paso,186707,22.7
FL,Washington,5026,22.8
GA,Lanier,2316,22.8
GA,McDuffie,4824,22.8
LA,Iberville  ,6615,22.8
NM,Grant,6308,22.8
TX,Floyd,1339,22.8
TX,Newton,3023,22.8
VA,Brunswick,3275,22.8
VA,Charlottesville  ,10235,22.8
AZ,Graham,7854,22.9
GA,Bacon,2524,22.9
GA,Wilkes,2213,22.9
KY,Lincoln,5499,22.9
MI,Wayne,395250,22.9
MS,Yalobusha,2812,22.9
OR,Malheur,6222,22.9
TX,Kleberg,6871,22.9
VA,Nottoway,3042,22.9
AK,Yukon-Koyukuk,1266,23.01
GA,Coffee,9153,23.01
MS,Marshall,7772,23.01
MS,Winston,4070,23.01
VA,Norton  ,875,23.01
AR,Searcy,1814,23.1
FL,Franklin,2337,23.1
GA,Miller,1340,23.1
LA,Acadia  ,14228,23.1
MS,Choctaw,1881,23.1
MS,Simpson,6095,23.1
VA,Sussex,2070,23.1
AR,Fulton,2767,23.2
GA,Echols,913,23.2
KY,Laurel,13782,23.2
KY,Monroe,2409,23.2
NM,Catron,810,23.2
OK,Cherokee,10863,23.2
TX,Jim Wells,9459,23.2
VA,Emporia  ,1172,23.2
VA,Martinsville  ,3035,23.2
AL,Escambia,8020,23.3
AR,Jefferson,15094,23.3
FL,Lafayette,1609,23.3
TX,Edwards,443,23.3
AR,Polk,4660,23.4
GA,Marion,1975,23.4
GA,Seminole,1948,23.4
GA,Toombs,6266,23.4
IL,Jackson,12930,23.4
LA,Iberia  ,16885,23.4
MI,Isabella,15118,23.4
SC,Colleton,8774,23.4
AR,Bradley,2544,23.5
FL,Gulf,2958,23.5
GA,Talbot,1447,23.5
GA,Twiggs,1893,23.5
LA,Bienville  ,3171,23.5
LA,St. Bernard  ,10604,23.5
MS,Covington,4531,23.5
TX,Cochran,665,23.5
VA,Wise,8525,23.5
CA,Imperial,40601,23.6
CO,Otero,4209,23.6
FL,Liberty,1468,23.6
GA,Irwin,1997,23.6
