us_state,county,poverty_estimate,poverty_percentage
AR,Cleveland,1232,15.5
GA,Walker,10542,15.5
ID,Clark,132,15.5
ID,Clearwater,1242,15.5
IN,Jefferson,4663,15.5
IN,Scott,3642,15.5
KS,Atchison,2326,15.5
KY,Harrison,2865,15.5
KY,Nicholas,1093,15.5
KY,Pendleton,2222,15.5
LA,Plaquemines,3582,15.5
MI,Oceana,4070,15.5
MO,Gentry,1007,15.5
MO,Greene,43423,15.5
MO,Harrison,1277,15.5
MO,Lawrence,5831,15.5
MT,Ravalli,6628,15.5
OH,Franklin,198207,15.5
OK,Mayes,6271,15.5
PA,Indiana,12356,15.5
TX,Fisher,592,15.5
TX,Tom Green,17558,15.5
VT,Essex,964,15.5
VA,Patrick,2683,15.5
WV,Tyler,1341,15.5
AR,Sebastian,19527,15.6
CA,Stanislaus,84744,15.6
FL,Orange,211307,15.6
HI,Hawaii,30903,15.6
IN,Orange,2979,15.6
KY,Carroll,1620,15.6
LA,Jefferson,67200,15.6
MI,Bay,16044,15.6
MI,Gladwin,3905,15.6
MI,Newaygo,7522,15.6
MO,Bollinger,1871,15.6
MO,Buchanan,13117,15.6
MO,Livingston,2045,15.6
NY,New York,245347,15.6
OK,Muskogee,10094,15.6
SD,Faulk,332,15.6
TX,Leon,2679,15.6
TX,Milam,3839,15.6
TX,Van Zandt,8598,15.6
WA,Adams,3046,15.6
AR,Calhoun,800,15.7
FL,Polk,109018,15.7
IN,Knox,5447,15.7
IN,Lake,74864,15.7
IN,La Porte,16212,15.7
IN,Parke,2406,15.7
MI,Muskegon,26321,15.7
NM,Eddy,8981,15.7
NC,Lee,9459,15.7
SD,Bon Homme,866,15.7
TN,Monroe,7151,15.7
TX,Atascosa,7803,15.7
TX,Panola,3578,15.7
VA,Carroll,4605,15.7
VA,Cumberland,1535,15.7
WY,Fremont,6070,15.7
AR,Prairie,1254,15.8
CA,Lassen,3653,15.8
GA,Camden,8134,15.8
IN,Crawford,1654,15.8
IA,Johnson,22536,15.8
KY,Owen,1707,15.8
MT,Teton,941,15.8
NY,Montgomery,7694,15.8
NC,Perquimans,2108,15.8
OR,Benton,13739,15.8
OR,Umatilla,11557,15.8
PA,Lawrence,13319,15.8
SD,Brule,807,15.8
TN,Polk,2623,15.8
TX,Bailey,1087,15.8
TX,Robertson,2699,15.8
TX,Scurry,2408,15.8
WA,Kittitas,7049,15.8
WV,Greenbrier,5389,15.8
WI,Ashland,2356,15.8
AZ,Coconino,20964,15.9
GA,Haralson,4626,15.9
MI,Arenac,2360,15.9
MI,Ogemaw,3289,15.9
MI,Sanilac,6477,15.9
MO,Crawford,3741,15.9
MO,Pike,2557,15.9
MT,Deer Lodge,1346,15.9
MT,Meagher,285,15.9
NY,Delaware,6746,15.9
NC,Caldwell,12830,15.9
OH,Washington,9251,15.9
OR,Coos,10005,15.9
PA,Greene,5334,15.9
TN,Chester,2555,15.9
TN,Coffee,8745,15.9
TN,McMinn,8307,15.9
TX,Palo Pinto,4529,15.9
TX,Upshur,6455,15.9
TX,Waller,7776,15.9
VA,Richmond,1169,15.9
AL,Cleburne,2356,16.01
AR,Crawford,10027,16.01
AR,Little River,1942,16.01
AR,Pope,9647,16.01
FL,Miami-Dade,436103,16.01
GA,Towns,1704,16.01
IN,Wayne,10094,16.01
KS,Bourbon,2261,16.01
KS,Cloud,1320,16.01
KS,Labette,3129,16.01
KY,Clark,5712,16.01
MO,DeKalb,1470,16.01
MO,Newton,9144,16.01
MT,Sanders,1871,16.01
NC,Surry,11351,16.01
OK,Blaine,1493,16.01
OR,Jefferson,3704,16.01
TN,Franklin,6335,16.01
TN,Pickett,797,16.01
TN,Sequatchie,2339,16.01
TX,Brewster,1475,16.01
TX,Taylor,21301,16.01
AL,Jefferson,103604,16.1
AR,Carroll,4499,16.1
FL,Levy,6521,16.1
GA,Liberty,9562,16.1
GA,Madison,4722,16.1
GA,Putnam,3488,16.1
IL,Winnebago,45006,16.1
IN,Miami,5172,16.1
KS,Lyon,5142,16.1
KS,Woodson,502,16.1
KY,Garrard,2797,16.1
ME,Somerset,8011,16.1
MS,George,3802,16.1
NM,Lea,10813,16.1
NY,Oswego,18209,16.1
NC,Mitchell,2383,16.1
RI,Providence,98431,16.1
TN,Unicoi,2797,16.1
TX,Baylor,563,16.1
WV,Taylor,2626,16.1
AL,Dale,7743,16.2
AZ,Pima,164927,16.2
CO,Lincoln,744,16.2
ID,Idaho,2587,16.2
IL,Kankakee,16873,16.2
MI,Gratiot,5679,16.2
MO,Polk,4965,16.2
MT,Petroleum,83,16.2
NE,Blaine,77,16.2
NE,Hayes,148,16.2
NY,Sullivan,11834,16.2
NC,Jones,1542,16.2
OK,Cotton,926,16.2
TX,Briscoe,245,16.2
TX,Nueces,57694,16.2
WV,Preston,5104,16.2
AL,Cherokee,4180,16.3
AR,Yell,3453,16.3
CO,Montezuma,4235,16.3
GA,Stephens,4092,16.3
IL,Jefferson,5811,16.3
IA,Black Hawk,20811,16.3
IA,Jefferson,2740,16.3
KY,Henderson,7235,16.3
KY,Union,2327,16.3
MO,Morgan,3250,16.3
MT,Garfield,207,16.3
NC,Macon,5700,16.3
NC,Rowan,22298,16.3
OK,Beckham,3202,16.3
TN,Hickman,3827,16.3
TN,Van Buren,918,16.3
TX,Refugio,1125,16.3
AR,Van Buren,2685,16.4
GA,Franklin,3634,16.4
IL,Knox,7558,16.4
MS,Monroe,5750,16.4
NM,Lincoln,3166,16.4
NC,Forsyth,60361,16.4
OH,Perry,5846,16.4
OK,Cimarron,352,16.4
OR,Grant,1164,16.4
TX,Comanche,2180,16.4
TX,Rusk,7900,16.4
VA,Pittsylvania,9815,16.4
VA,Westmoreland,2914,16.4
AL,Houston,17032,16.5
AK,Prince of Wales-Hyder,1057,16.5
AR,Greene,7361,16.5
CO,Fremont,6525,16.5
KS,Cherokee,3246,16.5
KY,Bourbon,3274,16.5
KY,Madison,14065,16.5
KY,Trimble,1393,16.5
KY,Warren,20486,16.5
MS,Pontotoc,5185,16.5
NE,Sheridan,834,16.5
NM,Bernalillo,109959,16.5
OH,Mahoning,36520,16.5
OH,Marion,9772,16.5
OK,Nowata,1650,16.5
SD,Gregory,686,16.5
TN,Anderson,12433,16.5
TN,Gibson,7904,16.5
TN,Sullivan,25549,16.5
TX,Harris,767367,16.5
TX,Schleicher,476,16.5
WA,Yakima,40961,16.5
AR,White,12505,16.6
GA,Glynn,13913,16.6
IL,Peoria,29227,16.6
KY,Greenup,5747,16.6
LA,Lafourche,15989,16.6
MO,Dallas,2750,16.6
MO,Grundy,1583,16.6
MO,Jasper,19498,16.6
MO,Knox,640,16.6
MO,Madison,1982,16.6
MO,Pettis,6885,16.6
NC,Pamlico,1983,16.6
ND,Sheridan,223,16.6
OH,Muskingum,13996,16.6
OK,Bryan,7604,16.6
SC,Pickens,19471,16.6
WV,Marion,9084,16.6
AR,Pulaski,64312,16.7
LA,East Baton Rouge,71761,16.7
ME,Oxford,9490,16.7
MD,Allegany,10570,16.7
MA,Hampden,76016,16.7
MO,Audrain,3883,16.7
MO,Linn,1976,16.7
MT,Silver Bow,5697,16.7
NE,Sioux,198,16.7
NM,Harding,109,16.7
NY,Franklin,7404,16.7
NC,Jackson,6570,16.7
NC,Montgomery,4379,16.7
OK,Comanche,18303,16.7
SC,Richland,64210,16.7
TN,Houston,1349,16.7
TX,Gray,3352,16.7
WV,Harrison,11089,16.7
WV,Jackson,4732,16.7
AL,Tuscaloosa,33330,16.8
AZ,Mohave,34411,16.8
FL,Gilchrist,2856,16.8
GA,Carroll,19187,16.8
GA,Fannin,4318,16.8
GA,Gordon,9526,16.8
GA,Long,3134,16.8
LA,St. James,3492,16.8
MS,Smith,2660,16.8
MO,Boone,28584,16.8
MO,Dade,1245,16.8
MO,Henry,3606,16.8
NY,Tompkins,15146,16.8
NC,Avery,2542,16.8
OH,Jackson,5350,16.8
PA,Mc Kean,6374,16.8
SC,Cherokee,9394,16.8
TX,San Saba,896,16.8
TX,Wharton,6909,16.8
KY,Graves,6204,16.9
MS,Tippah,3652,16.9
MO,Miller,4204,16.9
MO,Schuyler,764,16.9
NY,Cortland,7426,16.9
NC,Ashe,4542,16.9
OH,Montgomery,87187,16.9
OK,Kiowa,1448,16.9
OK,Oklahoma,131185,16.9
TX,Gonzales,3465,16.9
TX,Runnels,1692,16.9
WV,Mason,4391,16.9
CA,Tehama,10749,17.01
IN,Madison,20908,17.01
KS,Douglas,19181,17.01
MI,Saginaw,31323,17.01
MT,Rosebud,1523,17.01
NY,Allegany,7161,17.01
NC,Cumberland,53788,17.01
NC,Madison,3502,17.01
OH,Morgan,2443,17.01
OR,Josephine,14655,17.01
WA,Okanogan,7049,17.01
CA,Siskiyou,7396,17.1
GA,Heard,2004,17.1
KY,Marion,3229,17.1
KY,Todd,2055,17.1
MI,Chippewa,5608,17.1
MI,Oscoda,1408,17.1
MI,Roscommon,4038,17.1
NE,Dawes,1360,17.1
NE,Loup,105,17.1
NY,Cattaraugus,12711,17.1
NC,Caswell,3642,17.1
SC,Newberry,6362,17.1
SD,McPherson,379,17.1
TN,Hamblen,10883,17.1
WV,Kanawha,30248,17.1
AK,Hoonah-Angoon,370,17.2
CA,Yuba,13256,17.2
CO,Pueblo,28127,17.2
GA,Lincoln,1346,17.2
IL,Massac,2377,17.2
IN,Marion,160661,17.2
KS,Chautauqua,553,17.2
KY,Carlisle,808,17.2
KY,Ohio,4054,17.2
MO,Vernon,3387,17.2
NM,Curry,8239,17.2
NC,Chowan,2370,17.2
TX,Bexar,334215,17.2
TX,Delta,908,17.2
WV,Ritchie,1644,17.2
AL,Chilton,7542,17.3
AR,Howard,2271,17.3
CA,Alpine,190,17.3
FL,Columbia,11340,17.3
GA,Chattahoochee,1408,17.3
GA,Lamar,3064,17.3
GA,Spalding,11184,17.3
KY,Allen,3601,17.3
LA,Terrebonne,18950,17.3
MI,Calhoun,22602,17.3
NM,Valencia,12908,17.3
NY,Broome,31406,17.3
TN,White,4612,17.3
TX,Collingsworth,502,17.3
TX,San Patricio,11425,17.3
VA,Accomack,5552,17.3
WA,Grays Harbor,12295,17.3
WV,Lewis,2718,17.3
AL,Lamar,2374,17.4
AR,Newton,1340,17.4
AR,Randolph,3050,17.4
GA,Gilmer,5309,17.4
IL,Macon,17557,17.4
IL,Union,2902,17.4
KY,Edmonson,2110,17.4
KY,Muhlenberg,5054,17.4
OH,Ashtabula,16353,17.4
TN,DeKalb,3435,17.4
TN,McNairy,4408,17.4
TX,Cherokee,8623,17.4
TX,Hardeman,680,17.4
AL,Etowah,17509,17.5
CA,Mendocino,15140,17.5
GA,Glascock,509,17.5
IL,Lawrence,2326,17.5
LA,Vernon,7951,17.5
ME,Piscataquis,2883,17.5
MA,Suffolk,133144,17.5
MI,Gogebic,2404,17.5
MS,Hancock,8181,17.5
TN,Lewis,2074,17.5
TX,Castro,1328,17.5
TX,Deaf Smith,3232,17.5
TX,Grimes,4444,17.5
TX,San Jacinto,4981,17.5
WV,Pocahontas,1408,17.5
AL,Clay,2285,17.6
AL,Washington,2846,17.6
GA,Clayton,50072,17.6
MI,Osceola,4032,17.6
MS,Tate,4827,17.6
MO,Barton,2057,17.6
MO,Randolph,3960,17.6
OH,Trumbull,34413,17.6
OK,Pottawatomie,12181,17.6
TN,Perry,1390,17.6
TX,Kimble,760,17.6
TX,Lubbock,52037,17.6
TX,Sabine,1845,17.6
AR,Lawrence,2776,17.7
IN,Switzerland,1873,17.7
KS,Crawford,6547,17.7
KS,Elk,434,17.7
KY,Butler,2213,17.7
KY,Hickman,743,17.7
LA,Jefferson Davis,5462,17.7
OK,Carter,8335,17.7
TN,Lawrence,7643,17.7
TN,Obion,5267,17.7
TX,Jack,1359,17.7
TX,Trinity,2581,17.7
AR,Pike,1856,17.8
IL,Perry,3327,17.8
KY,Crittenden,1540,17.8
MO,Hickory,1677,17.8
MT,Pondera,1028,17.8
NC,Yancey,3153,17.8
OH,Meigs,4064,17.8
OK,Washita,1929,17.8
TN,Madison,16631,17.8
TN,Meigs,2153,17.8
TX,Hudspeth,838,17.8
TX,Motley,219,17.8
TX,Wichita,21221,17.8
WA,Ferry,1347,17.8
AL,Henry,3037,17.9
AL,Walker,11231,17.9
AR,Arkansas,3120,17.9
AR,Conway,3693,17.9
AR,Craighead,18768,17.9
FL,Jefferson,2317,17.9
LA,Tangipahoa,23304,17.9
MS,Carroll,1710,17.9
MS,Jackson,25348,17.9
MO,Cedar,2502,17.9
MO,McDonald,4083,17.9
NC,Rockingham,16003,17.9
OH,Cuyahoga,217166,17.9
OK,Latimer,1721,17.9
TX,Angelina,15052,17.9
TX,Madison,2122,17.9
AR,Cross,2940,18.01
KY,Caldwell,2254,18.01
KY,Green,1961,18.01
KY,Logan,4781,18.01
LA,Union,3924,18.01
MS,Lafayette,8801,18.01
NC,Hoke,9621,18.01
OK,Marshall,2961,18.01
SC,Florence,24375,18.01
TN,Henderson,4957,18.01
TX,Foard,210,18.01
GA,Pierce,3490,18.1
GA,Schley,945,18.1
IN,Tippecanoe,32114,18.1
KY,Hopkins,7908,18.1
MI,Ingham,49916,18.1
MS,Pearl River,9761,18.1
MS,Webster,1764,18.1
MS,Yalobusha,2208,18.1
MO,Phelps,7517,18.1
MT,Powell,950,18.1
NC,Beaufort,8429,18.1
OH,Noble,2109,18.1
OR,Lane,67217,18.1
PA,Centre,25901,18.1
TN,Macon,4309,18.1
TX,Erath,6988,18.1
TX,Real,616,18.1
AK,Lake and Peninsula,288,18.2
AR,Union,7000,18.2
KY,Christian,11906,18.2
KY,Mason,3057,18.2
LA,St. John the Baptist,7766,18.2
MI,Montmorency,1659,18.2
MS,Alcorn,6559,18.2
MO,St. Clair,1669,18.2
MT,Lake,5442,18.2
NC,Pasquotank,6854,18.2
OK,Custer,5001,18.2
SC,Chester,5830,18.2
TN,Decatur,2083,18.2
TX,Nolan,2615,18.2
TX,Red River,2185,18.2
TX,Tyler,3584,18.2
VA,Lunenburg,2008,18.2
VA,Tazewell,7104,18.2
AL,Marshall,17341,18.3
AR,Franklin,3202,18.3
GA,Brantley,3419,18.3
KY,Boyd,8229,18.3
LA,De Soto,4959,18.3
LA,Vermilion,10826,18.3
ME,Washington,5613,18.3
MO,New Madrid,3089,18.3
NE,Keya Paha,148,18.3
NV,Pershing,889,18.3
NY,Chautauqua,22426,18.3
OR,Lake,1360,18.3
SC,Greenwood,12455,18.3
TX,Lynn,1063,18.3
VA,Franklin,1444,18.3
WV,Monongalia,18156,18.3
WV,Wetzel,2756,18.3
AR,Madison,3002,18.4
CA,Lake,11689,18.4
KS,Wyandotte,30035,18.4
KY,Webster,2329,18.4
MI,Mecosta,7368,18.4
MN,Beltrami,8220,18.4
OH,Ross,13099,18.4
SC,Calhoun,2647,18.4
TN,Dyer,6735,18.4
TN,Grainger,4211,18.4
TN,Hawkins,10252,18.4
TN,Rhea,5886,18.4
TX,DeWitt,3370,18.4
TX,Hale,5715,18.4
TX,Matagorda,6639,18.4
VA,Grayson,2686,18.4
CA,Butte,42016,18.5
GA,Crawford,2251,18.5
GA,Elbert,3476,18.5
OR,Klamath,12310,18.5
SC,Edgefield,4489,18.5
TX,McCulloch,1449,18.5
VA,Scott,3834,18.5
AL,Winston,4338,18.6
AR,Logan,3950,18.6
GA,Wayne,5147,18.6
IL,Pope,763,18.6
KY,Fleming,2669,18.6
OK,Seminole,4458,18.6
SC,McCormick,1564,18.6
TN,Carroll,4963,18.6
TN,Trousdale,1570,18.6
TX,Donley,574,18.6
TX,Titus,6035,18.6
UT,Piute,262,18.6
AL,Chambers,6181,18.7
AR,Hot Spring,5844,18.7
AR,Izard,2358,18.7
AR,Marion,3082,18.7
GA,Bleckley,2156,18.7
MS,Lawrence,2329,18.7
MT,Chouteau,1060,18.7
NC,Alleghany,2060,18.7
OH,Lucas,78398,18.7
SC,Sumter,19418,18.7
TX,Eastland,3269,18.7
TX,Jefferson,44682,18.7
TX,Live Oak,2067,18.7
VA,Mecklenburg,5565,18.7
WV,Wirt,1086,18.7
AR,Montgomery,1649,18.8
CA,Kings,25481,18.8
FL,Putnam,13697,18.8
ID,Shoshone,2371,18.8
KY,Breckinridge,3761,18.8
MI,Genesee,75251,18.8
MO,Barry,6658,18.8
NC,Cherokee,5253,18.8
OH,Guernsey,7232,18.8
OH,Lawrence,11093,18.8
OK,Sequoyah,7636,18.8
TN,Henry,5982,18.8
TX,Camp,2431,18.8
VA,Northampton,2167,18.8
AL,Coosa,1973,18.9
IA,Story,16410,18.9
KS,Allen,2269,18.9
MD,Baltimore city,109306,18.9
MT,Golden Valley,150,18.9
NM,Chaves,11872,18.9
NY,Kings,483632,18.9
NC,Graham,1575,18.9
NC,Wilkes,12712,18.9
TX,McLennan,46457,18.9
TX,Terrell,155,18.9
TX,Val Verde,8950,18.9
AL,Lee,30075,19.01
MI,Houghton,6316,19.01
MS,Jasper,3098,19.01
MO,St. Francois,11341,19.01
MT,Liberty,443,19.01
MT,Wheatland,411,19.01
OH,Jefferson,12052,19.01
OH,Vinton,2474,19.01
SC,Jasper,5263,19.01
WV,Doddridge,1418,19.01
WV,Nicholas,4659,19.01
WV,Upshur,4377,19.01
CA,Modoc,1631,19.1
CO,Alamosa,2954,19.1
KY,Robertson,396,19.1
MS,Lincoln,6422,19.1
MO,Scott,7210,19.1
NC,Cleveland,18301,19.1
NC,Rutherford,12538,19.1
SC,Abbeville,4545,19.1
TN,Carter,10530,19.1
TX,Bowie,16794,19.1
WI,Milwaukee,177263,19.1
AL,Franklin,5939,19.2
AR,Crittenden,9056,19.2
CO,Las Animas,2626,19.2
IL,Champaign,37121,19.2
IN,Vigo,18824,19.2
KY,Barren,8284,19.2
KY,Taylor,4635,19.2
MS,Warren,8766,19.2
OR,Wheeler,258,19.2
TN,Benton,3068,19.2
TX,Jasper,6682,19.2
TX,Swisher,1312,19.2
VA,Portsmouth,17540,19.2
AL,Lawrence,6297,19.3
AL,Talladega,14825,19.3
FL,Suwannee,7999,19.3
GA,Greene,3365,19.3
IL,Vermilion,14256,19.3
LA,St. Martin,10179,19.3
TX,Coleman,1604,19.3
VA,Charlotte,2264,19.3
WV,Cabell,17242,19.3
CO,Baca,678,19.4
IL,Franklin,7358,19.4
LA,Rapides,24641,19.4
MS,Hinds,44204,19.4
TN,Crockett,2736,19.4
TX,Henderson,15718,19.4
TX,Stephens,1696,19.4
WV,Randolph,5128,19.4
AL,Calhoun,21719,19.5
AL,Crenshaw,2661,19.5
AZ,Yuma,39648,19.5
AR,Drew,3391,19.5
FL,Bradford,4618,19.5
GA,Chattooga,4575,19.5
IL,Marion,7154,19.5
KS,Montgomery,5998,19.5
KY,Pulaski,12392,19.5
LA,La Salle,2659,19.5
MI,Alcona,1995,19.5
OK,Caddo,5239,19.5
OK,Craig,2631,19.5
OK,Johnston,2068,19.5
SD,Clay,2314,19.5
TX,Hockley,4300,19.5
TX,Pecos,2650,19.5
AR,Ashley,3876,19.6
GA,Tift,7636,19.6
LA,Allen,4177,19.6
LA,East Feliciana,3319,19.6
LA,St. Helena,1983,19.6
SC,Georgetown,12064,19.6
AL,Jackson,10046,19.7
AL,Randolph,4375,19.7
AL,Tallapoosa,7839,19.7
GA,Butts,4228,19.7
IL,Pulaski,1074,19.7
MO,Douglas,2593,19.7
OH,Adams,5382,19.7
OK,Pittsburg,8160,19.7
OK,Pushmataha,2169,19.7
SC,Laurens,12768,19.7
TN,Weakley,6252,19.7
TX,Potter,22262,19.7
VA,Hopewell,4381,19.7
VA,Norfolk,41471,19.7
FL,Alachua,50922,19.8
MS,Prentiss,4808,19.8
MS,Simpson,5200,19.8
MO,Nodaway,3715,19.8
NM,Colfax,2315,19.8
NC,Warren,3750,19.8
TN,Jackson,2286,19.8
TN,Union,3858,19.8
TX,Anderson,8778,19.8
AL,Covington,7239,19.9
AR,Clark,3838,19.9
GA,McDuffie,4223,19.9
IN,Grant,12140,19.9
MS,Jones,13223,19.9
MO,Iron,1966,19.9
NC,Richmond,8698,19.9
SD,Tripp,1061,19.9
TX,Aransas,4642,19.9
AR,Polk,3962,20.01
GA,Grady,4889,20.01
IL,Coles,9554,20.01
IL,Hardin,778,20.01
LA,Grant,3891,20.01
MS,Harrison,40288,20.01
SC,Colleton,7440,20.01
TX,Lamb,2587,20.01
TX,Navarro,9739,20.01
VA,Henry,10068,20.01
VA,Prince Edward,3782,20.01
WV,Barbour,3110,20.01
WV,Hampshire,4568,20.01
AL,Montgomery,43567,20.1
AR,Sevier,3402,20.1
CA,Yolo,42311,20.1
FL,Glades,2457,20.1
GA,Muscogee,37759,20.1
LA,St. Bernard,9306,20.1
MS,Franklin,1551,20.1
MS,Stone,3378,20.1
AL,Marion,5844,20.2
AZ,Graham,7118,20.2
AR,Scott,2054,20.2
CA,Madera,30201,20.2
GA,Thomas,8846,20.2
GA,Troup,13643,20.2
MO,Benton,3834,20.2
NC,Wayne,24470,20.2
TX,Morris,2462,20.2
VA,Buckingham,2993,20.2
VA,Roanoke,19812,20.2
AR,Stone,2497,20.3
CA,Humboldt,27002,20.3
FL,Gulf,2667,20.3
GA,Lanier,2043,20.3
GA,Wilkes,1965,20.3
IL,Saline,4692,20.3
IA,Decatur,1458,20.3
LA,Pointe Coupee,4428,20.3
MS,Chickasaw,3383,20.3
MO,Dent,3082,20.3
MO,Reynolds,1240,20.3
MT,Lincoln,3964,20.3
NM,Otero,13074,20.3
NC,Martin,4571,20.3
TN,Hardin,5149,20.3
TX,Culberson,444,20.3
TX,Dickens,390,20.3
AZ,Gila,10804,20.4
AR,Garland,19844,20.4
CA,Del Norte,5065,20.4
KY,Bath,2495,20.4
MS,Choctaw,1668,20.4
NM,DeBaca,361,20.4
NM,Union,701,20.4
NC,Duplin,11877,20.4
OK,Kay,8751,20.4
SC,Union,5485,20.4
TN,Morgan,3919,20.4
TX,Cass,6059,20.4
TX,Knox,723,20.4
VA,Smyth,6059,20.4
WY,Albany,7451,20.4
CA,Kern,177021,20.5
GA,Worth,4128,20.5
IL,Gallatin,1029,20.5
MO,Butler,8567,20.5
NC,Anson,4680,20.5
OH,Pike,5648,20.5
TN,Haywood,3513,20.5
TX,El Paso,169120,20.5
VA,Bristol,3324,20.5
AR,Fulton,2481,20.6
AR,Hempstead,4424,20.6
FL,Union,2118,20.6
GA,Jeff Davis,3063,20.6
KY,Laurel,12290,20.6
KY,Lincoln,4995,20.6
MI,Clare,6253,20.6
OK,Ottawa,6210,20.6
TN,Fentress,3701,20.6
TX,Howard,6263,20.6
TX,Shelby,5173,20.6
AR,Clay,3035,20.7
AR,Sharp,3541,20.7
FL,Leon,57656,20.7
GA,Floyd,19427,20.7
KS,Riley,13273,20.7
LA,Assumption,4562,20.7
MI,Luce,1063,20.7
NM,Grant,5535,20.7
OK,Delaware,8756,20.7
TN,Johnson,3308,20.7
VA,Emporia,1010,20.7
WV,Raleigh,14596,20.7
AL,Mobile,84539,20.8
CO,Otero,3722,20.8
FL,Highlands,21577,20.8
LA,Caldwell,1950,20.8
MT,Blaine,1393,20.8
OK,Atoka,2707,20.8
VA,Lynchburg,14789,20.8
VA,Norton,811,20.8
MN,Mahnomen,1135,20.9
MS,Marshall,7019,20.9
SC,Chesterfield,9453,20.9
SD,Charles Mix,1857,20.9
WV,Wayne,8298,20.9
FL,Lafayette,1521,21.01
LA,St. Mary,10285,21.01
MS,Winston,3717,21.01
OK,Cherokee,9862,21.01
OR,Malheur,5774,21.01
TN,Clay,1601,21.01
TX,Floyd,1218,21.01
AK,Northwest Arctic,1604,21.1
NV,Mineral,941,21.1
NC,Washington,2470,21.1
NC,Wilson,16868,21.1
OK,McCurtain,6796,21.1
OK,Tillman,1491,21.1
SD,Lyman,794,21.1
TX,Kinney,724,21.1
CA,Merced,56863,21.2
MS,Newton,4399,21.2
NC,Watauga,10608,21.2
TN,Grundy,2787,21.2
TN,Scott,4591,21.2
TX,Childress,1180,21.2
TX,Cottle,293,21.2
TX,Jim Wells,8552,21.2
AL,DeKalb,14975,21.3
AL,Geneva,5537,21.3
AR,Dallas,1442,21.3
AR,Nevada,1738,21.3
CA,Fresno,208627,21.3
FL,Calhoun,2697,21.3
GA,Twiggs,1719,21.3
KY,Calloway,7605,21.3
LA,Ouachita,31790,21.3
MS,Calhoun,3026,21.3
MO,Howell,8371,21.3
SD,Roberts,2173,21.3
TN,Wayne,3066,21.3
CA,Imperial,37014,21.4
CO,Conejos,1747,21.4
IN,Monroe,28177,21.4
KY,Grayson,5431,21.4
MS,Wayne,4318,21.4
NM,Taos,6955,21.4
NC,Northampton,4043,21.4
TX,Mitchell,1432,21.4
FL,Okeechobee,8283,21.5
GA,McIntosh,3055,21.5
OK,Okmulgee,7916,21.5
TX,Reeves,2693,21.5
VA,Russell,5683,21.5
CA,Trinity,2656,21.6
CO,Prowers,2553,21.6
FL,Taylor,4130,21.6
GA,Upson,5566,21.6
KY,Russell,3792,21.6
LA,Jackson,3206,21.6
MS,Clarke,3351,21.6
TN,Campbell,8392,21.6
TX,Menard,452,21.6
TX,Nacogdoches,13110,21.6
WV,Braxton,2953,21.6
AL,Russell,12384,21.7
AR,Bradley,2329,21.7
CO,Huerfano,1459,21.7
MI,Wayne,376649,21.7
MO,Washington,5145,21.7
TN,Shelby,198554,21.7
TX,Falls,3331,21.7
VA,Galax,1326,21.7
AL,Bibb,4400,21.8
GA,Berrien,4144,21.8
GA,Polk,9079,21.8
MS,Panola,7391,21.8
TX,Karnes,2751,21.8
AL,Monroe,4560,21.9
AR,Miller,9228,21.9
GA,Appling,3954,21.9
GA,Richmond,41554,21.9
IL,McDonough,5821,21.9
MS,Clay,4170,21.9
TX,Cochran,609,21.9
TX,Marion,2135,21.9
AK,Dillingham,1091,22.01
AK,Nome,2168,22.01
GA,Burke,4853,22.01
KY,Powell,2666,22.01
MS,Perry,2597,22.01
MO,Ozark,1962,22.01
NM,Rio Arriba,8498,22.01
NC,Halifax,10800,22.01
TX,Jones,3232,22.01
AL,Choctaw,2806,22.1
GA,Montgomery,1847,22.1
MS,Benton,1807,22.1
NC,Lenoir,12193,22.1
OH,Gallia,6407,22.1
TX,Edwards,425,22.1
WV,Roane,3046,22.1
AR,Jefferson,13900,22.2
AR,Johnson,5761,22.2
CA,Tulare,102451,22.2
KY,Hart,4120,22.2
MS,Amite,2706,22.2
NC,Hyde,1014,22.2
TX,Limestone,4860,22.2
TX,San Augustine,1777,22.2
GA,Jefferson,3328,22.3
MI,Lake,2559,22.3
MS,Grenada,4621,22.3
TX,Newton,2898,22.3
VA,Richmond,48424,22.3
AR,Columbia,4799,22.4
GA,Miller,1246,22.4
LA,Caddo,52996,22.4
SC,Barnwell,4661,22.4
TX,Presidio,1557,22.4
TX,Terry,2529,22.4
VA,Nottoway,2952,22.4
IN,Delaware,23799,22.5
TN,Cocke,7981,22.5
TN,Warren,9025,22.5
VA,Brunswick,3187,22.5
WV,Boone,4890,22.5
WV,Fayette,9236,22.5
MS,Greene,2485,22.6
MO,Carter,1355,22.6
MO,Shannon,1829,22.6
NM,Roosevelt,3979,22.6
OH,Scioto,16288,22.6
OK,Coal,1229,22.6
OK,Le Flore,10903,22.6
UT,San Juan,3419,22.6
GA,Webster,592,22.7
KY,Rowan,4882,22.7
WV,Mercer,13157,22.7
AL,Clarke,5381,22.8
AR,Lafayette,1498,22.8
FL,Franklin,2343,22.8
FL,Madison,3752,22.8
FL,Washington,5104,22.8
GA,Bacon,2473,22.8
GA,Marion,1884,22.8
KY,Rockcastle,3732,22.8
LA,Winn,2829,22.8
MO,St. Louis city,66858,22.8
NC,Sampson,14243,22.8
OK,Payne,16909,22.8
WV,Calhoun,1637,22.8
GA,Baker,704,22.9
GA,Bulloch,16439,22.9
GA,Taylor,1813,22.9
MS,Montgomery,2265,22.9
