us_state,county,year_end,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
NM,San Juan,12/31/2017,365,230,129,6,0,0,0,133,80,47,0,5,359,0,0,1
NM,Sandoval,12/31/2017,364,269,94,1,0,0,0,105,71,44,0,0,364,0,0,0
NM,Santa Fe,12/31/2017,365,285,80,0,0,0,0,100,61,44,0,0,354,0,11,0
NM,Socorro,12/31/2017,117,116,1,0,0,0,0,57,20,10,0,0,0,0,117,0
NM,Taos,12/31/2017,352,344,8,0,0,0,0,58,28,12,0,0,0,0,352,0
NM,Valencia,12/31/2017,361,262,98,1,0,0,0,101,67,44,0,0,361,0,0,0
NY,Albany,12/31/2017,365,310,55,0,0,0,0,84,53,37,0,0,241,0,124,0
NY,Bronx,12/31/2017,365,291,72,2,0,0,0,136,59,39,0,101,166,0,98,0
NY,Chautauqua,12/31/2017,355,320,33,2,0,0,0,129,50,37,0,0,319,9,27,0
NY,Dutchess,12/31/2017,363,346,16,1,0,0,0,101,45,32,0,0,355,8,0,0
NY,Erie,12/31/2017,365,282,82,1,0,0,0,119,61,39,0,19,185,0,160,1
NY,Essex,12/31/2017,365,312,53,0,0,0,0,90,61,39,0,0,360,0,5,0
NY,Franklin,12/31/2017,365,357,8,0,0,0,0,93,41,25,0,118,198,49,0,0
NY,Hamilton,12/31/2017,364,347,17,0,0,0,0,87,45,34,0,0,358,6,0,0
NY,Herkimer,12/31/2017,319,315,4,0,0,0,0,77,42,31,0,0,312,7,0,0
NY,Jefferson,12/31/2017,326,309,15,2,0,0,0,101,46,34,0,0,326,0,0,0
NY,Kings,12/31/2017,344,310,34,0,0,0,0,72,50,28,0,0,0,0,344,0
NY,Monroe,12/31/2017,365,312,50,3,0,0,0,112,53,37,0,3,220,2,140,0
NY,Nassau,12/31/2017,365,342,23,0,0,0,0,64,45,23,0,0,0,22,343,0
NY,New York,12/31/2017,365,261,102,2,0,0,0,122,61,41,0,0,135,0,230,0
NY,Niagara,12/31/2017,249,229,19,1,0,0,0,105,48,35,0,0,249,0,0,0
NY,Oneida,12/31/2017,359,343,16,0,0,0,0,62,40,20,0,0,0,0,359,0
NY,Onondaga,12/31/2017,365,340,25,0,0,0,0,93,48,35,0,0,305,0,60,0
NY,Orange,12/31/2017,365,333,32,0,0,0,0,82,48,34,0,0,257,0,108,0
NY,Oswego,12/31/2017,360,346,14,0,0,0,0,87,44,34,0,0,360,0,0,0
NY,Putnam,12/31/2017,360,339,18,3,0,0,0,112,47,34,0,0,356,4,0,0
NY,Queens,12/31/2017,365,288,71,5,1,0,0,151,61,39,0,89,158,0,118,0
NY,Richmond,12/31/2017,365,297,61,7,0,0,0,136,58,38,0,0,220,0,145,0
NY,Rockland,12/31/2017,365,340,24,1,0,0,0,105,48,35,0,0,310,0,55,0
NY,Saratoga,12/31/2017,354,341,13,0,0,0,0,90,45,34,0,0,354,0,0,0
NY,Seneca,12/31/2017,349,349,0,0,0,0,0,20,1,0,0,0,0,349,0,0
NY,St. Lawrence,12/31/2017,363,280,61,22,0,0,0,112,86,17,0,0,0,363,0,0
NY,Steuben,12/31/2017,363,349,14,0,0,0,0,91,45,34,1,0,309,0,53,0
NY,Suffolk,12/31/2017,365,312,44,7,2,0,0,159,58,39,0,0,281,0,84,0
NY,Tompkins,12/31/2017,365,350,15,0,0,0,0,71,45,34,0,0,351,14,0,0
NY,Wayne,12/31/2017,306,287,18,1,0,0,0,101,47,36,0,0,306,0,0,0
NY,Westchester,12/31/2017,363,327,31,5,0,0,0,112,50,37,0,0,288,0,75,0
NC,Alexander,12/31/2017,293,272,21,0,0,0,0,93,49,38,0,0,234,0,0,59
NC,Avery,12/31/2017,360,332,28,0,0,0,0,93,49,40,0,0,355,0,5,0
NC,Beaufort,12/31/2017,365,365,0,0,0,0,0,31,11,1,0,0,0,365,0,0
NC,Brunswick,12/31/2017,362,328,29,5,0,0,0,117,49,0,0,0,0,362,0,0
NC,Buncombe,12/31/2017,365,325,40,0,0,0,0,84,51,39,0,0,184,3,178,0
NC,Caldwell,12/31/2017,299,269,30,0,0,0,0,90,51,40,0,0,239,60,0,0
NC,Carteret,12/31/2017,341,330,11,0,0,0,0,64,46,35,0,0,341,0,0,0
NC,Caswell,12/31/2017,291,275,16,0,0,0,0,71,48,37,0,0,234,0,0,57
NC,Catawba,12/31/2017,348,282,66,0,0,0,0,86,56,33,0,0,0,0,348,0
NC,Cumberland,12/31/2017,365,268,97,0,0,0,0,100,58,43,0,0,162,0,202,1
NC,Davidson,12/31/2017,359,294,65,0,0,0,0,73,55,35,0,0,0,0,359,0
NC,Durham,12/31/2017,365,269,96,0,0,0,0,100,58,43,0,0,168,0,197,0
NC,Edgecombe,12/31/2017,362,319,43,0,0,0,0,80,51,37,0,0,199,0,163,0
NC,Forsyth,12/31/2017,365,290,75,0,0,0,0,100,60,43,0,12,221,0,132,0
NC,Graham,12/31/2017,227,200,27,0,0,0,0,87,51,43,0,0,227,0,0,0
NC,Granville,12/31/2017,243,210,33,0,0,0,0,93,51,43,0,0,243,0,0,0
NC,Guilford,12/31/2017,365,289,75,1,0,0,0,112,59,42,0,0,201,0,149,15
NC,Haywood,12/31/2017,361,223,95,38,5,0,0,183,105,46,0,0,176,165,20,0
NC,Hyde,12/31/2017,114,113,1,0,0,0,0,52,35,18,0,0,0,0,114,0
NC,Jackson,12/31/2017,256,206,50,0,0,0,0,100,64,44,0,0,199,0,57,0
NC,Johnston,12/31/2017,365,289,76,0,0,0,0,93,56,40,0,0,160,0,205,0
NC,Lee,12/31/2017,360,276,84,0,0,0,0,97,58,43,0,0,211,0,149,0
NC,Lenoir,12/31/2017,304,279,25,0,0,0,0,90,50,35,0,0,240,0,0,64
NC,Lincoln,12/31/2017,238,207,31,0,0,0,0,93,54,42,0,0,238,0,0,0
NC,Macon,12/31/2017,347,335,12,0,0,0,0,74,46,33,0,0,347,0,0,0
NC,Martin,12/31/2017,303,290,13,0,0,0,0,74,48,34,0,0,244,59,0,0
NC,Mecklenburg,12/31/2017,365,228,134,3,0,0,0,115,64,46,0,2,184,0,179,0
NC,Mitchell,12/31/2017,338,313,25,0,0,0,0,93,47,25,0,0,0,0,338,0
NC,Montgomery,12/31/2017,365,343,22,0,0,0,0,71,49,38,0,0,270,0,95,0
NC,New Hanover,12/31/2017,365,340,25,0,0,0,0,67,48,33,0,0,178,12,175,0
NC,Person,12/31/2017,361,338,22,1,0,0,0,110,49,35,0,0,238,123,0,0
NC,Pitt,12/31/2017,365,313,52,0,0,0,0,87,54,39,0,0,189,0,176,0
NC,Rockingham,12/31/2017,303,271,32,0,0,0,0,84,51,39,0,0,240,63,0,0
NC,Rowan,12/31/2017,355,331,24,0,0,0,0,80,49,38,0,0,355,0,0,0
NC,Swain,12/31/2017,365,309,56,0,0,0,0,71,53,38,0,0,185,0,180,0
NC,Union,12/31/2017,236,204,31,1,0,0,0,115,58,43,0,0,236,0,0,0
NC,Wake,12/31/2017,365,252,113,0,0,0,0,100,61,44,0,5,161,0,199,0
NC,Yancey,12/31/2017,202,155,47,0,0,0,0,93,61,44,0,0,202,0,0,0
ND,Billings,12/31/2017,364,325,37,1,1,0,0,154,51,37,0,0,334,0,30,0
ND,Burke,12/31/2017,363,331,31,1,0,0,0,135,50,35,0,1,309,1,50,2
ND,Burleigh,12/31/2017,364,319,42,2,1,0,0,198,52,35,0,9,241,1,103,10
ND,Cass,12/31/2017,362,306,56,0,0,0,0,77,52,38,0,1,174,0,172,15
ND,Dunn,12/31/2017,330,305,23,1,1,0,0,155,49,35,0,0,258,0,72,0
ND,McKenzie,12/31/2017,362,326,34,1,1,0,0,154,50,35,0,0,290,7,62,3
ND,Mercer,12/31/2017,365,329,33,2,1,0,0,157,50,35,0,1,298,23,39,4
ND,Oliver,12/31/2017,362,321,40,0,1,0,0,162,53,37,0,0,295,1,66,0
ND,Stutsman,12/31/2017,365,355,9,1,0,0,0,108,31,10,0,0,0,36,0,329
ND,Ward,12/31/2017,343,323,18,2,0,0,0,135,46,32,0,0,271,0,63,9
ND,Williams,12/31/2017,365,312,50,3,0,0,0,131,54,37,0,0,247,47,67,4
OH,Adams,12/31/2017,365,359,6,0,0,0,0,85,35,23,0,0,0,1,364,0
OH,Allen,12/31/2017,365,316,48,1,0,0,0,112,54,37,0,0,231,0,134,0
OH,Ashtabula,12/31/2017,365,332,31,2,0,0,0,143,50,34,0,0,245,120,0,0
OH,Athens,12/31/2017,59,56,3,0,0,0,0,56,44,26,0,0,0,0,59,0
OH,Belmont,12/31/2017,365,354,11,0,0,0,0,75,36,15,1,255,0,0,101,8
OH,Butler,12/31/2017,365,275,83,7,0,0,0,126,67,42,0,0,290,10,62,3
OH,Clark,12/31/2017,365,266,97,2,0,0,0,105,63,41,0,0,184,0,181,0
OH,Clermont,12/31/2017,365,272,91,2,0,0,0,129,60,42,0,0,169,0,196,0
OH,Clinton,12/31/2017,245,206,36,3,0,0,0,143,61,42,0,0,245,0,0,0
OH,Columbiana,12/31/2017,365,365,0,0,0,0,0,26,13,3,0,0,0,304,0,61
OH,Cuyahoga,12/31/2017,365,229,131,5,0,0,0,126,70,44,0,16,190,10,143,6
OH,Delaware,12/31/2017,245,228,17,0,0,0,0,90,49,38,0,0,245,0,0,0
OH,Fayette,12/31/2017,357,326,30,1,0,0,0,115,49,35,0,0,357,0,0,0
OH,Franklin,12/31/2017,365,287,75,3,0,0,0,112,61,41,0,30,195,0,137,3
OH,Gallia,12/31/2017,365,355,9,1,0,0,0,101,30,6,0,0,0,365,0,0
OH,Geauga,12/31/2017,245,192,49,4,0,0,0,122,67,43,0,0,245,0,0,0
OH,Greene,12/31/2017,364,287,76,1,0,0,0,101,58,40,0,0,187,0,177,0
OH,Hamilton,12/31/2017,365,190,170,5,0,0,0,129,70,50,0,20,138,0,207,0
OH,Jefferson,12/31/2017,365,189,175,1,0,0,0,110,67,50,0,0,85,10,270,0
OH,Knox,12/31/2017,245,223,22,0,0,0,0,100,50,38,0,0,245,0,0,0
OH,Lake,12/31/2017,365,299,60,6,0,0,0,147,64,38,1,0,205,2,157,0
OH,Lawrence,12/31/2017,365,331,32,1,1,0,0,159,49,36,0,0,222,0,143,0
OH,Licking,12/31/2017,245,221,24,0,0,0,0,100,50,39,0,0,245,0,0,0
OH,Lorain,12/31/2017,365,323,41,1,0,0,0,101,52,36,0,0,227,0,137,1
OH,Lucas,12/31/2017,365,282,79,4,0,0,0,126,64,41,0,0,193,3,169,0
OH,Madison,12/31/2017,244,211,32,1,0,0,0,105,54,41,0,0,244,0,0,0
OH,Mahoning,12/31/2017,365,302,63,0,0,0,0,80,55,36,0,0,132,0,233,0
OH,Medina,12/31/2017,364,292,72,0,0,0,0,100,58,40,0,0,207,0,157,0
OH,Miami,12/31/2017,245,210,34,1,0,0,0,101,58,40,0,0,245,0,0,0
OH,Montgomery,12/31/2017,365,288,76,1,0,0,0,101,61,40,12,0,197,0,156,0
OH,Morgan,12/31/2017,362,361,1,0,0,0,0,56,9,1,0,0,0,362,0,0
OH,Noble,12/31/2017,354,324,30,0,0,0,0,97,49,38,0,0,333,0,21,0
OH,Portage,12/31/2017,281,248,33,0,0,0,0,97,51,39,0,0,227,0,54,0
OH,Preble,12/31/2017,364,300,63,1,0,0,0,108,55,39,1,0,247,0,116,0
OH,Scioto,12/31/2017,365,358,7,0,0,0,0,67,30,13,0,0,0,28,96,241
OH,Stark,12/31/2017,365,250,113,2,0,0,0,119,64,44,5,0,180,0,180,0
OH,Summit,12/31/2017,365,273,92,0,0,0,0,97,59,39,0,0,175,0,190,0
OH,Trumbull,12/31/2017,352,276,74,2,0,0,0,115,58,41,0,0,174,0,178,0
OH,Warren,12/31/2017,358,253,104,1,0,0,0,115,62,44,0,0,184,0,174,0
OH,Washington,12/31/2017,245,219,26,0,0,0,0,97,51,41,0,0,245,0,0,0
OH,Wood,12/31/2017,245,217,28,0,0,0,0,97,54,38,0,0,245,0,0,0
OK,Adair,12/31/2017,362,305,57,0,0,0,0,97,54,41,0,0,220,0,142,0
OK,Bryan,12/31/2017,294,262,32,0,0,0,0,93,51,39,0,0,294,0,0,0
OK,Caddo,12/31/2017,111,107,4,0,0,0,0,58,45,35,0,0,111,0,0,0
OK,Canadian,12/31/2017,362,307,54,1,0,0,0,105,61,38,0,14,348,0,0,0
OK,Carter,12/31/2017,310,265,45,0,0,0,0,78,52,33,0,0,0,0,310,0
OK,Cherokee,12/31/2017,280,261,19,0,0,0,0,71,49,39,0,0,280,0,0,0
OK,Choctaw,12/31/2017,271,257,14,0,0,0,0,87,48,38,0,0,271,0,0,0
OK,Cleveland,12/31/2017,362,280,80,2,0,0,0,105,64,43,0,0,248,0,114,0
OK,Comanche,12/31/2017,365,307,57,1,0,0,0,115,54,40,0,0,242,0,123,0
OK,Creek,12/31/2017,364,323,41,0,0,0,0,97,51,39,0,0,364,0,0,0
OK,Custer,12/31/2017,305,302,3,0,0,0,0,88,30,17,0,0,0,0,0,305
OK,Dewey,12/31/2017,358,289,67,2,0,0,0,134,61,41,0,0,315,0,43,0
OK,Garfield,12/31/2017,353,340,12,1,0,0,0,101,24,0,0,0,0,353,0,0
OK,Grady,12/31/2017,94,94,0,0,0,0,0,20,16,8,0,94,0,0,0,0
OK,Jefferson,12/31/2017,246,207,38,1,0,0,0,108,58,41,0,0,246,0,0,0
OK,Kay,12/31/2017,365,237,128,0,0,0,0,90,61,45,0,0,118,1,246,0
OK,Lincoln,12/31/2017,17,17,0,0,0,0,0,43,37,22,0,0,2,0,14,1
OK,Love,12/31/2017,270,203,59,7,1,0,0,151,74,44,0,0,270,0,0,0
OK,Mayes,12/31/2017,363,339,24,0,0,0,0,71,47,37,0,0,285,78,0,0
OK,McClain,12/31/2017,358,304,52,2,0,0,0,115,64,39,0,0,358,0,0,0
OK,Muskogee,12/31/2017,359,343,16,0,0,0,0,91,38,19,0,0,0,122,0,237
OK,Oklahoma,12/31/2017,365,244,115,6,0,0,0,119,66,46,0,18,226,0,120,1
OK,Osage,12/31/2017,358,316,41,1,0,0,0,108,51,39,0,0,358,0,0,0
OK,Ottawa,12/31/2017,365,255,110,0,0,0,0,93,58,43,0,0,150,0,214,1
OK,Pittsburg,12/31/2017,357,281,76,0,0,0,0,100,59,40,0,0,228,0,129,0
OK,Sequoyah,12/31/2017,358,326,32,0,0,0,0,74,49,36,0,43,243,0,72,0
OK,Tulsa,12/31/2017,365,198,166,1,0,0,0,102,67,48,0,1,178,0,186,0
OK,Washington,12/31/2017,365,269,94,2,0,0,0,108,60,42,0,0,237,0,128,0
OR,Baker,12/31/2017,365,308,51,3,3,0,0,170,62,23,0,0,0,0,365,0
OR,Benton,12/31/2017,357,319,36,2,0,0,0,138,52,15,0,0,0,0,357,0
OR,Clackamas,12/31/2017,216,185,19,9,2,1,0,212,71,32,0,0,127,0,89,0
OR,Columbia,12/31/2017,346,320,22,2,2,0,0,154,46,26,0,0,128,0,218,0
OR,Crook,12/31/2017,357,260,81,8,8,0,0,199,75,26,0,0,0,0,357,0
OR,Deschutes,12/31/2017,365,292,45,2,15,8,3,365,81,20,0,0,0,0,365,0
OR,Douglas,12/31/2017,359,303,49,4,3,0,0,166,57,22,0,0,0,0,359,0
OR,Grant,12/31/2017,358,257,89,10,2,0,0,168,66,32,0,0,0,0,358,0
OR,Harney,12/31/2017,365,248,109,6,2,0,0,169,71,33,0,0,0,0,365,0
OR,Jackson,12/31/2017,365,235,99,16,11,2,2,356,94,41,0,0,108,0,257,0
OR,Jefferson,12/31/2017,92,58,25,5,3,1,0,218,99,28,0,0,0,0,92,0
OR,Josephine,12/31/2017,365,249,95,5,10,5,1,333,77,31,0,0,0,0,365,0
OR,Klamath,12/31/2017,361,244,91,15,10,1,0,254,91,30,0,0,0,0,361,0
OR,Lake,12/31/2017,363,288,57,14,4,0,0,162,71,22,0,0,0,0,363,0
OR,Lane,12/31/2017,365,238,97,16,11,2,1,380,91,39,0,0,92,0,270,3
OR,Linn,12/31/2017,365,295,61,4,5,0,0,177,61,24,0,0,0,0,365,0
OR,Marion,12/31/2017,362,303,50,9,0,0,0,150,58,30,0,0,141,0,221,0
OR,Multnomah,12/31/2017,365,314,45,1,5,0,0,162,58,34,0,19,198,0,148,0
OR,Umatilla,12/31/2017,365,255,98,9,2,1,0,227,67,40,0,0,128,0,237,0
OR,Union,12/31/2017,365,304,50,8,3,0,0,196,62,23,0,0,0,0,362,3
OR,Wallowa,12/31/2017,353,294,50,6,3,0,0,170,60,20,0,0,0,0,353,0
OR,Wasco,12/31/2017,364,282,66,7,8,1,0,253,68,35,0,0,121,0,243,0
OR,Washington,12/31/2017,365,291,62,10,2,0,0,169,67,34,0,34,198,0,133,0
PA,Adams,12/31/2017,365,292,72,1,0,0,0,129,56,41,0,0,261,0,104,0
PA,Allegheny,12/31/2017,365,161,173,30,1,0,0,164,96,54,0,0,140,25,199,1
PA,Armstrong,12/31/2017,361,238,123,0,0,0,0,93,64,44,0,0,193,0,168,0
PA,Beaver,12/31/2017,365,211,152,2,0,0,0,105,67,47,0,1,170,1,193,0
PA,Berks,12/31/2017,365,246,114,5,0,0,0,122,67,44,0,0,213,0,152,0
PA,Blair,12/31/2017,362,291,71,0,0,0,0,88,58,42,0,0,221,0,141,0
PA,Bradford,12/31/2017,362,316,46,0,0,0,0,74,52,37,0,0,213,0,149,0
PA,Bucks,12/31/2017,335,289,34,12,0,0,0,143,61,34,0,0,335,0,0,0
PA,Cambria,12/31/2017,364,209,155,0,0,0,0,91,66,48,0,3,121,2,237,1
PA,Centre,12/31/2017,365,253,112,0,0,0,0,100,61,45,0,0,204,0,161,0
PA,Chester,12/31/2017,364,221,138,5,0,0,0,136,66,45,0,0,140,0,224,0
PA,Clearfield,12/31/2017,346,317,29,0,0,0,0,84,49,36,0,0,346,0,0,0
PA,Cumberland,12/31/2017,359,287,71,1,0,0,0,103,56,32,0,0,0,0,359,0
PA,Dauphin,12/31/2017,365,275,89,1,0,0,0,110,61,42,0,0,189,0,176,0
PA,Delaware,12/31/2017,365,244,119,2,0,0,0,119,66,44,0,13,167,2,183,0
PA,Elk,12/31/2017,342,326,16,0,0,0,0,90,47,35,0,0,342,0,0,0
PA,Erie,12/31/2017,365,290,74,1,0,0,0,122,56,38,0,2,240,0,123,0
PA,Franklin,12/31/2017,358,354,4,0,0,0,0,67,45,33,0,0,358,0,0,0
PA,Greene,12/31/2017,356,312,44,0,0,0,0,93,53,38,0,0,264,0,92,0
PA,Indiana,12/31/2017,362,328,33,1,0,0,0,104,50,37,0,0,346,16,0,0
PA,Lackawanna,12/31/2017,364,286,78,0,0,0,0,90,56,40,0,20,193,0,151,0
PA,Lancaster,12/31/2017,365,205,156,4,0,0,0,128,68,48,0,0,109,0,256,0
PA,Lawrence,12/31/2017,365,332,33,0,0,0,0,90,49,34,0,0,363,2,0,0
PA,Lebanon,12/31/2017,365,181,183,1,0,0,0,127,69,51,0,0,121,0,244,0
PA,Lehigh,12/31/2017,365,294,70,1,0,0,0,115,57,38,0,0,232,0,129,4
PA,Luzerne,12/31/2017,365,354,11,0,0,0,0,71,44,33,0,0,354,0,0,11
PA,Lycoming,12/31/2017,364,343,21,0,0,0,0,84,46,33,0,0,329,0,0,35
PA,Mercer,12/31/2017,365,199,164,2,0,0,0,108,66,49,0,0,130,0,235,0
PA,Monroe,12/31/2017,364,305,59,0,0,0,0,100,55,38,0,0,248,0,116,0
PA,Montgomery,12/31/2017,364,268,89,7,0,0,0,129,66,40,0,0,225,0,139,0
PA,Northampton,12/31/2017,365,181,178,3,3,0,0,200,77,51,0,0,134,7,224,0
PA,Philadelphia,12/31/2017,365,190,163,10,2,0,0,166,71,50,0,8,136,0,220,1
PA,Somerset,12/31/2017,363,342,21,0,0,0,0,97,47,36,0,0,363,0,0,0
PA,Tioga,12/31/2017,363,252,111,0,0,0,0,84,58,43,0,0,167,0,196,0
PA,Warren,12/31/2017,365,358,6,1,0,0,0,105,24,10,0,0,0,365,0,0
PA,Washington,12/31/2017,365,215,149,1,0,0,0,114,67,47,0,1,144,2,218,0
PA,Westmoreland,12/31/2017,362,211,151,0,0,0,0,100,64,46,0,0,110,0,252,0
PA,York,12/31/2017,365,266,99,0,0,0,0,93,61,43,0,14,211,1,139,0
PR,Adjuntas,12/31/2017,47,41,6,0,0,0,0,89,55,28,0,0,0,0,47,0
PR,Bayamon,12/31/2017,221,130,87,4,0,0,0,132,72,40,0,0,43,63,115,0
PR,Caguas,12/31/2017,222,205,16,1,0,0,0,101,47,24,65,157,0,0,0,0
PR,Catano,12/31/2017,253,219,32,2,0,0,0,116,55,28,0,0,83,6,149,15
PR,Fajardo,12/31/2017,44,37,5,2,0,0,0,108,70,28,0,0,0,0,34,10
PR,Guayama,12/31/2017,172,166,6,0,0,0,0,83,30,3,0,0,0,128,44,0
PR,Guayanilla,12/31/2017,47,37,10,0,0,0,0,78,56,24,0,0,0,0,47,0
PR,Guaynabo,12/31/2017,235,224,10,0,1,0,0,151,31,12,72,122,0,0,39,2
PR,Juncos,12/31/2017,195,194,1,0,0,0,0,90,9,5,0,0,195,0,0,0
PR,Ponce,12/31/2017,241,200,40,0,0,1,0,234,55,30,4,0,0,0,57,180
PR,Salinas,12/31/2017,235,235,0,0,0,0,0,29,14,3,0,0,0,235,0,0
PR,San Juan,12/31/2017,246,246,0,0,0,0,0,35,17,8,246,0,0,0,0,0
RI,Kent,12/31/2017,349,329,15,5,0,0,0,133,47,30,0,0,190,0,159,0
RI,Providence,12/31/2017,365,294,67,4,0,0,0,150,57,40,0,25,216,0,124,0
RI,Washington,12/31/2017,362,333,24,4,1,0,0,151,48,33,0,0,206,0,156,0
SC,Abbeville,12/31/2017,9,9,0,0,0,0,0,33,33,25,0,0,9,0,0,0
SC,Aiken,12/31/2017,269,259,10,0,0,0,0,71,48,38,0,0,269,0,0,0
SC,Anderson,12/31/2017,264,254,10,0,0,0,0,80,45,37,0,0,264,0,0,0
SC,Berkeley,12/31/2017,248,234,14,0,0,0,0,90,47,33,0,0,248,0,0,0
SC,Charleston,12/31/2017,361,303,57,1,0,0,0,101,55,39,0,4,194,1,160,2
SC,Chesterfield,12/31/2017,358,322,35,1,0,0,0,112,51,38,0,0,267,0,90,1
SC,Colleton,12/31/2017,357,309,48,0,0,0,0,82,52,36,0,0,184,0,173,0
SC,Darlington,12/31/2017,274,254,20,0,0,0,0,77,49,39,0,0,274,0,0,0
SC,Edgefield,12/31/2017,344,299,45,0,0,0,0,84,53,39,0,0,199,0,145,0
SC,Florence,12/31/2017,273,247,26,0,0,0,0,68,50,29,0,0,0,0,273,0
SC,Georgetown,12/31/2017,304,303,1,0,0,0,0,63,30,15,0,0,0,0,0,304
SC,Greenville,12/31/2017,365,263,102,0,0,0,0,97,59,43,0,5,209,0,151,0
SC,Horry,12/31/2017,354,350,4,0,0,0,0,64,44,32,0,0,354,0,0,0
SC,Lexington,12/31/2017,362,299,63,0,0,0,0,83,55,33,0,0,0,8,316,38
SC,Oconee,12/31/2017,363,332,31,0,0,0,0,84,50,37,0,0,300,3,60,0
SC,Pickens,12/31/2017,291,265,26,0,0,0,0,84,50,41,0,0,291,0,0,0
SC,Richland,12/31/2017,365,300,63,2,0,0,0,113,54,41,0,0,284,0,81,0
SC,Spartanburg,12/31/2017,351,271,79,1,0,0,0,108,58,43,0,0,179,0,172,0
SC,York,12/31/2017,307,275,31,1,0,0,0,105,54,38,0,0,307,0,0,0
SD,Brookings,12/31/2017,365,330,35,0,0,0,0,90,50,34,0,0,292,0,46,27
SD,Brown,12/31/2017,122,117,5,0,0,0,0,97,40,23,0,0,0,0,105,17
SD,Codington,12/31/2017,364,329,35,0,0,0,0,80,50,31,0,0,0,0,287,77
SD,Custer,12/31/2017,363,311,49,2,1,0,0,159,54,42,0,0,338,0,25,0
SD,Hughes,12/31/2017,356,349,7,0,0,0,0,98,29,12,0,0,0,0,356,0
SD,Jackson,12/31/2017,365,318,45,2,0,0,0,135,54,41,0,0,353,0,12,0
SD,Meade,12/31/2017,365,361,4,0,0,0,0,71,37,30,0,0,343,0,0,22
SD,Minnehaha,12/31/2017,365,318,47,0,0,0,0,97,53,35,0,4,264,0,89,8
SD,Pennington,12/31/2017,365,305,55,4,1,0,0,152,56,30,0,26,0,0,212,127
SD,Union,12/31/2017,365,312,53,0,0,0,0,100,54,38,0,0,269,0,92,4
TN,Anderson,12/31/2017,364,333,31,0,0,0,0,90,50,34,0,0,245,119,0,0
TN,Blount,12/31/2017,365,269,95,1,0,0,0,105,60,44,0,0,251,0,114,0
TN,Claiborne,12/31/2017,344,324,20,0,0,0,0,87,47,36,0,0,344,0,0,0
TN,Davidson,12/31/2017,365,239,125,1,0,0,0,133,62,44,0,19,124,2,220,0
TN,DeKalb,12/31/2017,363,349,14,0,0,0,0,84,46,36,0,0,363,0,0,0
TN,Dyer,12/31/2017,293,278,15,0,0,0,0,71,44,29,0,0,0,0,293,0
TN,Hamilton,12/31/2017,338,239,97,2,0,0,0,108,63,44,0,0,163,0,175,0
TN,Jefferson,12/31/2017,191,148,42,1,0,0,0,101,61,43,0,0,191,0,0,0
TN,Knox,12/31/2017,361,300,61,0,0,0,0,100,58,40,0,0,220,0,74,67
TN,Lawrence,12/31/2017,234,222,12,0,0,0,0,81,44,25,0,0,0,0,234,0
TN,Loudon,12/31/2017,316,282,34,0,0,0,0,87,51,37,0,0,202,0,114,0
TN,Madison,12/31/2017,277,261,16,0,0,0,0,65,46,27,0,0,0,0,277,0
TN,Maury,12/31/2017,276,253,23,0,0,0,0,69,48,30,0,0,0,0,276,0
TN,McMinn,12/31/2017,221,189,32,0,0,0,0,66,53,33,0,0,0,0,221,0
TN,Montgomery,12/31/2017,341,301,40,0,0,0,0,68,52,30,0,0,0,0,341,0
TN,Putnam,12/31/2017,296,266,30,0,0,0,0,70,51,31,0,0,0,0,296,0
TN,Roane,12/31/2017,303,272,31,0,0,0,0,70,51,30,0,0,0,0,303,0
TN,Sevier,12/31/2017,364,301,63,0,0,0,0,90,61,44,0,0,364,0,0,0
TN,Shelby,12/31/2017,365,284,77,3,1,0,0,161,61,42,0,9,239,0,117,0
TN,Sullivan,12/31/2017,365,209,138,17,1,0,0,200,84,48,0,0,144,168,53,0
TN,Sumner,12/31/2017,324,265,59,0,0,0,0,100,58,41,0,0,196,0,128,0
TN,Williamson,12/31/2017,215,197,18,0,0,0,0,80,50,40,0,0,215,0,0,0
TN,Wilson,12/31/2017,236,218,18,0,0,0,0,84,49,39,0,0,236,0,0,0
TX,Bell,12/31/2017,365,303,57,5,0,0,0,133,64,40,0,0,365,0,0,0
TX,Bexar,12/31/2017,362,262,94,4,2,0,0,188,67,43,0,6,210,2,144,0
TX,Bowie,12/31/2017,360,297,63,0,0,0,0,72,53,37,0,0,0,0,360,0
TX,Brazoria,12/31/2017,357,306,44,6,1,0,0,154,64,37,0,6,351,0,0,0
TX,Brewster,12/31/2017,362,313,49,0,0,0,0,100,54,41,0,0,326,0,36,0
TX,Cameron,12/31/2017,365,306,59,0,0,0,0,87,57,38,0,0,217,0,148,0
TX,Collin,12/31/2017,363,313,43,7,0,0,0,122,64,39,0,0,363,0,0,0
TX,Culberson,12/31/2017,116,113,1,2,0,0,0,114,33,17,0,0,0,0,116,0
TX,Dallas,12/31/2017,365,239,119,7,0,0,0,140,67,44,0,25,173,0,167,0
TX,Denton,12/31/2017,365,288,68,9,0,0,0,133,67,43,0,2,277,0,86,0
TX,Ector,12/31/2017,350,337,13,0,0,0,0,94,42,26,0,0,0,0,350,0
TX,El Paso,12/31/2017,365,170,172,21,2,0,0,159,90,51,0,27,207,0,129,2
