us_state,county,year_end,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
NM,Lea,12/31/2018,365,227,132,6,0,0,0,143,80,45,0,3,302,0,60,0
NM,Lincoln,12/31/2018,116,115,1,0,0,0,0,52,23,11,0,0,0,0,116,0
NM,Los Alamos,12/31/2018,120,120,0,0,0,0,0,33,23,10,0,0,0,0,120,0
NM,Luna,12/31/2018,357,343,11,3,0,0,0,137,32,16,0,0,0,0,0,357
NM,Rio Arriba,12/31/2018,362,246,113,3,0,0,0,126,77,46,0,0,360,0,2,0
NM,San Juan,12/31/2018,365,213,136,16,0,0,0,129,93,47,0,2,363,0,0,0
NM,Sandoval,12/31/2018,354,224,118,12,0,0,0,119,84,45,0,0,350,0,1,3
NM,Santa Fe,12/31/2018,365,279,83,3,0,0,0,122,67,44,0,0,353,0,12,0
NM,Socorro,12/31/2018,112,110,2,0,0,0,0,56,30,13,0,0,0,0,112,0
NM,Taos,12/31/2018,365,346,19,0,0,0,0,66,41,23,0,0,0,0,365,0
NM,Valencia,12/31/2018,359,238,116,5,0,0,0,108,80,45,0,0,359,0,0,0
NY,Albany,12/31/2018,365,292,71,2,0,0,0,112,59,38,0,0,216,0,149,0
NY,Bronx,12/31/2018,365,286,70,9,0,0,0,150,64,39,0,80,169,0,116,0
NY,Chautauqua,12/31/2018,362,311,47,4,0,0,0,126,58,36,0,0,336,4,22,0
NY,Dutchess,12/31/2018,364,342,20,1,1,0,0,156,46,31,0,0,348,16,0,0
NY,Erie,12/31/2018,365,276,87,2,0,0,0,112,65,40,0,17,204,0,144,0
NY,Essex,12/31/2018,365,319,44,2,0,0,0,108,54,41,0,0,363,0,2,0
NY,Franklin,12/31/2018,341,341,0,0,0,0,0,24,0,0,0,0,0,341,0,0
NY,Hamilton,12/31/2018,357,346,11,0,0,0,0,97,45,33,0,0,352,5,0,0
NY,Herkimer,12/31/2018,248,236,12,0,0,0,0,93,48,36,0,0,245,3,0,0
NY,Jefferson,12/31/2018,329,307,20,2,0,0,0,105,47,33,0,0,329,0,0,0
NY,Kings,12/31/2018,365,330,35,0,0,0,0,80,49,25,0,0,0,0,365,0
NY,Monroe,12/31/2018,365,301,60,4,0,0,0,108,58,36,0,6,205,0,154,0
NY,Nassau,12/31/2018,365,340,25,0,0,0,0,92,45,21,0,0,0,7,358,0
NY,New York,12/31/2018,365,255,99,10,1,0,0,151,66,41,0,0,142,0,223,0
NY,Niagara,12/31/2018,320,294,25,1,0,0,0,101,50,34,0,0,320,0,0,0
NY,Oneida,12/31/2018,364,347,17,0,0,0,0,70,43,18,0,0,0,0,364,0
NY,Onondaga,12/31/2018,365,319,44,2,0,0,0,115,57,35,0,0,310,1,54,0
NY,Orange,12/31/2018,365,323,41,1,0,0,0,147,53,35,0,0,261,0,104,0
NY,Oswego,12/31/2018,350,324,25,1,0,0,0,112,47,32,0,0,350,0,0,0
NY,Putnam,12/31/2018,352,332,18,1,1,0,0,151,45,31,0,0,337,15,0,0
NY,Queens,12/31/2018,365,288,69,8,0,0,0,140,60,39,0,66,170,0,129,0
NY,Richmond,12/31/2018,363,286,71,6,0,0,0,136,61,37,0,0,132,0,231,0
NY,Rockland,12/31/2018,365,320,39,5,0,1,0,210,54,35,0,0,302,0,63,0
NY,Saratoga,12/31/2018,361,341,19,1,0,0,0,119,45,31,0,0,361,0,0,0
NY,Seneca,12/31/2018,364,364,0,0,0,0,0,17,0,0,0,0,0,364,0,0
NY,St. Lawrence,12/31/2018,359,282,66,11,0,0,0,110,81,14,0,0,0,359,0,0
NY,Steuben,12/31/2018,361,326,35,0,0,0,0,87,50,32,1,0,295,0,65,0
NY,Suffolk,12/31/2018,365,300,54,10,1,0,0,172,61,39,0,0,287,0,78,0
NY,Tompkins,12/31/2018,364,330,32,2,0,0,0,101,49,33,0,0,353,11,0,0
NY,Wayne,12/31/2018,239,210,25,4,0,0,0,115,58,38,0,0,239,0,0,0
NY,Westchester,12/31/2018,365,316,37,11,1,0,0,169,58,34,0,0,289,0,76,0
NC,Alexander,12/31/2018,233,198,35,0,0,0,0,100,58,40,0,0,233,0,0,0
NC,Avery,12/31/2018,357,328,29,0,0,0,0,87,50,38,0,0,346,0,11,0
NC,Beaufort,12/31/2018,299,299,0,0,0,0,0,30,10,0,0,0,0,299,0,0
NC,Brunswick,12/31/2018,329,307,21,1,0,0,0,116,40,0,0,0,0,329,0,0
NC,Buncombe,12/31/2018,365,318,47,0,0,0,0,93,53,35,0,0,193,3,169,0
NC,Caldwell,12/31/2018,244,209,35,0,0,0,0,93,58,39,0,0,244,0,0,0
NC,Carteret,12/31/2018,222,202,20,0,0,0,0,77,49,38,0,0,222,0,0,0
NC,Caswell,12/31/2018,232,198,34,0,0,0,0,97,58,40,0,0,232,0,0,0
NC,Catawba,12/31/2018,352,297,55,0,0,0,0,77,55,32,0,0,0,0,352,0
NC,Cumberland,12/31/2018,349,284,65,0,0,0,0,100,57,38,0,0,194,0,145,10
NC,Davidson,12/31/2018,353,275,78,0,0,0,0,76,56,37,0,0,0,0,353,0
NC,Durham,12/31/2018,358,272,86,0,0,0,0,100,58,42,0,0,160,0,197,1
NC,Edgecombe,12/31/2018,354,321,33,0,0,0,0,80,50,33,0,0,187,0,167,0
NC,Forsyth,12/31/2018,365,242,121,2,0,0,0,101,67,44,0,7,193,0,165,0
NC,Graham,12/31/2018,195,165,30,0,0,0,0,93,64,43,0,0,195,0,0,0
NC,Granville,12/31/2018,233,193,40,0,0,0,0,93,61,42,0,0,233,0,0,0
NC,Guilford,12/31/2018,355,280,74,1,0,0,0,105,62,40,0,0,211,0,128,16
NC,Haywood,12/31/2018,365,250,85,24,6,0,0,199,90,44,0,0,197,148,20,0
NC,Hyde,12/31/2018,109,108,1,0,0,0,0,54,32,19,0,0,0,0,109,0
NC,Jackson,12/31/2018,237,191,45,1,0,0,0,108,67,41,0,0,163,0,74,0
NC,Johnston,12/31/2018,354,292,62,0,0,0,0,90,55,39,0,0,161,0,193,0
NC,Lee,12/31/2018,210,145,65,0,0,0,0,83,59,45,0,0,127,0,83,0
NC,Lenoir,12/31/2018,278,249,28,1,0,0,0,108,51,36,0,0,222,0,0,56
NC,Lincoln,12/31/2018,225,184,41,0,0,0,0,90,58,41,0,0,225,0,0,0
NC,Macon,12/31/2018,356,340,16,0,0,0,0,93,45,31,0,0,356,0,0,0
NC,Martin,12/31/2018,289,261,28,0,0,0,0,80,50,34,0,0,224,0,0,65
NC,Mecklenburg,12/31/2018,360,242,113,5,0,0,0,108,71,44,1,5,200,0,153,1
NC,Mitchell,12/31/2018,355,339,16,0,0,0,0,78,45,20,0,0,0,0,355,0
NC,Montgomery,12/31/2018,363,329,34,0,0,0,0,97,50,35,0,0,258,0,105,0
NC,New Hanover,12/31/2018,329,308,21,0,0,0,0,77,48,30,0,0,201,0,128,0
NC,Person,12/31/2018,356,328,28,0,0,0,0,97,50,33,0,0,232,124,0,0
NC,Pitt,12/31/2018,345,306,39,0,0,0,0,87,51,35,0,0,189,0,156,0
NC,Rockingham,12/31/2018,290,247,43,0,0,0,0,90,54,38,0,0,233,57,0,0
NC,Rowan,12/31/2018,336,322,14,0,0,0,0,74,48,35,0,0,336,0,0,0
NC,Swain,12/31/2018,363,309,54,0,0,0,0,80,54,36,0,0,177,0,186,0
NC,Union,12/31/2018,189,143,43,3,0,0,0,122,67,44,0,0,189,0,0,0
NC,Wake,12/31/2018,361,246,115,0,0,0,0,90,61,44,1,0,150,0,210,0
NC,Yancey,12/31/2018,230,184,46,0,0,0,0,84,64,44,0,0,230,0,0,0
ND,Billings,12/31/2018,361,321,40,0,0,0,0,90,54,38,0,0,304,0,57,0
ND,Burke,12/31/2018,361,317,43,1,0,0,0,108,51,34,0,0,327,2,31,1
ND,Burleigh,12/31/2018,363,299,60,2,2,0,0,153,56,37,2,7,184,0,166,4
ND,Cass,12/31/2018,360,315,44,1,0,0,0,121,53,35,0,9,239,0,103,9
ND,Dunn,12/31/2018,349,309,40,0,0,0,0,90,51,34,0,1,285,0,62,1
ND,McKenzie,12/31/2018,355,309,46,0,0,0,0,92,54,37,0,0,300,1,51,3
ND,Mercer,12/31/2018,365,319,41,5,0,0,0,127,58,36,0,4,292,10,58,1
ND,Oliver,12/31/2018,360,305,52,3,0,0,0,122,58,36,0,0,300,1,56,3
ND,Ward,12/31/2018,360,328,29,3,0,0,0,112,49,31,0,0,224,0,124,12
ND,Williams,12/31/2018,365,287,77,1,0,0,0,119,61,38,0,0,207,60,95,3
OH,Adams,12/31/2018,359,342,17,0,0,0,0,66,42,23,0,0,0,26,333,0
OH,Allen,12/31/2018,365,304,56,5,0,0,0,119,59,39,0,0,215,9,141,0
OH,Ashtabula,12/31/2018,365,329,33,3,0,0,0,129,50,31,0,0,243,122,0,0
OH,Athens,12/31/2018,94,88,6,0,0,0,0,57,46,28,0,0,0,0,94,0
OH,Belmont,12/31/2018,365,350,15,0,0,0,0,69,36,17,1,253,0,1,104,6
OH,Butler,12/31/2018,365,269,90,6,0,0,0,140,69,41,0,0,284,10,65,6
OH,Clark,12/31/2018,365,240,121,4,0,0,0,140,67,44,0,0,160,3,202,0
OH,Clermont,12/31/2018,356,287,67,2,0,0,0,101,61,40,0,0,222,0,134,0
OH,Clinton,12/31/2018,245,202,42,1,0,0,0,112,64,41,0,0,245,0,0,0
OH,Columbiana,12/31/2018,303,302,1,0,0,0,0,52,12,1,0,0,0,240,0,63
OH,Cuyahoga,12/31/2018,365,221,133,11,0,0,0,133,75,45,0,8,177,2,166,12
OH,Delaware,12/31/2018,244,212,32,0,0,0,0,100,54,39,0,0,244,0,0,0
OH,Fayette,12/31/2018,364,337,27,0,0,0,0,80,49,35,0,0,364,0,0,0
OH,Franklin,12/31/2018,365,261,102,2,0,0,0,122,64,43,0,20,182,0,161,2
OH,Gallia,12/31/2018,365,353,11,1,0,0,0,124,29,4,0,0,0,365,0,0
OH,Geauga,12/31/2018,245,196,40,9,0,0,0,129,77,42,0,0,245,0,0,0
OH,Greene,12/31/2018,363,262,100,1,0,0,0,122,61,41,0,0,175,0,188,0
OH,Hamilton,12/31/2018,365,173,184,7,1,0,0,159,74,51,0,23,126,0,216,0
OH,Harrison,12/31/2018,145,142,3,0,0,0,0,60,30,3,103,0,0,0,40,2
OH,Jefferson,12/31/2018,365,215,148,2,0,0,0,108,66,47,0,0,93,27,245,0
OH,Knox,12/31/2018,245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,0
OH,Lake,12/31/2018,365,293,61,11,0,0,0,138,67,38,0,0,208,6,151,0
OH,Lawrence,12/31/2018,365,319,44,2,0,0,0,119,54,36,0,0,180,1,184,0
OH,Licking,12/31/2018,245,210,35,0,0,0,0,100,54,40,0,0,245,0,0,0
OH,Lorain,12/31/2018,365,302,62,1,0,0,0,101,57,37,0,0,171,0,194,0
OH,Lucas,12/31/2018,365,273,82,9,1,0,0,151,64,41,0,0,195,22,148,0
OH,Madison,12/31/2018,244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,0
OH,Mahoning,12/31/2018,365,304,61,0,0,0,0,90,55,36,0,0,143,0,221,1
OH,Medina,12/31/2018,365,286,79,0,0,0,0,100,60,38,0,0,185,0,180,0
OH,Miami,12/31/2018,245,207,37,1,0,0,0,140,61,40,0,0,245,0,0,0
OH,Montgomery,12/31/2018,363,255,104,4,0,0,0,129,64,43,4,0,181,0,178,0
OH,Morgan,12/31/2018,293,292,1,0,0,0,0,52,9,1,0,0,0,293,0,0
OH,Noble,12/31/2018,343,314,29,0,0,0,0,97,49,34,0,0,317,0,26,0
OH,Portage,12/31/2018,279,233,46,0,0,0,0,100,60,38,0,0,225,0,54,0
OH,Preble,12/31/2018,365,265,99,1,0,0,0,107,61,42,0,0,180,0,185,0
OH,Scioto,12/31/2018,365,353,12,0,0,0,0,82,35,14,0,0,0,57,109,199
OH,Stark,12/31/2018,365,237,125,3,0,0,0,108,69,45,1,0,167,0,197,0
OH,Summit,12/31/2018,365,260,104,1,0,0,0,105,63,41,0,0,163,0,202,0
OH,Trumbull,12/31/2018,353,284,65,4,0,0,0,108,64,39,0,0,226,0,127,0
OH,Warren,12/31/2018,358,260,93,5,0,0,0,136,67,43,0,0,195,0,163,0
OH,Washington,12/31/2018,245,216,26,3,0,0,0,105,54,39,0,0,245,0,0,0
OH,Wood,12/31/2018,245,213,30,2,0,0,0,115,61,38,0,0,245,0,0,0
OK,Adair,12/31/2018,365,301,62,2,0,0,0,145,58,38,0,0,246,0,112,7
OK,Bryan,12/31/2018,301,257,41,3,0,0,0,119,58,38,0,0,301,0,0,0
OK,Canadian,12/31/2018,360,300,54,6,0,0,0,150,64,36,0,0,360,0,0,0
OK,Carter,12/31/2018,356,293,61,2,0,0,0,128,55,31,0,0,0,0,356,0
OK,Choctaw,12/31/2018,272,254,18,0,0,0,0,93,49,37,0,0,272,0,0,0
OK,Cleveland,12/31/2018,365,238,121,6,0,0,0,121,71,45,0,0,190,0,175,0
OK,Comanche,12/31/2018,365,275,86,4,0,0,0,122,67,40,0,0,298,0,67,0
OK,Creek,12/31/2018,344,303,40,1,0,0,0,115,51,36,0,0,344,0,0,0
OK,Custer,12/31/2018,364,355,8,1,0,0,0,104,31,16,0,0,0,0,0,364
OK,Dewey,12/31/2018,362,261,94,7,0,0,0,115,74,40,0,0,251,0,111,0
OK,Garfield,12/31/2018,357,349,8,0,0,0,0,70,19,0,0,0,0,357,0,0
OK,Jefferson,12/31/2018,267,198,64,4,1,0,0,151,71,43,0,0,267,0,0,0
OK,Kay,12/31/2018,365,275,88,2,0,0,0,114,60,41,0,0,123,8,234,0
OK,Le Flore,12/31/2018,34,33,1,0,0,0,0,58,40,25,0,0,0,0,32,2
OK,Love,12/31/2018,272,205,60,7,0,0,0,129,74,43,0,0,272,0,0,0
OK,Mayes,12/31/2018,365,332,32,1,0,0,0,140,49,32,0,0,261,104,0,0
OK,McClain,12/31/2018,321,264,54,3,0,0,0,119,61,38,0,0,321,0,0,0
OK,Muskogee,12/31/2018,365,332,30,2,1,0,0,196,47,19,0,0,0,32,0,333
OK,Nowata,12/31/2018,354,274,80,0,0,0,0,97,63,41,0,0,194,0,160,0
OK,Oklahoma,12/31/2018,365,235,121,9,0,0,0,147,74,45,0,11,189,0,161,4
OK,Osage,12/31/2018,359,303,49,7,0,0,0,143,64,36,0,0,359,0,0,0
OK,Ottawa,12/31/2018,365,252,112,1,0,0,0,107,62,44,0,0,139,0,224,2
OK,Pittsburg,12/31/2018,364,285,78,1,0,0,0,108,67,40,0,0,213,0,151,0
OK,Sequoyah,12/31/2018,363,308,55,0,0,0,0,90,54,35,0,6,209,0,148,0
OK,Tulsa,12/31/2018,365,190,167,7,1,0,0,192,77,50,0,2,141,0,221,1
OK,Washington,12/31/2018,8,5,3,0,0,0,0,60,60,43,0,0,2,0,6,0
OR,Baker,12/31/2018,347,307,38,1,1,0,0,167,51,24,0,0,0,0,347,0
OR,Benton,12/31/2018,361,336,23,2,0,0,0,119,45,16,0,0,0,0,361,0
OR,Clackamas,12/31/2018,212,181,25,5,1,0,0,165,67,33,0,0,111,0,101,0
OR,Columbia,12/31/2018,363,341,18,4,0,0,0,136,41,24,0,0,132,0,231,0
OR,Crook,12/31/2018,363,285,71,5,2,0,0,164,65,25,0,0,0,0,363,0
OR,Deschutes,12/31/2018,363,296,52,10,5,0,0,189,61,20,0,0,0,0,363,0
OR,Douglas,12/31/2018,337,290,45,2,0,0,0,135,56,22,0,0,0,0,337,0
OR,Grant,12/31/2018,361,252,106,1,2,0,0,169,63,33,0,0,0,0,361,0
OR,Harney,12/31/2018,361,265,90,4,2,0,0,168,67,29,0,0,0,0,361,0
OR,Jackson,12/31/2018,364,232,90,11,27,4,0,233,121,42,0,0,85,0,279,0
OR,Jefferson,12/31/2018,184,131,47,5,1,0,0,155,69,37,0,0,0,0,184,0
OR,Josephine,12/31/2018,363,233,91,17,22,0,0,192,114,35,0,0,0,0,363,0
OR,Klamath,12/31/2018,359,214,105,12,25,3,0,225,114,37,0,0,0,0,359,0
OR,Lake,12/31/2018,358,276,60,13,9,0,0,180,80,26,0,0,0,0,358,0
OR,Lane,12/31/2018,365,266,91,7,1,0,0,154,71,36,0,0,101,0,261,3
OR,Linn,12/31/2018,365,292,68,5,0,0,0,122,61,27,0,0,0,0,365,0
OR,Marion,12/31/2018,361,306,49,6,0,0,0,125,58,32,0,0,139,0,222,0
OR,Multnomah,12/31/2018,365,309,49,6,1,0,0,152,58,33,0,19,219,0,127,0
OR,Umatilla,12/31/2018,333,279,46,5,2,1,0,229,60,33,0,0,94,0,239,0
OR,Union,12/31/2018,362,321,35,5,1,0,0,181,54,24,0,0,0,0,356,6
OR,Wallowa,12/31/2018,328,280,46,2,0,0,0,118,56,21,0,0,0,0,328,0
OR,Wasco,12/31/2018,334,294,35,4,1,0,0,154,53,30,0,0,76,0,253,5
OR,Washington,12/31/2018,365,301,57,7,0,0,0,150,59,31,0,51,139,0,175,0
PA,Adams,12/31/2018,365,294,69,2,0,0,0,105,62,40,0,0,258,0,107,0
PA,Allegheny,12/31/2018,365,159,183,22,1,0,0,154,88,54,0,0,88,25,252,0
PA,Armstrong,12/31/2018,360,295,64,1,0,0,0,143,58,38,0,0,227,0,133,0
PA,Beaver,12/31/2018,365,246,113,6,0,0,0,136,71,45,0,2,207,0,156,0
PA,Berks,12/31/2018,365,270,90,5,0,0,0,117,67,40,0,0,239,0,126,0
PA,Blair,12/31/2018,362,296,65,1,0,0,0,132,59,38,0,0,239,4,119,0
PA,Bradford,12/31/2018,356,310,46,0,0,0,0,97,53,35,0,2,246,0,108,0
PA,Bucks,12/31/2018,333,288,33,9,3,0,0,164,64,33,0,0,333,0,0,0
PA,Cambria,12/31/2018,363,297,66,0,0,0,0,93,55,38,0,4,189,1,168,1
PA,Centre,12/31/2018,365,286,77,2,0,0,0,122,61,40,0,1,225,0,139,0
PA,Chester,12/31/2018,359,270,88,1,0,0,0,112,63,38,0,0,193,0,166,0
PA,Clearfield,12/31/2018,343,320,22,1,0,0,0,101,46,33,0,0,343,0,0,0
PA,Cumberland,12/31/2018,365,270,95,0,0,0,0,97,60,36,0,0,0,0,365,0
PA,Dauphin,12/31/2018,365,279,85,1,0,0,0,108,67,39,0,0,217,0,147,1
PA,Delaware,12/31/2018,365,193,166,6,0,0,0,143,73,49,0,1,86,0,278,0
PA,Elk,12/31/2018,351,325,26,0,0,0,0,97,48,34,0,0,351,0,0,0
PA,Erie,12/31/2018,365,280,85,0,0,0,0,84,59,38,0,7,198,0,159,1
PA,Fayette,12/31/2018,228,183,44,1,0,0,0,105,54,37,0,1,141,0,86,0
PA,Franklin,12/31/2018,353,343,10,0,0,0,0,74,44,32,0,0,353,0,0,0
PA,Greene,12/31/2018,360,323,37,0,0,0,0,100,51,36,0,0,273,0,87,0
PA,Indiana,12/31/2018,356,322,33,1,0,0,0,105,50,35,0,0,349,7,0,0
PA,Lackawanna,12/31/2018,365,306,59,0,0,0,0,95,60,36,0,19,200,0,146,0
PA,Lancaster,12/31/2018,365,246,114,5,0,0,0,126,74,44,0,0,183,0,182,0
PA,Lawrence,12/31/2018,358,329,29,0,0,0,0,97,50,32,0,0,358,0,0,0
PA,Lebanon,12/31/2018,365,260,103,2,0,0,0,101,64,39,0,0,187,0,178,0
PA,Lehigh,12/31/2018,365,272,91,2,0,0,0,126,67,38,0,0,232,0,131,2
PA,Luzerne,12/31/2018,365,340,24,1,0,0,0,101,48,32,0,0,354,0,0,11
PA,Lycoming,12/31/2018,345,327,18,0,0,0,0,97,44,31,0,0,344,0,0,1
PA,Mercer,12/31/2018,365,279,83,3,0,0,0,115,63,40,0,0,279,0,86,0
PA,Monroe,12/31/2018,355,319,34,2,0,0,0,108,51,35,0,0,331,0,24,0
PA,Montgomery,12/31/2018,352,284,61,7,0,0,0,129,63,37,0,0,216,0,136,0
PA,Northampton,12/31/2018,365,251,109,5,0,0,0,136,74,41,0,1,206,0,158,0
PA,Philadelphia,12/31/2018,365,217,138,9,1,0,0,156,71,46,0,7,139,0,219,0
PA,Somerset,12/31/2018,357,330,27,0,0,0,0,90,47,33,0,0,357,0,0,0
PA,Susquehanna,12/31/2018,88,81,7,0,0,0,0,62,47,24,0,0,0,0,88,0
PA,Tioga,12/31/2018,347,310,37,0,0,0,0,97,52,35,0,1,286,0,60,0
PA,Warren,12/31/2018,365,363,1,1,0,0,0,146,23,7,0,0,0,365,0,0
PA,Washington,12/31/2018,365,233,130,2,0,0,0,105,64,45,0,1,184,0,180,0
PA,Westmoreland,12/31/2018,364,321,41,2,0,0,0,122,51,36,0,0,263,0,101,0
PA,York,12/31/2018,365,268,96,1,0,0,0,101,61,40,0,9,214,0,142,0
PR,Adjuntas,12/31/2018,27,27,0,0,0,0,0,32,23,14,0,0,0,0,27,0
PR,Bayamon,12/31/2018,305,177,115,7,6,0,0,166,77,46,10,0,0,42,253,0
PR,Caguas,12/31/2018,201,200,1,0,0,0,0,54,19,9,177,0,0,0,24,0
PR,Catano,12/31/2018,349,288,59,2,0,0,0,116,57,32,0,0,39,63,245,2
PR,Fajardo,12/31/2018,24,24,0,0,0,0,0,44,29,19,0,0,0,0,24,0
PR,Guayama,12/31/2018,342,342,0,0,0,0,0,40,6,3,0,0,0,342,0,0
PR,Guaynabo,12/31/2018,302,291,8,2,1,0,0,169,33,10,100,111,0,0,90,1
PR,Ponce,12/31/2018,357,179,173,5,0,0,0,118,71,50,8,0,0,0,302,47
RI,Kent,12/31/2018,354,318,30,6,0,0,0,140,51,32,0,0,170,0,184,0
RI,Providence,12/31/2018,365,282,75,8,0,0,0,147,61,42,0,20,193,0,151,1
RI,Washington,12/31/2018,361,328,28,5,0,0,0,115,49,31,0,0,188,0,173,0
SC,Aiken,12/31/2018,228,206,22,0,0,0,0,93,50,38,0,0,228,0,0,0
SC,Anderson,12/31/2018,261,258,3,0,0,0,0,51,44,33,0,0,261,0,0,0
SC,Berkeley,12/31/2018,262,253,9,0,0,0,0,67,44,31,0,0,262,0,0,0
SC,Charleston,12/31/2018,359,327,32,0,0,0,0,97,50,36,0,3,201,0,154,1
SC,Chesterfield,12/31/2018,344,301,42,1,0,0,0,104,54,35,0,0,225,0,116,3
SC,Colleton,12/31/2018,364,339,25,0,0,0,0,77,48,31,0,0,234,0,130,0
SC,Darlington,12/31/2018,231,222,9,0,0,0,0,87,46,37,0,0,231,0,0,0
SC,Edgefield,12/31/2018,355,321,34,0,0,0,0,90,50,35,0,0,256,0,99,0
SC,Florence,12/31/2018,359,323,36,0,0,0,0,73,51,29,0,0,0,0,359,0
SC,Georgetown,12/31/2018,326,326,0,0,0,0,0,44,27,15,0,0,0,0,0,326
SC,Greenville,12/31/2018,365,298,67,0,0,0,0,87,55,39,0,13,208,0,144,0
SC,Horry,12/31/2018,289,271,18,0,0,0,0,87,48,36,0,0,289,0,0,0
SC,Lexington,12/31/2018,365,306,59,0,0,0,0,92,53,32,0,0,0,3,352,10
SC,Oconee,12/31/2018,364,323,41,0,0,0,0,97,51,37,0,0,311,0,53,0
SC,Pickens,12/31/2018,273,249,24,0,0,0,0,87,50,38,0,0,273,0,0,0
SC,Richland,12/31/2018,365,312,52,1,0,0,0,101,53,37,0,2,274,0,89,0
SC,Spartanburg,12/31/2018,365,296,69,0,0,0,0,77,56,40,0,0,154,0,211,0
SC,York,12/31/2018,362,308,51,3,0,0,0,115,57,36,0,0,286,5,71,0
SD,Brookings,12/31/2018,365,317,47,1,0,0,0,101,54,36,0,0,292,0,51,22
SD,Brown,12/31/2018,121,114,5,1,0,0,1,429,45,24,0,0,0,0,109,12
SD,Codington,12/31/2018,365,322,42,1,0,0,0,103,52,31,0,0,0,0,275,90
SD,Custer,12/31/2018,365,317,48,0,0,0,0,88,51,41,0,0,349,0,15,1
SD,Hughes,12/31/2018,354,339,14,1,0,0,0,108,32,13,0,0,0,0,354,0
SD,Jackson,12/31/2018,365,319,45,1,0,0,0,123,54,41,0,0,315,0,47,3
SD,Meade,12/31/2018,362,361,1,0,0,0,0,53,37,29,0,0,311,0,0,51
SD,Minnehaha,12/31/2018,365,309,53,3,0,0,0,115,59,37,0,11,269,0,82,3
SD,Pennington,12/31/2018,365,289,74,2,0,0,0,118,59,30,0,37,0,0,148,180
SD,Union,12/31/2018,365,288,74,3,0,0,0,112,61,39,0,0,246,0,84,35
TN,Anderson,12/31/2018,360,327,33,0,0,0,0,90,50,33,0,0,229,131,0,0
TN,Blount,12/31/2018,365,301,63,1,0,0,0,108,58,40,0,0,270,0,95,0
TN,Claiborne,12/31/2018,355,335,20,0,0,0,0,87,47,34,0,0,355,0,0,0
TN,Davidson,12/31/2018,365,255,105,4,1,0,0,151,64,43,0,22,121,0,222,0
TN,DeKalb,12/31/2018,348,331,17,0,0,0,0,87,46,33,0,0,348,0,0,0
TN,Dyer,12/31/2018,356,325,31,0,0,0,0,80,49,29,0,0,0,0,356,0
TN,Hamilton,12/31/2018,365,263,101,1,0,0,0,101,61,43,0,0,167,0,198,0
TN,Jefferson,12/31/2018,244,202,42,0,0,0,0,100,61,42,0,0,244,0,0,0
TN,Knox,12/31/2018,364,251,112,1,0,0,0,112,64,43,0,0,163,0,201,0
TN,Lawrence,12/31/2018,352,328,24,0,0,0,0,66,47,27,0,0,0,0,352,0
TN,Loudon,12/31/2018,365,313,51,1,0,0,0,133,54,34,0,0,198,0,167,0
TN,Madison,12/31/2018,351,321,30,0,0,0,0,78,49,26,0,0,0,0,351,0
TN,Maury,12/31/2018,331,307,24,0,0,0,0,66,48,27,0,0,0,0,331,0
TN,McMinn,12/31/2018,356,316,40,0,0,0,0,67,51,29,0,0,0,0,356,0
TN,Montgomery,12/31/2018,354,305,49,0,0,0,0,78,53,30,0,0,0,0,354,0
TN,Putnam,12/31/2018,352,319,33,0,0,0,0,64,49,27,0,0,0,0,352,0
TN,Roane,12/31/2018,355,323,32,0,0,0,0,62,49,27,0,0,0,0,355,0
TN,Sevier,12/31/2018,364,306,54,4,0,0,0,115,64,43,0,0,364,0,0,0
TN,Shelby,12/31/2018,365,274,83,8,0,0,0,133,68,40,0,16,232,0,117,0
TN,Sullivan,12/31/2018,365,240,111,14,0,0,0,114,74,44,0,0,158,123,84,0
TN,Sumner,12/31/2018,346,283,61,2,0,0,0,133,58,38,0,0,208,0,138,0
TN,Williamson,12/31/2018,245,212,32,1,0,0,0,108,58,39,0,0,245,0,0,0
TN,Wilson,12/31/2018,191,158,31,2,0,0,0,119,61,38,0,0,191,0,0,0
TX,Bell,12/31/2018,365,320,40,5,0,0,0,136,54,36,0,0,365,0,0,0
TX,Bexar,12/31/2018,365,251,103,10,1,0,0,162,70,43,0,6,199,2,157,1
TX,Bowie,12/31/2018,297,246,50,1,0,0,0,106,56,35,0,0,0,0,297,0
TX,Brazoria,12/31/2018,365,329,31,4,1,0,0,166,50,31,0,12,353,0,0,0
TX,Brewster,12/31/2018,363,312,51,0,0,0,0,97,54,39,0,0,314,0,49,0
TX,Cameron,12/31/2018,365,246,119,0,0,0,0,99,64,41,0,0,127,0,238,0
TX,Collin,12/31/2018,361,296,49,16,0,0,0,150,71,37,0,0,361,0,0,0
TX,Culberson,12/31/2018,115,108,7,0,0,0,0,78,44,23,0,0,0,0,115,0
TX,Dallas,12/31/2018,365,240,106,16,3,0,0,161,77,44,0,21,185,0,158,1
TX,Denton,12/31/2018,365,282,69,13,1,0,0,151,74,40,0,12,300,0,53,0
TX,Ector,12/31/2018,337,296,41,0,0,0,0,91,53,30,0,0,0,0,337,0
TX,El Paso,12/31/2018,365,133,215,15,2,0,0,164,84,55,0,26,190,0,147,2
