us_state,county,year_end,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
NM,Los Alamos,12/31/2016,119,119,0,0,0,0,0,24,16,8,0,0,0,0,119,0
NM,Luna,12/31/2016,360,338,19,1,2,0,0,162,39,17,0,0,0,0,0,360
NM,Rio Arriba,12/31/2016,362,304,58,0,0,0,0,80,54,44,0,0,359,0,3,0
NM,San Juan,12/31/2016,366,273,91,2,0,0,0,108,71,44,0,10,355,0,0,1
NM,Sandoval,12/31/2016,361,292,69,0,0,0,0,90,61,42,0,0,361,0,0,0
NM,Santa Fe,12/31/2016,366,301,65,0,0,0,0,90,61,43,0,0,363,0,3,0
NM,Socorro,12/31/2016,102,101,1,0,0,0,0,67,20,11,0,0,0,0,102,0
NM,Taos,12/31/2016,362,360,2,0,0,0,0,54,25,12,0,0,0,0,362,0
NM,Valencia,12/31/2016,362,280,82,0,0,0,0,97,61,43,0,0,362,0,0,0
NY,Albany,12/31/2016,366,313,51,2,0,0,0,119,58,36,0,0,274,0,92,0
NY,Bronx,12/31/2016,366,281,81,4,0,0,0,140,64,41,0,82,174,0,110,0
NY,Chautauqua,12/31/2016,366,324,39,3,0,0,0,140,54,37,0,0,352,3,11,0
NY,Dutchess,12/31/2016,362,333,24,5,0,0,0,122,49,34,0,0,353,9,0,0
NY,Erie,12/31/2016,366,281,79,6,0,0,0,136,61,41,0,27,193,3,143,0
NY,Essex,12/31/2016,366,333,31,2,0,0,0,112,49,39,0,0,365,0,1,0
NY,Franklin,12/31/2016,366,365,1,0,0,0,0,51,36,20,0,142,198,26,0,0
NY,Hamilton,12/31/2016,343,328,13,2,0,0,0,112,44,33,0,0,324,19,0,0
NY,Herkimer,12/31/2016,353,343,6,4,0,0,0,108,43,32,0,0,347,6,0,0
NY,Jefferson,12/31/2016,332,307,23,2,0,0,0,122,48,34,0,0,332,0,0,0
NY,Kings,12/31/2016,366,325,41,0,0,0,0,80,52,28,0,0,0,0,366,0
NY,Monroe,12/31/2016,366,313,51,2,0,0,0,122,56,38,0,7,224,4,131,0
NY,Nassau,12/31/2016,366,337,29,0,0,0,0,69,48,23,0,0,0,15,351,0
NY,New York,12/31/2016,366,247,115,4,0,0,0,126,67,43,0,0,161,0,205,0
NY,Niagara,12/31/2016,220,197,20,3,0,0,0,119,54,39,0,0,220,0,0,0
NY,Oneida,12/31/2016,362,342,20,0,0,0,0,64,43,20,0,0,0,0,362,0
NY,Onondaga,12/31/2016,366,339,25,2,0,0,0,122,49,34,0,0,320,0,46,0
NY,Orange,12/31/2016,366,329,36,1,0,0,0,112,51,36,0,0,276,0,90,0
NY,Oswego,12/31/2016,283,261,21,1,0,0,0,101,47,34,0,0,283,0,0,0
NY,Putnam,12/31/2016,361,322,34,4,1,0,0,156,51,35,0,0,356,5,0,0
NY,Queens,12/31/2016,366,286,74,6,0,0,0,143,64,39,0,69,198,0,99,0
NY,Richmond,12/31/2016,366,278,78,9,1,0,0,151,66,40,0,0,222,0,144,0
NY,Rockland,12/31/2016,363,303,56,4,0,0,0,136,61,36,0,0,299,0,64,0
NY,Saratoga,12/31/2016,350,328,19,3,0,0,0,119,48,33,0,0,350,0,0,0
NY,Steuben,12/31/2016,363,335,26,2,0,0,0,122,49,36,3,0,307,1,52,0
NY,Suffolk,12/31/2016,366,298,60,8,0,0,0,150,58,40,0,0,282,0,84,0
NY,Tompkins,12/31/2016,361,331,28,2,0,0,0,122,48,36,0,0,361,0,0,0
NY,Wayne,12/31/2016,351,321,28,2,0,0,0,136,48,34,0,0,351,0,0,0
NY,Westchester,12/31/2016,366,300,60,6,0,0,0,140,64,37,0,0,283,0,83,0
NC,Alexander,12/31/2016,278,246,32,0,0,0,0,100,51,39,0,0,212,0,0,66
NC,Avery,12/31/2016,358,316,38,4,0,0,0,149,51,41,0,0,346,0,12,0
NC,Beaufort,12/31/2016,344,343,1,0,0,0,0,62,11,0,0,0,0,344,0,0
NC,Brunswick,12/31/2016,74,64,8,2,0,0,0,128,65,0,0,0,0,74,0,0
NC,Buncombe,12/31/2016,366,300,58,4,4,0,0,167,58,38,0,0,167,0,199,0
NC,Caldwell,12/31/2016,264,230,34,0,0,0,0,90,51,40,0,0,214,50,0,0
NC,Carteret,12/31/2016,327,308,19,0,0,0,0,93,47,36,0,0,327,0,0,0
NC,Caswell,12/31/2016,329,303,26,0,0,0,0,97,49,32,0,0,207,0,4,118
NC,Catawba,12/31/2016,358,276,79,1,2,0,0,153,55,36,0,0,0,0,358,0
NC,Cumberland,12/31/2016,366,286,80,0,0,0,0,93,57,41,0,0,172,8,184,2
NC,Davidson,12/31/2016,362,279,83,0,0,0,0,93,56,35,0,0,0,0,362,0
NC,Durham,12/31/2016,366,272,93,1,0,0,0,119,58,41,0,0,158,0,208,0
NC,Edgecombe,12/31/2016,356,305,51,0,0,0,0,97,54,34,0,0,180,0,176,0
NC,Forsyth,12/31/2016,366,269,94,3,0,0,0,119,64,42,0,19,192,0,155,0
NC,Graham,12/31/2016,213,162,50,1,0,0,0,112,64,45,0,0,213,0,0,0
NC,Granville,12/31/2016,213,179,34,0,0,0,0,97,61,41,0,0,213,0,0,0
NC,Guilford,12/31/2016,366,272,90,4,0,0,0,133,64,42,0,0,175,0,184,7
NC,Haywood,12/31/2016,265,207,54,4,0,0,0,142,64,44,0,0,213,0,52,0
NC,Hyde,12/31/2016,108,105,3,0,0,0,0,53,39,20,0,0,0,0,108,0
NC,Jackson,12/31/2016,271,179,83,7,2,0,0,154,71,45,0,0,210,0,61,0
NC,Johnston,12/31/2016,304,238,65,1,0,0,0,107,56,40,0,0,174,0,130,0
NC,Lee,12/31/2016,363,279,84,0,0,0,0,100,58,43,0,0,197,0,166,0
NC,Lenoir,12/31/2016,193,171,22,0,0,0,0,97,51,40,0,0,193,0,0,0
NC,Lincoln,12/31/2016,211,173,36,1,1,0,0,156,61,44,0,0,211,0,0,0
NC,Macon,12/31/2016,345,321,23,1,0,0,0,101,48,35,0,0,345,0,0,0
NC,Martin,12/31/2016,277,264,13,0,0,0,0,97,46,33,0,0,197,64,0,16
NC,Mecklenburg,12/31/2016,366,244,115,6,1,0,0,154,77,44,0,9,242,0,115,0
NC,Mitchell,12/31/2016,232,207,21,1,3,0,0,159,52,28,0,0,0,0,232,0
NC,Montgomery,12/31/2016,365,324,41,0,0,0,0,87,51,37,0,0,273,0,92,0
NC,New Hanover,12/31/2016,361,331,30,0,0,0,0,90,49,31,0,0,178,16,167,0
NC,Person,12/31/2016,214,192,21,1,0,0,0,101,51,40,0,0,214,0,0,0
NC,Pitt,12/31/2016,288,242,46,0,0,0,0,100,55,38,0,0,162,0,126,0
NC,Rockingham,12/31/2016,212,183,28,1,0,0,0,101,58,42,0,0,212,0,0,0
NC,Rowan,12/31/2016,360,313,47,0,0,0,0,97,58,37,0,0,360,0,0,0
NC,Swain,12/31/2016,365,280,73,8,4,0,0,174,59,40,0,0,180,0,185,0
NC,Union,12/31/2016,209,165,41,3,0,0,0,108,67,44,0,0,209,0,0,0
NC,Wake,12/31/2016,366,238,125,3,0,0,0,135,64,46,0,2,179,0,185,0
NC,Yancey,12/31/2016,204,145,55,4,0,0,0,115,67,46,0,0,204,0,0,0
ND,Billings,12/31/2016,366,356,10,0,0,0,0,91,44,34,0,0,350,1,15,0
ND,Burke,12/31/2016,365,356,9,0,0,0,0,75,43,32,0,0,324,3,37,1
ND,Burleigh,12/31/2016,337,329,7,1,0,0,0,117,41,30,0,12,241,0,60,24
ND,Cass,12/31/2016,366,324,42,0,0,0,0,86,52,34,0,1,212,0,133,20
ND,Dunn,12/31/2016,366,356,10,0,0,0,0,89,44,34,0,0,309,0,52,5
ND,McKenzie,12/31/2016,366,359,7,0,0,0,0,87,44,33,0,1,344,0,21,0
ND,Mercer,12/31/2016,366,356,9,1,0,0,0,107,44,32,0,5,330,11,20,0
ND,Oliver,12/31/2016,366,357,9,0,0,0,0,91,44,32,0,1,336,1,27,1
ND,Stutsman,12/31/2016,366,357,9,0,0,0,0,88,26,9,0,0,0,34,0,332
ND,Williams,12/31/2016,366,346,18,2,0,0,0,106,45,31,0,0,288,25,38,15
OH,Adams,12/31/2016,366,358,8,0,0,0,0,80,37,23,0,0,0,6,360,0
OH,Allen,12/31/2016,366,316,47,3,0,0,0,122,58,34,0,0,206,0,160,0
OH,Ashtabula,12/31/2016,366,324,36,6,0,0,0,126,54,30,0,0,213,153,0,0
OH,Athens,12/31/2016,60,58,2,0,0,0,0,56,42,27,0,0,0,0,60,0
OH,Belmont,12/31/2016,366,345,21,0,0,0,0,100,43,17,1,259,0,1,98,7
OH,Butler,12/31/2016,366,259,96,11,0,0,0,136,74,42,0,0,287,12,63,4
OH,Clark,12/31/2016,366,270,90,6,0,0,0,119,65,42,0,0,178,3,185,0
OH,Clermont,12/31/2016,366,242,119,5,0,0,0,133,67,44,0,0,149,0,217,0
OH,Clinton,12/31/2016,211,154,53,4,0,0,0,112,74,44,0,0,211,0,0,0
OH,Columbiana,12/31/2016,365,364,1,0,0,0,0,52,16,1,0,0,0,305,0,60
OH,Cuyahoga,12/31/2016,366,207,148,6,5,0,0,200,74,47,0,16,138,32,172,8
OH,Delaware,12/31/2016,212,179,32,1,0,0,0,112,67,41,0,0,212,0,0,0
OH,Fayette,12/31/2016,353,310,42,1,0,0,0,108,54,37,0,0,353,0,0,0
OH,Franklin,12/31/2016,366,274,83,9,0,0,0,126,64,42,0,42,184,0,139,1
OH,Geauga,12/31/2016,214,155,49,10,0,0,0,140,74,44,0,0,214,0,0,0
OH,Greene,12/31/2016,366,285,80,1,0,0,0,105,64,40,0,0,189,0,177,0
OH,Hamilton,12/31/2016,366,199,155,12,0,0,0,140,74,49,0,34,147,0,185,0
OH,Jefferson,12/31/2016,366,194,168,4,0,0,0,105,68,49,0,0,106,8,252,0
OH,Knox,12/31/2016,213,175,38,0,0,0,0,100,64,41,0,0,213,0,0,0
OH,Lake,12/31/2016,366,275,78,13,0,0,0,143,71,39,1,0,175,11,179,0
OH,Lawrence,12/31/2016,366,288,75,3,0,0,0,119,58,39,0,0,152,0,214,0
OH,Licking,12/31/2016,214,172,39,3,0,0,0,108,64,43,0,0,214,0,0,0
OH,Lorain,12/31/2016,365,316,47,2,0,0,0,115,54,34,0,0,207,0,157,1
OH,Lucas,12/31/2016,366,288,74,4,0,0,0,112,61,39,0,0,183,32,151,0
OH,Madison,12/31/2016,213,161,50,2,0,0,0,112,64,43,0,0,213,0,0,0
OH,Mahoning,12/31/2016,366,311,55,0,0,0,0,75,53,35,0,0,70,0,296,0
OH,Medina,12/31/2016,362,285,76,1,0,0,0,105,59,40,0,0,184,0,178,0
OH,Meigs,12/31/2016,187,185,2,0,0,0,0,64,13,1,0,0,0,187,0,0
OH,Miami,12/31/2016,213,164,46,3,0,0,0,101,67,43,0,0,213,0,0,0
OH,Montgomery,12/31/2016,366,276,84,6,0,0,0,112,67,41,0,0,183,0,183,0
OH,Morgan,12/31/2016,363,363,0,0,0,0,0,40,9,1,0,0,0,363,0,0
OH,Noble,12/31/2016,348,307,39,2,0,0,0,105,51,38,0,0,324,0,24,0
OH,Portage,12/31/2016,247,223,24,0,0,0,0,90,50,37,0,0,204,0,43,0
OH,Preble,12/31/2016,366,295,70,1,0,0,0,105,61,40,0,0,266,2,98,0
OH,Scioto,12/31/2016,366,355,10,1,0,0,0,129,42,15,0,0,0,38,115,213
OH,Stark,12/31/2016,366,267,93,6,0,0,0,119,67,40,2,0,179,0,185,0
OH,Summit,12/31/2016,366,260,105,1,0,0,0,112,61,43,0,0,105,0,261,0
OH,Trumbull,12/31/2016,366,300,61,5,0,0,0,133,61,39,0,0,189,0,175,2
OH,Warren,12/31/2016,360,238,113,9,0,0,0,129,71,44,0,0,176,0,184,0
OH,Washington,12/31/2016,214,189,25,0,0,0,0,90,54,40,0,0,214,0,0,0
OH,Wood,12/31/2016,214,170,41,3,0,0,0,115,64,41,0,0,214,0,0,0
OK,Adair,12/31/2016,366,316,50,0,0,0,0,90,54,39,0,0,267,0,98,1
OK,Caddo,12/31/2016,137,134,3,0,0,0,0,61,44,33,0,0,137,0,0,0
OK,Canadian,12/31/2016,358,333,25,0,0,0,0,97,49,36,0,51,307,0,0,0
OK,Carter,12/31/2016,298,249,46,3,0,0,0,129,61,41,0,0,255,0,43,0
OK,Cherokee,12/31/2016,269,250,19,0,0,0,0,77,49,38,0,0,269,0,0,0
OK,Cleveland,12/31/2016,365,312,52,1,0,0,0,101,55,40,0,0,269,0,96,0
OK,Comanche,12/31/2016,366,320,46,0,0,0,0,87,52,40,0,0,284,0,82,0
OK,Cotton,12/31/2016,265,238,27,0,0,0,0,90,51,39,0,0,265,0,0,0
OK,Creek,12/31/2016,334,301,33,0,0,0,0,87,50,39,0,0,334,0,0,0
OK,Custer,12/31/2016,360,357,3,0,0,0,0,64,25,15,0,0,0,0,0,360
OK,Dewey,12/31/2016,361,319,42,0,0,0,0,87,51,40,0,0,290,0,71,0
OK,Grady,12/31/2016,286,286,0,0,0,0,0,33,16,9,0,286,0,0,0,0
OK,Johnston,12/31/2016,218,199,18,1,0,0,0,108,50,39,0,0,218,0,0,0
OK,Kay,12/31/2016,361,252,106,3,0,0,0,126,59,43,0,0,136,5,220,0
OK,Lincoln,12/31/2016,365,329,35,1,0,0,0,105,50,37,0,0,288,0,71,6
OK,Mayes,12/31/2016,294,264,30,0,0,0,0,93,51,38,0,0,294,0,0,0
OK,McClain,12/31/2016,362,335,27,0,0,0,0,87,48,37,0,0,362,0,0,0
OK,Muskogee,12/31/2016,364,350,13,1,0,0,0,101,35,18,0,0,0,70,0,294
OK,Oklahoma,12/31/2016,366,275,90,1,0,0,0,129,64,43,0,28,242,0,93,3
OK,Osage,12/31/2016,198,173,25,0,0,0,0,93,58,38,0,0,198,0,0,0
OK,Ottawa,12/31/2016,366,296,70,0,0,0,0,79,56,40,0,0,152,0,212,2
OK,Pittsburg,12/31/2016,366,307,59,0,0,0,0,83,55,40,0,0,249,0,117,0
OK,Sequoyah,12/31/2016,361,331,30,0,0,0,0,74,49,37,0,58,233,0,66,4
OK,Tulsa,12/31/2016,366,239,124,2,1,0,0,164,65,45,0,1,201,0,164,0
OK,Washington,12/31/2016,274,215,59,0,0,0,0,100,58,42,0,0,184,0,90,0
OR,Baker,12/31/2016,362,336,26,0,0,0,0,74,46,21,0,0,0,0,362,0
OR,Benton,12/31/2016,194,185,9,0,0,0,0,64,38,15,0,0,0,0,194,0
OR,Clackamas,12/31/2016,215,202,12,1,0,0,0,108,44,29,0,0,153,0,62,0
OR,Columbia,12/31/2016,348,344,4,0,0,0,0,61,38,23,0,0,146,0,202,0
OR,Crook,12/31/2016,348,285,62,1,0,0,0,115,57,20,0,0,0,0,348,0
OR,Deschutes,12/31/2016,327,322,5,0,0,0,0,61,37,22,0,0,0,0,327,0
OR,Douglas,12/31/2016,339,325,14,0,0,0,0,65,38,17,0,0,0,0,339,0
OR,Grant,12/31/2016,341,287,54,0,0,0,0,83,55,22,0,0,0,0,341,0
OR,Harney,12/31/2016,357,276,80,1,0,0,0,115,67,18,0,0,0,0,357,0
OR,Jackson,12/31/2016,366,306,60,0,0,0,0,81,55,35,0,0,112,0,254,0
OR,Josephine,12/31/2016,366,318,48,0,0,0,0,86,53,28,0,0,0,0,366,0
OR,Klamath,12/31/2016,363,290,73,0,0,0,0,91,63,30,0,0,0,0,363,0
OR,Lake,12/31/2016,360,318,40,1,1,0,0,158,53,18,0,0,0,0,360,0
OR,Lane,12/31/2016,366,299,66,1,0,0,0,108,58,34,0,0,141,0,223,2
OR,Linn,12/31/2016,366,333,33,0,0,0,0,78,50,19,0,0,0,0,366,0
OR,Marion,12/31/2016,361,325,36,0,0,0,0,97,50,30,0,0,147,0,214,0
OR,Multnomah,12/31/2016,366,348,17,1,0,0,0,108,44,31,0,16,253,0,97,0
OR,Umatilla,12/31/2016,366,321,44,1,0,0,0,112,52,31,0,0,136,0,230,0
OR,Union,12/31/2016,364,329,35,0,0,0,0,99,48,18,0,0,0,0,357,7
OR,Wallowa,12/31/2016,357,326,31,0,0,0,0,75,47,18,0,0,0,0,357,0
OR,Wasco,12/31/2016,358,322,36,0,0,0,0,77,51,32,0,0,152,0,206,0
OR,Washington,12/31/2016,366,322,44,0,0,0,0,82,52,31,0,45,202,0,119,0
PA,Adams,12/31/2016,366,284,77,5,0,0,0,119,67,42,0,0,290,0,76,0
PA,Allegheny,12/31/2016,366,177,168,20,1,0,0,152,87,51,0,0,136,20,210,0
PA,Armstrong,12/31/2016,365,222,138,5,0,0,0,119,67,46,0,0,203,0,162,0
PA,Beaver,12/31/2016,366,232,130,4,0,0,0,126,67,45,0,2,233,3,128,0
PA,Berks,12/31/2016,366,222,137,7,0,0,0,129,68,46,0,0,158,0,208,0
PA,Blair,12/31/2016,366,285,79,2,0,0,0,122,59,40,0,0,196,0,166,4
PA,Bradford,12/31/2016,358,315,43,0,0,0,0,97,52,38,0,1,221,0,136,0
PA,Bucks,12/31/2016,358,309,40,9,0,0,0,147,61,33,0,0,347,11,0,0
PA,Cambria,12/31/2016,365,261,104,0,0,0,0,97,65,43,0,6,209,2,147,1
PA,Centre,12/31/2016,366,290,74,2,0,0,0,122,59,40,0,1,265,0,100,0
PA,Chester,12/31/2016,365,228,128,9,0,0,0,143,67,45,0,0,196,0,169,0
PA,Clearfield,12/31/2016,338,305,32,1,0,0,0,119,50,38,0,0,338,0,0,0
PA,Cumberland,12/31/2016,365,276,88,1,0,0,0,116,60,39,0,0,0,0,365,0
PA,Dauphin,12/31/2016,366,250,110,6,0,0,0,115,67,42,0,0,214,0,152,0
PA,Delaware,12/31/2016,366,200,161,5,0,0,0,136,72,48,0,5,143,0,218,0
PA,Elk,12/31/2016,346,321,22,3,0,0,0,126,50,37,0,0,346,0,0,0
PA,Erie,12/31/2016,366,295,69,2,0,0,0,129,56,39,0,3,238,0,125,0
PA,Franklin,12/31/2016,337,325,12,0,0,0,0,74,44,33,0,0,337,0,0,0
PA,Greene,12/31/2016,355,312,42,1,0,0,0,105,54,37,0,0,308,1,46,0
PA,Indiana,12/31/2016,366,317,45,4,0,0,0,136,58,38,0,0,346,20,0,0
PA,Lackawanna,12/31/2016,366,292,70,4,0,0,0,129,62,41,0,6,242,0,118,0
PA,Lancaster,12/31/2016,366,187,173,6,0,0,0,136,74,50,0,0,146,0,220,0
PA,Lawrence,12/31/2016,362,331,30,1,0,0,0,112,49,33,0,0,345,17,0,0
PA,Lebanon,12/31/2016,366,189,170,7,0,0,0,122,67,50,0,0,125,0,241,0
PA,Lehigh,12/31/2016,366,231,129,6,0,0,0,129,65,44,0,0,158,0,203,5
PA,Luzerne,12/31/2016,366,336,29,1,0,0,0,119,48,34,0,0,348,0,0,18
PA,Lycoming,12/31/2016,366,335,30,1,0,0,0,108,49,34,0,0,353,0,0,13
PA,Mercer,12/31/2016,366,264,99,3,0,0,0,143,65,42,0,0,250,0,116,0
PA,Monroe,12/31/2016,366,310,53,3,0,0,0,140,58,40,0,0,261,0,105,0
PA,Montgomery,12/31/2016,331,280,46,5,0,0,0,140,58,34,0,0,317,14,0,0
PA,Northampton,12/31/2016,366,208,148,9,0,1,0,217,74,48,0,1,195,1,169,0
PA,Philadelphia,12/31/2016,366,192,165,9,0,0,0,147,77,49,0,17,160,0,189,0
PA,Somerset,12/31/2016,357,324,32,1,0,0,0,105,50,36,0,0,357,0,0,0
PA,Tioga,12/31/2016,366,313,51,2,0,0,0,112,55,39,0,1,314,0,51,0
PA,Warren,12/31/2016,366,352,14,0,0,0,0,99,34,9,0,0,0,366,0,0
PA,Washington,12/31/2016,366,209,153,4,0,0,0,129,66,48,0,0,143,2,221,0
PA,Westmoreland,12/31/2016,366,218,143,5,0,0,0,112,66,45,0,0,162,0,204,0
PA,York,12/31/2016,366,236,125,5,0,0,0,133,67,44,0,6,217,0,143,0
PR,Adjuntas,12/31/2016,97,90,7,0,0,0,0,72,47,21,0,0,0,0,97,0
PR,Bayamon,12/31/2016,262,207,53,1,1,0,0,177,53,21,76,0,171,0,15,0
PR,Caguas,12/31/2016,11,9,1,1,0,0,0,112,52,25,0,11,0,0,0,0
PR,Catano,12/31/2016,366,348,15,1,1,1,0,203,38,22,0,0,130,4,124,108
PR,Fajardo,12/31/2016,242,227,14,1,0,0,0,127,43,22,0,0,0,0,73,169
PR,Guayama,12/31/2016,102,91,11,0,0,0,0,70,52,21,0,0,0,0,101,1
PR,Guayanilla,12/31/2016,111,99,12,0,0,0,0,70,51,23,0,0,0,0,111,0
PR,Guaynabo,12/31/2016,364,340,23,1,0,0,0,119,38,14,2,234,0,0,97,31
PR,Juncos,12/31/2016,312,288,4,14,5,1,0,225,29,6,0,0,212,100,0,0
PR,Ponce,12/31/2016,364,341,23,0,0,0,0,70,44,23,8,0,0,0,78,278
PR,Salinas,12/31/2016,303,297,3,3,0,0,0,138,3,0,0,0,0,303,0,0
PR,San Juan,12/31/2016,310,310,0,0,0,0,0,36,19,15,310,0,0,0,0,0
RI,Kent,12/31/2016,354,313,36,5,0,0,0,147,52,33,0,0,231,0,123,0
RI,Providence,12/31/2016,366,281,81,4,0,0,0,140,61,42,0,46,169,0,151,0
RI,Washington,12/31/2016,361,327,30,3,1,0,0,151,50,36,0,0,239,0,122,0
SC,Abbeville,12/31/2016,311,285,26,0,0,0,0,87,49,39,0,0,311,0,0,0
SC,Aiken,12/31/2016,242,217,25,0,0,0,0,84,51,40,0,0,242,0,0,0
SC,Anderson,12/31/2016,256,240,16,0,0,0,0,90,49,41,0,0,256,0,0,0
SC,Berkeley,12/31/2016,196,186,10,0,0,0,0,74,47,34,0,0,196,0,0,0
SC,Charleston,12/31/2016,360,313,42,3,2,0,0,158,52,37,0,4,144,0,210,2
SC,Cherokee,12/31/2016,172,148,23,1,0,0,0,101,54,41,0,0,172,0,0,0
SC,Chesterfield,12/31/2016,356,297,58,1,0,0,0,139,54,38,0,0,238,0,116,2
SC,Colleton,12/31/2016,343,304,36,2,1,0,0,152,52,34,0,0,205,0,138,0
SC,Darlington,12/31/2016,241,220,21,0,0,0,0,87,50,39,0,0,241,0,0,0
SC,Edgefield,12/31/2016,347,295,47,3,2,0,0,166,58,40,0,0,239,0,108,0
SC,Florence,12/31/2016,232,207,25,0,0,0,0,83,51,31,0,0,0,0,232,0
SC,Georgetown,12/31/2016,312,309,3,0,0,0,0,62,28,16,0,0,0,0,0,312
SC,Greenville,12/31/2016,366,266,94,4,2,0,0,188,64,44,0,7,212,0,146,1
SC,Horry,12/31/2016,136,136,0,0,0,0,0,39,33,26,0,0,136,0,0,0
SC,Lexington,12/31/2016,362,294,66,0,2,0,0,166,56,35,0,0,0,2,351,9
SC,Oconee,12/31/2016,362,324,36,2,0,0,0,133,51,40,0,0,293,13,56,0
SC,Pickens,12/31/2016,259,213,45,1,0,0,0,108,61,44,0,0,259,0,0,0
SC,Richland,12/31/2016,366,274,87,3,2,0,0,168,59,44,0,1,236,0,129,0
SC,Spartanburg,12/31/2016,351,240,109,2,0,0,0,126,61,44,0,0,137,0,214,0
SC,York,12/31/2016,325,295,29,1,0,0,0,105,50,39,0,0,325,0,0,0
SD,Brookings,12/31/2016,365,342,22,1,0,0,0,101,47,34,0,0,292,0,48,25
SD,Brown,12/31/2016,119,113,6,0,0,0,0,76,42,20,0,0,0,0,103,16
SD,Codington,12/31/2016,366,335,31,0,0,0,0,73,48,24,0,0,0,0,199,167
SD,Custer,12/31/2016,366,344,22,0,0,0,0,97,48,39,0,0,353,0,12,1
SD,Hughes,12/31/2016,352,347,5,0,0,0,0,65,30,17,0,0,0,0,352,0
SD,Jackson,12/31/2016,364,348,16,0,0,0,0,97,48,37,0,0,353,0,11,0
SD,Meade,12/31/2016,366,354,12,0,0,0,0,74,45,35,0,0,349,0,0,17
SD,Minnehaha,12/31/2016,366,312,52,2,0,0,0,105,55,38,0,2,271,0,87,6
SD,Pennington,12/31/2016,366,309,56,1,0,0,0,101,55,30,0,47,0,0,138,181
SD,Union,12/31/2016,366,324,40,2,0,0,0,112,52,35,0,1,240,0,108,17
TN,Anderson,12/31/2016,359,320,39,0,0,0,0,93,51,35,0,0,222,137,0,0
TN,Blount,12/31/2016,366,295,65,4,2,0,0,159,61,43,0,0,347,0,19,0
TN,Claiborne,12/31/2016,344,321,22,1,0,0,0,108,48,38,0,0,344,0,0,0
TN,Davidson,12/31/2016,366,247,114,5,0,0,0,126,61,44,0,49,126,0,191,0
TN,DeKalb,12/31/2016,351,330,21,0,0,0,0,84,49,37,0,0,351,0,0,0
TN,Dyer,12/31/2016,96,94,2,0,0,0,0,56,43,25,0,0,0,0,96,0
TN,Hamilton,12/31/2016,288,200,85,2,1,0,0,177,67,45,0,0,233,0,55,0
TN,Jefferson,12/31/2016,239,158,79,2,0,0,0,133,74,47,0,0,239,0,0,0
TN,Knox,12/31/2016,366,237,122,4,3,0,0,169,67,46,0,0,192,0,166,8
TN,Lawrence,12/31/2016,116,111,5,0,0,0,0,82,47,26,0,0,0,0,116,0
TN,Loudon,12/31/2016,280,198,73,7,2,0,0,164,74,45,0,0,222,0,58,0
TN,Madison,12/31/2016,115,108,7,0,0,0,0,59,43,28,0,0,0,0,115,0
TN,Maury,12/31/2016,110,104,6,0,0,0,0,78,43,27,0,0,0,0,110,0
TN,McMinn,12/31/2016,119,101,17,0,1,0,0,167,52,32,0,0,0,0,119,0
TN,Montgomery,12/31/2016,323,295,28,0,0,0,0,65,49,31,0,0,0,30,289,4
TN,Putnam,12/31/2016,122,114,8,0,0,0,0,88,48,29,0,0,0,0,122,0
TN,Roane,12/31/2016,117,96,20,0,1,0,0,162,56,31,0,0,0,0,105,12
TN,Sevier,12/31/2016,358,297,58,3,0,0,0,112,58,44,0,0,358,0,0,0
TN,Shelby,12/31/2016,366,276,84,6,0,0,0,136,61,42,0,7,257,0,102,0
TN,Sullivan,12/31/2016,366,232,109,24,1,0,0,155,91,45,2,22,173,149,20,0
TN,Sumner,12/31/2016,285,235,49,1,0,0,0,105,61,42,0,0,227,0,58,0
TN,Union,12/31/2016,20,20,0,0,0,0,0,19,17,11,0,0,0,0,0,20
TN,Williamson,12/31/2016,244,219,24,1,0,0,0,108,51,40,0,0,244,0,0,0
TN,Wilson,12/31/2016,225,186,39,0,0,0,0,97,61,41,0,0,225,0,0,0
TX,Bell,12/31/2016,365,331,34,0,0,0,0,100,50,38,0,0,365,0,0,0
TX,Bexar,12/31/2016,366,268,92,5,1,0,0,160,64,43,0,7,222,0,137,0
TX,Bowie,12/31/2016,273,221,52,0,0,0,0,76,54,36,0,0,0,0,273,0
TX,Brazoria,12/31/2016,366,313,50,3,0,0,0,115,61,36,0,4,362,0,0,0
TX,Brewster,12/31/2016,359,321,38,0,0,0,0,84,51,39,0,0,330,0,29,0
TX,Cameron,12/31/2016,366,277,87,2,0,0,0,110,63,40,0,0,172,0,194,0
TX,Collin,12/31/2016,363,318,41,4,0,0,0,119,58,37,0,0,363,0,0,0
TX,Culberson,12/31/2016,113,113,0,0,0,0,0,43,27,15,0,0,0,0,113,0
TX,Dallas,12/31/2016,366,264,99,3,0,0,0,140,64,43,0,29,201,0,136,0
TX,Denton,12/31/2016,366,291,64,11,0,0,0,143,64,40,0,5,286,0,75,0
TX,Ector,12/31/2016,365,336,28,1,0,0,0,102,49,27,0,0,0,0,365,0
TX,El Paso,12/31/2016,366,198,162,6,0,0,0,147,74,49,0,31,195,0,139,1
TX,Ellis,12/31/2016,366,302,64,0,0,0,0,100,56,40,0,8,220,0,138,0
TX,Fayette,12/31/2016,361,336,25,0,0,0,0,84,45,25,0,0,0,0,361,0
