data_state,county,poverty_estimate,poverty_percentage
NE,Dawes,"1,359",17
NE,Dawson,"2,688",11.5
NE,Deuel,227,12.2
NE,Dixon,494,8.8
NE,Dodge,"4,829",13.7
NE,Douglas,"62,619",11.4
NE,Dundy,265,14.9
NE,Fillmore,440,8.2
NE,Franklin,406,13.7
NE,Frontier,328,13.1
NE,Furnas,525,11.2
NE,Gage,"2,274",10.7
NE,Garden,292,15.6
NE,Garfield,229,11.6
NE,Gosper,182,9.2
NE,Grant,65,10
NE,Greeley,288,12.5
NE,Hall,"7,247",12
NE,Hamilton,585,6.5
NE,Harlan,353,10.4
NE,Hayes,149,16.7
NE,Hitchcock,384,13.7
NE,Holt,"1,088",10.8
NE,Hooker,56,8.6
NE,Howard,635,10
NE,Jefferson,811,11.5
NE,Johnson,524,12.7
NE,Kearney,539,8.4
NE,Keith,982,12.3
NE,Keya Paha,140,17.7
NE,Kimball,489,13.8
NE,Knox,"1,034",12.6
NE,Lancaster,"33,985",11.4
NE,Lincoln,"4,008",11.6
NE,Logan,68,8.9
NE,Loup,96,15.8
NE,McPherson,63,12.7
NE,Madison,"4,432",13.1
NE,Merrick,787,10.2
NE,Morrill,678,14.3
NE,Nance,411,11.8
NE,Nemaha,813,12.6
NE,Nuckolls,483,11.5
NE,Otoe,"1,429",9.1
NE,Pawnee,342,13.2
NE,Perkins,267,9.3
NE,Phelps,774,8.8
NE,Pierce,668,9.5
NE,Platte,"2,807",8.6
NE,Polk,357,6.9
NE,Red Willow,"1,124",10.9
NE,Richardson,"1,011",13
NE,Rock,200,14.3
NE,Saline,"1,411",10.6
NE,Sarpy,"9,108",5.1
NE,Saunders,"1,562",7.6
NE,Scotts Bluff,"4,733",13.3
NE,Seward,"1,173",7.5
NE,Sheridan,737,14.3
NE,Sherman,353,11.7
NE,Sioux,205,17.1
NE,Stanton,467,7.8
NE,Thayer,567,11.6
NE,Thomas,97,13.5
NE,Thurston,"1,664",23.3
NE,Valley,501,12.1
NE,Washington,"1,458",7.2
NE,Wayne,"1,030",12.2
NE,Webster,440,13
NE,Wheeler,75,9.2
NE,York,"1,307",10.1
NV,Churchill,"2,747",11.5
NV,Clark,"305,802",14
NV,Douglas,"3,931",8.2
NV,Elko,"5,476",10.6
NV,Esmeralda,124,14.6
NV,Eureka,175,9
NV,Humboldt,"1,748",10.5
NV,Lander,628,11.1
NV,Lincoln,678,13.8
NV,Lyon,"5,779",10.8
NV,Mineral,768,17.5
NV,Nye,"6,778",15.8
NV,Pershing,873,18.2
NV,Storey,278,7
NV,Washoe,"50,261",11.1
NV,White Pine,"1,131",13.8
NV,Carson City,"5,679",11
NH,Belknap,"4,953",8.3
NH,Carroll,"4,424",9.3
NH,Cheshire,"6,687",9.4
NH,Coos,"3,415",11.7
NH,Grafton,"7,770",9.4
NH,Hillsborough,"31,832",7.9
NH,Merrimack,"10,392",7.3
NH,Rockingham,"15,533",5.1
NH,Strafford,"11,176",9.4
NH,Sullivan,"4,369",10.3
NJ,Atlantic,"38,092",14.4
NJ,Bergen,"62,037",6.6
NJ,Burlington,"28,202",6.5
NJ,Camden,"58,696",11.7
NJ,Cape May,"9,486",10.4
NJ,Cumberland,"26,129",18.4
NJ,Essex,"123,806",15.7
NJ,Gloucester,"19,238",6.7
NJ,Hudson,"96,125",14.1
NJ,Hunterdon,"4,793",3.9
NJ,Mercer,"40,622",11.4
NJ,Middlesex,"69,518",8.5
NJ,Monmouth,"45,085",7.3
NJ,Morris,"24,225",4.9
NJ,Ocean,"60,406",10.2
NJ,Passaic,"82,865",16.5
NJ,Salem,"8,215",13.3
NJ,Somerset,"17,396",5.3
NJ,Sussex,"7,372",5.3
NJ,Union,"52,052",9.3
NJ,Warren,"7,770",7.4
NM,Bernalillo,"97,103",14.6
NM,Catron,754,21.2
NM,Chaves,"11,885",18.9
NM,Cibola,"7,316",30.1
NM,Colfax,"2,320",19.8
NM,Curry,"9,114",18.9
NM,DeBaca,400,22
NM,Dona Ana,"55,541",26.3
NM,Eddy,"9,492",16.9
NM,Grant,"5,490",20.3
NM,Guadalupe,872,22.6
NM,Harding,104,15.1
NM,Hidalgo,"1,050",24.8
NM,Lea,"10,704",16.1
NM,Lincoln,"3,040",15.8
NM,Los Alamos,691,3.7
NM,Luna,"6,635",28.3
NM,McKinley,"27,143",37.8
NM,Mora,"1,025",22.6
NM,Otero,"11,742",18.5
NM,Quay,"1,968",23.9
NM,Rio Arriba,"11,221",28.9
NM,Roosevelt,"4,545",25.7
NM,Sandoval,"21,684",15.3
NM,San Juan,"28,936",23.1
NM,San Miguel,"7,793",29.2
NM,Santa Fe,"17,838",12.2
NM,Sierra,"2,877",26.6
NM,Socorro,"4,580",28.3
NM,Taos,"7,405",22.8
NM,Torrance,"3,955",26.7
NM,Union,616,17.6
NM,Valencia,"12,951",17.5
NY,Albany,"33,186",11.3
NY,Allegany,"6,925",16.3
NY,Bronx,"400,473",27.9
NY,Broome,"32,094",17.5
NY,Cattaraugus,"11,836",15.8
NY,Cayuga,"9,246",12.6
NY,Chautauqua,"21,835",17.7
NY,Chemung,"12,391",15.3
NY,Chenango,"5,910",12.6
NY,Clinton,"10,146",13.7
NY,Columbia,"6,233",10.5
NY,Cortland,"6,890",15.7
NY,Delaware,"7,661",17.9
NY,Dutchess,"28,178",10.1
NY,Erie,"130,831",14.5
NY,Essex,"3,778",10.6
NY,Franklin,"8,454",18.9
NY,Fulton,"8,400",15.9
NY,Genesee,"6,075",10.8
NY,Greene,"5,620",12.7
NY,Hamilton,436,9.8
NY,Herkimer,"8,679",14.3
NY,Jefferson,"16,133",15.1
NY,Kings,"518,422",19.8
NY,Lewis,"3,267",12.5
NY,Livingston,"6,966",12
NY,Madison,"7,179",10.8
NY,Monroe,"105,493",14.6
NY,Montgomery,"8,632",17.8
NY,Nassau,"83,380",6.2
NY,New York,"262,605",16.3
NY,Niagara,"25,656",12.4
NY,Oneida,"35,154",16.1
NY,Onondaga,"61,647",13.7
NY,Ontario,"9,905",9.3
NY,Orange,"40,379",10.9
NY,Orleans,"5,845",15.2
NY,Oswego,"18,492",16.3
NY,Otsego,"7,227",13.1
NY,Putnam,"5,305",5.4
NY,Queens,"285,222",12.2
NY,Rensselaer,"17,698",11.5
NY,Richmond,"56,434",11.9
NY,Rockland,"43,147",13.3
NY,St. Lawrence,"18,544",18.9
NY,Saratoga,"14,898",6.6
NY,Schenectady,"19,369",12.8
NY,Schoharie,"4,186",13.9
NY,Schuyler,"2,464",13.9
NY,Seneca,"3,810",12
NY,Steuben,"12,161",12.8
NY,Suffolk,"102,014",7
NY,Sullivan,"10,891",14.9
NY,Tioga,"4,764",9.9
NY,Tompkins,"17,027",18.6
NY,Ulster,"23,481",13.7
NY,Warren,"6,184",9.7
NY,Washington,"6,823",11.7
NY,Wayne,"10,866",12.1
NY,Westchester,"81,192",8.5
NY,Wyoming,"4,128",11.2
NY,Yates,"3,311",13.9
NC,Alamance,"22,721",14.4
NC,Alexander,"4,182",11.7
NC,Alleghany,"2,274",20.9
NC,Anson,"5,039",22.2
NC,Ashe,"4,267",15.9
NC,Avery,"2,806",18.6
NC,Beaufort,"10,260",22
NC,Bertie,"4,896",27.2
NC,Bladen,"6,869",20.7
NC,Brunswick,"15,429",11.9
NC,Buncombe,"28,715",11.5
NC,Burke,"14,482",16.6
NC,Cabarrus,"22,816",11.1
NC,Caldwell,"13,222",16.3
NC,Camden,848,8
NC,Carteret,"9,050",13.3
NC,Caswell,"4,117",19.3
NC,Catawba,"19,427",12.5
NC,Chatham,"7,305",10.3
NC,Cherokee,"4,760",17.2
NC,Chowan,"2,434",17.6
NC,Clay,"1,685",15.4
NC,Cleveland,"17,958",18.8
NC,Columbus,"12,220",23.1
NC,Craven,"15,942",16.3
NC,Cumberland,"58,888",18.6
NC,Currituck,"2,785",10.7
NC,Dare,"3,364",9.4
NC,Davidson,"24,941",15.2
NC,Davie,"5,117",12.2
NC,Duplin,"12,119",20.7
NC,Durham,"47,090",15.7
NC,Edgecombe,"13,222",25.5
NC,Forsyth,"60,638",16.6
NC,Franklin,"10,129",15.7
NC,Gaston,"32,751",15.1
NC,Gates,"1,802",15.7
NC,Graham,"1,518",18.1
NC,Granville,"7,037",12.6
NC,Greene,"5,107",27.6
NC,Guilford,"73,862",14.5
NC,Halifax,"14,009",28.1
NC,Harnett,"21,178",16.4
NC,Haywood,"8,779",14.5
NC,Henderson,"12,263",10.7
NC,Hertford,"5,225",24.4
NC,Hoke,"8,464",15.9
NC,Hyde,"1,016",21.9
NC,Iredell,"19,691",11.3
NC,Jackson,"6,656",17
NC,Johnston,"29,365",15.1
NC,Jones,"2,115",22.3
NC,Lee,"8,760",14.8
NC,Lenoir,"13,882",24.7
NC,Lincoln,"10,218",12.5
NC,McDowell,"7,138",16.2
NC,Macon,"5,585",16.2
NC,Madison,"3,619",17.6
NC,Martin,"4,645",20.5
NC,Mecklenburg,"120,634",11.4
NC,Mitchell,"2,466",16.7
NC,Montgomery,"4,719",17.8
NC,Moore,"10,303",10.7
NC,Nash,"14,560",15.8
NC,New Hanover,"34,283",15.5
NC,Northampton,"4,647",24.3
NC,Onslow,"23,452",13.5
NC,Orange,"18,210",13.4
NC,Pamlico,"2,082",17.4
NC,Pasquotank,"7,579",20.2
NC,Pender,"7,548",12.6
NC,Perquimans,"2,406",18
NC,Person,"5,882",15.1
NC,Pitt,"37,388",21.7
NC,Polk,"2,529",12.5
NC,Randolph,"22,342",15.8
NC,Richmond,"10,795",24.8
NC,Robeson,"37,204",29
NC,Rockingham,"14,628",16.3
NC,Rowan,"20,790",15.3
NC,Rutherford,"10,557",16.1
NC,Sampson,"12,925",20.7
NC,Scotland,"8,570",26.4
NC,Stanly,"7,367",12.4
NC,Stokes,"6,373",14.1
NC,Surry,"11,479",16.1
NC,Swain,"2,226",15.8
NC,Transylvania,"5,010",15.2
NC,Tyrrell,870,24.4
NC,Union,"20,824",9.1
NC,Vance,"10,217",23.4
NC,Wake,"93,924",8.9
NC,Warren,"3,966",20.9
NC,Washington,"2,947",24.8
NC,Watauga,"10,129",20.5
NC,Wayne,"24,577",20.3
NC,Wilkes,"12,516",18.5
NC,Wilson,"14,481",18.1
NC,Yadkin,"5,022",13.4
NC,Yancey,"2,903",16.5
ND,Adams,215,9.5
ND,Barnes,"1,094",10.7
ND,Benson,"1,948",28.4
ND,Billings,86,9.2
ND,Bottineau,628,10
ND,Bowman,262,8.4
ND,Burke,193,9.1
ND,Burleigh,"6,666",7.3
ND,Cass,"14,859",8.6
ND,Cavalier,352,9.6
ND,Dickey,493,10.5
ND,Divide,223,10
ND,Dunn,444,10.5
ND,Eddy,237,10.6
ND,Emmons,450,13.9
ND,Foster,254,8
ND,Golden Valley,183,10.6
ND,Grand Forks,"9,893",14.8
ND,Grant,360,15.3
ND,Griggs,192,8.7
ND,Hettinger,273,11.8
ND,Kidder,323,13.1
ND,LaMoure,414,10.3
ND,Logan,241,13.1
ND,McHenry,646,11.1
ND,McIntosh,300,12
ND,McKenzie,"1,066",8.5
ND,McLean,862,9.1
ND,Mercer,518,6.2
ND,Morton,"2,513",8.3
ND,Mountrail,981,9.7
ND,Nelson,312,10.9
ND,Oliver,181,9.4
ND,Pembina,563,8.3
ND,Pierce,454,11.8
ND,Ramsey,"1,352",12.3
ND,Ransom,386,7.6
ND,Renville,189,7.9
ND,Richland,"1,535",10
ND,Rolette,"3,884",27.1
ND,Sargent,293,7.7
ND,Sheridan,220,16.3
ND,Sioux,"1,541",35.9
ND,Slope,93,12.1
ND,Stark,"2,668",9
ND,Steele,148,7.8
ND,Stutsman,"1,880",9.7
ND,Towner,225,10.1
ND,Traill,587,7.7
ND,Walsh,"1,098",10.3
ND,Ward,"6,670",10.1
ND,Wells,425,10.8
ND,Williams,"2,184",6.6
OH,Adams,"5,092",18.6
OH,Allen,"14,723",15.2
OH,Ashland,"5,837",11.4
OH,Ashtabula,"18,127",19.3
OH,Athens,"16,259",28.8
OH,Auglaize,"3,936",8.7
OH,Belmont,"7,114",11.1
OH,Brown,"7,219",16.9
OH,Butler,"39,242",10.7
OH,Carroll,"3,518",13
OH,Champaign,"4,190",11
OH,Clark,"20,082",15.4
OH,Clermont,"17,597",8.7
OH,Clinton,"5,314",13
OH,Columbiana,"14,948",15.1
OH,Coshocton,"5,665",15.7
OH,Crawford,"6,357",15.5
OH,Cuyahoga,"221,287",18.1
OH,Darke,"4,693",9.2
OH,Defiance,"3,547",9.5
OH,Delaware,"9,502",4.8
OH,Erie,"9,065",12.4
OH,Fairfield,"13,614",9
OH,Fayette,"4,370",15.6
OH,Franklin,"201,260",16
OH,Fulton,"3,430",8.2
OH,Gallia,"5,528",19
OH,Geauga,"5,933",6.4
OH,Greene,"15,587",9.8
OH,Guernsey,"7,042",18.2
OH,Hamilton,"128,431",16.2
OH,Hancock,"7,150",9.7
OH,Hardin,"4,613",15.8
OH,Harrison,"1,916",12.8
OH,Henry,"2,194",8.2
OH,Highland,"7,134",16.8
OH,Hocking,"4,074",14.5
OH,Holmes,"3,885",9
OH,Huron,"8,555",14.8
OH,Jackson,"5,707",17.9
OH,Jefferson,"11,251",17.6
OH,Knox,"6,165",10.7
OH,Lake,"19,693",8.7
OH,Lawrence,"11,563",19.5
OH,Licking,"15,130",8.9
OH,Logan,"4,951",11.1
OH,Lorain,"40,404",13.5
OH,Lucas,"75,376",17.9
OH,Madison,"3,743",9.6
OH,Mahoning,"40,879",18.4
OH,Marion,"9,699",16.5
OH,Medina,"10,629",6
OH,Meigs,"4,531",19.9
OH,Mercer,"2,793",6.9
OH,Miami,"9,387",9
OH,Monroe,"2,080",15.2
OH,Montgomery,"81,984",15.9
OH,Morgan,"2,961",20.5
OH,Morrow,"3,849",11.2
OH,Muskingum,"12,470",14.8
OH,Noble,"1,893",16.2
OH,Ottawa,"3,561",8.9
OH,Paulding,"1,902",10.2
OH,Perry,"5,585",15.7
OH,Pickaway,"6,355",12
OH,Pike,"5,536",20
OH,Portage,"18,263",11.8
OH,Preble,"4,017",9.9
OH,Putnam,"2,146",6.4
OH,Richland,"15,169",13.4
OH,Ross,"11,584",16.3
OH,Sandusky,"6,477",11.1
OH,Scioto,"15,481",21.4
OH,Seneca,"7,146",13.6
OH,Shelby,"3,897",8.1
OH,Stark,"51,852",14.3
OH,Summit,"68,434",12.9
OH,Trumbull,"30,109",15.4
OH,Tuscarawas,"11,589",12.8
OH,Union,"2,780",5.2
OH,Van Wert,"3,147",11.4
OH,Vinton,"2,566",19.8
OH,Warren,"10,548",4.7
OH,Washington,"8,560",14.6
OH,Wayne,"14,456",12.9
OH,Williams,"3,830",10.7
OH,Wood,"13,328",10.8
OH,Wyandot,"1,912",8.8
OK,Adair,"5,905",27.2
OK,Alfalfa,765,15.8
OK,Atoka,"2,504",19.1
OK,Beaver,650,12.4
OK,Beckham,"3,422",17.3
OK,Blaine,"1,652",17.7
OK,Bryan,"8,219",18.2
OK,Caddo,"5,733",21.1
OK,Canadian,"10,231",7.5
OK,Carter,"8,014",17
OK,Cherokee,"9,987",21.2
OK,Choctaw,"3,842",26.3
OK,Cimarron,372,17.4
OK,Cleveland,"31,096",11.6
OK,Coal,"1,226",22.1
OK,Comanche,"18,665",16.8
OK,Cotton,"1,062",18.5
OK,Craig,"2,683",19.8
OK,Creek,"11,514",16.3
OK,Custer,"4,051",14.9
OK,Delaware,"7,734",18.4
OK,Dewey,645,13.5
OK,Ellis,527,13.5
OK,Garfield,"8,404",14
OK,Garvin,"4,707",17.1
OK,Grady,"7,074",13.2
OK,Grant,545,12.7
OK,Greer,"1,216",25.9
OK,Harmon,631,24.4
OK,Harper,415,11.1
OK,Haskell,"2,584",20.4
OK,Hughes,"2,775",23.6
OK,Jackson,"4,240",17.4
OK,Jefferson,"1,384",23
OK,Johnston,"1,929",18
OK,Kay,"7,168",16.6
OK,Kingfisher,"1,518",9.8
OK,Kiowa,"2,207",25.3
OK,Latimer,"1,710",17.4
OK,Le Flore,"10,751",22.4
OK,Lincoln,"5,616",16.2
OK,Logan,"5,571",12.4
OK,Love,"1,328",13.4
OK,McClain,"4,078",10.4
OK,McCurtain,"8,390",26
OK,McIntosh,"3,860",19.9
OK,Major,903,11.9
OK,Marshall,"2,540",15.8
OK,Mayes,"6,923",17.2
OK,Murray,"2,094",15.5
OK,Muskogee,"16,243",24.8
OK,Noble,"1,424",12.8
OK,Nowata,"1,721",17
OK,Okfuskee,"2,689",24.2
OK,Oklahoma,"122,953",15.9
OK,Okmulgee,"6,767",18.1
OK,Osage,"7,642",16.8
OK,Ottawa,"6,007",19.9
OK,Pawnee,"3,005",18.5
OK,Payne,"17,537",23.8
OK,Pittsburg,"7,376",17.7
OK,Pontotoc,"6,561",17.9
OK,Pottawatomie,"10,514",15.2
OK,Pushmataha,"2,203",20
OK,Roger Mills,614,16.6
OK,Rogers,"9,039",10.1
OK,Seminole,"5,350",22.1
OK,Sequoyah,"8,360",20.5
OK,Stephens,"6,387",15
OK,Texas,"3,415",16.8
OK,Tillman,"1,641",23
OK,Tulsa,"91,757",14.4
OK,Wagoner,"7,778",10
OK,Washington,"7,277",14.3
OK,Washita,"1,755",16.2
OK,Woods,"1,171",14.6
OK,Woodward,"2,664",13.9
OR,Baker,"2,772",17.7
OR,Benton,"13,776",16
OR,Clackamas,"34,173",8.3
OR,Clatsop,"4,715",12.2
OR,Columbia,"6,326",12.3
OR,Coos,"12,456",19.9
OR,Crook,"3,062",13.3
OR,Curry,"3,493",15.5
OR,Deschutes,"17,932",9.7
OR,Douglas,"16,135",14.9
OR,Gilliam,205,11.2
OR,Grant,"1,082",15.3
OR,Harney,"1,122",15.7
OR,Hood River,"2,444",10.6
OR,Jackson,"30,774",14.3
OR,Jefferson,"3,927",17.2
OR,Josephine,"15,143",17.8
OR,Klamath,"12,659",19.2
OR,Lake,"1,405",18.9
OR,Lane,"60,773",16.6
OR,Lincoln,"7,812",16.2
OR,Linn,"17,676",14.3
OR,Malheur,"6,045",22.2
OR,Marion,"50,264",15.2
OR,Morrow,"1,578",14.2
OR,Multnomah,"114,241",14.4
OR,Polk,"12,025",14.7
OR,Sherman,214,12.2
OR,Tillamook,"3,631",13.9
OR,Umatilla,"11,330",15.6
OR,Union,"3,391",13.3
OR,Wallowa,937,13.5
OR,Wasco,"3,567",13.8
OR,Washington,"46,428",8
OR,Wheeler,274,20.6
OR,Yamhill,"11,056",11
PA,Adams,"8,041",8.2
PA,Allegheny,"132,929",11.2
PA,Armstrong,"8,359",12.9
PA,Beaver,"18,164",11.1
PA,Bedford,"5,864",12.3
PA,Berks,"47,405",11.7
PA,Blair,"17,382",14.5
PA,Bradford,"7,956",13.3
PA,Bucks,"38,058",6.1
PA,Butler,"15,242",8.4
PA,Cambria,"19,126",15
PA,Cameron,683,15.1
PA,Carbon,"7,871",12.5
PA,Centre,"24,611",17.2
PA,Chester,"31,826",6.3
PA,Clarion,"5,979",16.1
PA,Clearfield,"11,130",15
PA,Clinton,"5,954",16.2
PA,Columbia,"8,348",13.5
PA,Crawford,"12,031",14.6
PA,Cumberland,"17,244",7.3
PA,Dauphin,"32,684",12.1
PA,Delaware,"53,255",9.8
PA,Elk,"2,937",9.9
PA,Erie,"41,288",15.7
PA,Fayette,"22,854",17.9
PA,Forest,"1,028",22
PA,Franklin,"14,759",9.7
PA,Fulton,"1,821",12.6
PA,Greene,"4,965",14.7
PA,Huntingdon,"6,045",14.9
PA,Indiana,"11,763",14.7
PA,Jefferson,"6,096",14.2
PA,Juniata,"2,940",12.2
PA,Lackawanna,"29,008",14.3
PA,Lancaster,"52,380",9.9
PA,Lawrence,"11,300",13.3
PA,Lebanon,"14,717",10.8
PA,Lehigh,"44,362",12.4
PA,Luzerne,"42,326",13.8
PA,Lycoming,"13,968",12.9
PA,Mc Kean,"6,614",17.3
PA,Mercer,"13,040",12.4
PA,Mifflin,"5,810",12.7
PA,Monroe,"15,190",9.3
PA,Montgomery,"47,041",5.8
PA,Montour,"1,739",9.9
PA,Northampton,"29,356",10
PA,Northumberland,"12,580",14.3
PA,Perry,"4,331",9.5
PA,Philadelphia,"388,221",25.3
PA,Pike,"5,023",9.1
PA,Potter,"2,734",16.5
PA,Schuylkill,"16,381",12.1
PA,Snyder,"4,311",11.3
PA,Somerset,"8,795",12.6
PA,Sullivan,826,13.9
PA,Susquehanna,"5,326",13.1
PA,Tioga,"5,936",15.1
PA,Union,"4,445",12.2
PA,Venango,"7,206",14.2
PA,Warren,"5,377",13.9
PA,Washington,"18,913",9.4
PA,Wayne,"6,117",12.9
PA,Westmoreland,"34,404",9.9
PA,Wyoming,"3,176",11.9
PA,York,"40,966",9.4
RI,Bristol,"3,543",7.7
RI,Kent,"13,853",8.5
RI,Newport,"7,164",9
RI,Providence,"90,056",14.7
RI,Washington,"10,592",8.9
SC,Abbeville,"4,850",20.3
SC,Aiken,"24,465",14.8
SC,Allendale,"2,892",36.7
SC,Anderson,"28,083",14.4
SC,Bamberg,"3,631",26.5
SC,Barnwell,"5,833",27.7
SC,Beaufort,"19,418",10.7
SC,Berkeley,"25,085",11.7
SC,Calhoun,"2,646",18.2
SC,Charleston,"51,780",13.3
SC,Cherokee,"11,258",20.2
SC,Chester,"6,178",19.3
SC,Chesterfield,"9,993",22.1
SC,Clarendon,"7,526",23.2
SC,Colleton,"8,325",22.4
SC,Darlington,"14,391",21.9
SC,Dillon,"9,004",29.8
SC,Dorchester,"15,362",10
SC,Edgefield,"4,146",17.3
SC,Fairfield,"4,287",19.3
SC,Florence,"25,235",18.6
SC,Georgetown,"10,418",17.1
SC,Greenville,"61,200",12.4
SC,Greenwood,"12,431",18.3
SC,Hampton,"4,548",25.1
SC,Horry,"52,862",16.1
SC,Jasper,"5,348",19.9
SC,Kershaw,"9,309",14.4
SC,Lancaster,"12,319",13.6
SC,Laurens,"14,138",21.9
SC,Lee,"4,075",25.8
SC,Lexington,"33,761",11.7
SC,McCormick,"1,560",18.5
SC,Marion,"8,522",27.5
SC,Marlboro,"6,717",28
SC,Newberry,"7,080",19
SC,Oconee,"12,237",16
SC,Orangeburg,"20,595",24.4
SC,Pickens,"17,775",15.3
SC,Richland,"64,234",16.9
SC,Saluda,"3,625",18
SC,Spartanburg,"41,025",13.7
SC,Sumter,"19,818",19.1
SC,Union,"4,871",18
SC,Williamsburg,"8,050",26.8
SC,York,"29,456",11.2
SD,Aurora,289,10.9
SD,Beadle,"2,782",15.7
SD,Bennett,"1,190",34.9
SD,Bon Homme,727,13.1
SD,Brookings,"3,998",13
SD,Brown,"4,141",10.9
SD,Brule,741,14.3
SD,Buffalo,860,43.3
SD,Butte,"1,366",13.7
SD,Campbell,134,9.8
SD,Charles Mix,"2,238",24.9
SD,Clark,391,11.4
SD,Clay,"2,391",20.2
SD,Codington,"3,114",11.2
SD,Corson,"1,773",42.4
SD,Custer,957,11.3
SD,Davison,"2,424",12.8
SD,Day,842,15.7
SD,Deuel,390,9.2
SD,Dewey,"2,018",34.9
SD,Douglas,338,12.1
SD,Edmunds,396,10.7
SD,Fall River,910,14
SD,Faulk,302,14.2
SD,Grant,704,10
SD,Gregory,686,16.5
SD,Haakon,228,12
SD,Hamlin,521,9
SD,Hand,339,10.5
SD,Hanson,298,9.2
SD,Harding,132,10.9
SD,Hughes,"1,742",10.3
SD,Hutchinson,784,11.5
SD,Hyde,130,10.2
SD,Jackson,"1,174",36.2
SD,Jerauld,247,12.9
SD,Jones,128,13.7
SD,Kingsbury,494,10.3
SD,Lake,"1,222",10.1
SD,Lawrence,"3,331",13.6
SD,Lincoln,"1,956",3.5
SD,Lyman,853,22.2
SD,McCook,495,9.4
SD,McPherson,349,15.6
SD,Marshall,556,12.1
SD,Meade,"2,476",9.1
SD,Mellette,771,38
SD,Miner,259,12
SD,Minnehaha,"16,492",9
SD,Moody,689,10.7
SD,Oglala Lakota,"5,913",41.5
SD,Pennington,"13,866",12.9
SD,Perkins,374,12.8
SD,Potter,202,9.4
SD,Roberts,"1,763",17.6
SD,Sanborn,317,13.5
SD,Spink,629,10.3
SD,Stanley,227,7.6
SD,Sully,116,8.3
SD,Todd,"5,036",50.4
SD,Tripp,"1,010",19
SD,Turner,829,10.2
SD,Union,903,6.1
SD,Walworth,661,12.3
SD,Yankton,"2,351",11.4
SD,Ziebach,"1,557",56.7
TN,Anderson,"11,482",15.3
TN,Bedford,"7,976",16.8
TN,Benton,"2,970",18.8
TN,Bledsoe,"2,793",23.1
TN,Blount,"15,425",12.1
TN,Bradley,"17,369",16.9
TN,Campbell,"7,495",19.2
TN,Cannon,"2,106",15
TN,Carroll,"5,187",19.5
TN,Carter,"11,454",20.7
TN,Cheatham,"4,380",11
TN,Chester,"2,694",16.9
TN,Claiborne,"6,801",22.5
TN,Clay,"1,889",24.8
TN,Cocke,"8,085",23
TN,Coffee,"8,105",14.9
TN,Crockett,"2,525",17.7
TN,Cumberland,"8,237",14.1
TN,Davidson,"97,343",14.6
TN,Decatur,"2,227",19.4
TN,DeKalb,"3,342",17.1
TN,Dickson,"5,893",11.3
TN,Dyer,"6,360",17.3
TN,Fayette,"5,517",13.9
TN,Fentress,"4,198",23.4
TN,Franklin,"5,866",14.9
TN,Gibson,"7,906",16.4
TN,Giles,"4,345",15.2
TN,Grainger,"4,197",18.3
TN,Greene,"11,888",17.7
TN,Grundy,"3,025",23
TN,Hamblen,"10,533",16.7
TN,Hamilton,"44,007",12.5
TN,Hancock,"1,831",28.4
TN,Hardeman,"4,963",23
TN,Hardin,"4,753",18.7
TN,Hawkins,"9,331",16.7
TN,Haywood,"3,573",20.6
TN,Henderson,"4,161",15.2
TN,Henry,"5,828",18.3
TN,Hickman,"3,950",17
TN,Houston,"1,258",15.7
TN,Humphreys,"2,478",13.6
TN,Jackson,"2,062",18
TN,Jefferson,"7,304",14.1
TN,Johnson,"3,855",24.3
TN,Knox,"62,320",13.9
TN,Lake,"1,983",39.9
TN,Lauderdale,"5,010",20.8
TN,Lawrence,"6,684",15.6
TN,Lewis,"2,074",17.5
TN,Lincoln,"4,356",13
TN,Loudon,"6,496",12.6
TN,McMinn,"11,621",22.4
TN,McNairy,"4,372",17.1
TN,Macon,"4,072",17.2
TN,Madison,"16,341",17.5
TN,Marion,"4,407",15.7
TN,Marshall,"3,814",11.7
TN,Maury,"9,474",10.4
TN,Meigs,"2,070",17.4
TN,Monroe,"8,035",17.6
TN,Montgomery,"25,124",12.8
TN,Moore,619,9.9
TN,Morgan,"3,890",20.3
TN,Obion,"6,178",20.7
TN,Overton,"3,847",17.8
TN,Perry,"1,650",21.1
TN,Pickett,844,16.9
TN,Polk,"2,582",15.7
TN,Putnam,"14,277",19
TN,Rhea,"5,064",16
TN,Roane,"7,955",15.2
TN,Robertson,"8,070",11.6
TN,Rutherford,"31,372",10.1
TN,Scott,"4,932",22.8
TN,Sequatchie,"2,416",16.7
TN,Sevier,"12,135",12.6
TN,Shelby,"173,777",18.9
TN,Smith,"2,516",13
TN,Stewart,"2,134",16.1
TN,Sullivan,"24,258",15.7
TN,Sumner,"15,921",8.8
TN,Tipton,"8,449",14
TN,Trousdale,"1,448",17.5
TN,Unicoi,"2,860",16.4
TN,Union,"3,645",19
TN,Van Buren,986,17.5
TN,Warren,"8,628",21.6
TN,Washington,"18,442",14.9
TN,Wayne,"3,051",21.2
TN,Weakley,"7,006",22.1
TN,White,"4,219",16
TN,Williamson,"8,667",3.9
TN,Wilson,"11,336",8.4
TX,Anderson,"8,388",18.8
TX,Andrews,"2,293",13
TX,Angelina,"16,969",20
TX,Aransas,"4,544",18.1
TX,Archer,882,10.1
TX,Armstrong,193,10.6
TX,Atascosa,"8,217",16.9
TX,Austin,"3,153",10.7
TX,Bailey,"1,191",17.2
TX,Bandera,"2,627",11.9
TX,Bastrop,"9,462",11.5
