data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,days_co,days_no2,days_ozone,days_so2
LA,Lafourche,12/31/2018,362,323,39,0,0,0,0,0,0,259,0
LA,Livingston,12/31/2018,365,284,81,0,0,0,0,0,0,195,0
LA,Orleans,12/31/2018,365,299,66,0,0,0,0,0,44,0,0
LA,Ouachita,12/31/2018,363,338,25,0,0,0,0,0,0,313,0
LA,Pointe Coupee,12/31/2018,356,324,32,0,0,0,0,0,0,356,0
LA,Rapides,12/31/2018,119,102,17,0,0,0,0,0,0,0,0
LA,St. Bernard,12/31/2018,365,245,117,3,0,0,0,0,0,182,8
LA,St. Charles,12/31/2018,365,352,12,1,0,0,0,0,0,0,365
LA,St. James,12/31/2018,365,351,14,0,0,0,0,0,0,364,1
LA,St. John the Baptist,12/31/2018,359,336,22,1,0,0,0,0,0,359,0
LA,St. Martin,12/31/2018,352,321,31,0,0,0,0,0,0,352,0
LA,St. Tammany,12/31/2018,365,312,52,1,0,0,0,0,0,268,0
LA,Tangipahoa,12/31/2018,125,110,15,0,0,0,0,0,0,0,0
LA,Terrebonne,12/31/2018,119,108,11,0,0,0,0,0,0,0,0
LA,West Baton Rouge,12/31/2018,365,270,92,3,0,0,0,0,10,149,4
ME,Androscoggin,12/31/2018,361,336,25,0,0,0,0,0,0,190,0
ME,Aroostook,12/31/2018,365,316,47,0,2,0,0,0,0,219,0
ME,Cumberland,12/31/2018,365,318,47,0,0,0,0,0,13,243,0
ME,Hancock,12/31/2018,365,339,25,1,0,0,0,0,0,355,0
ME,Kennebec,12/31/2018,360,344,16,0,0,0,0,0,114,217,1
ME,Knox,12/31/2018,219,209,9,1,0,0,0,0,0,219,0
ME,Oxford,12/31/2018,354,310,44,0,0,0,0,0,0,176,0
ME,Penobscot,12/31/2018,365,337,28,0,0,0,0,0,0,197,0
ME,Washington,12/31/2018,339,327,11,1,0,0,0,0,0,327,0
ME,York,12/31/2018,227,207,18,2,0,0,0,0,0,227,0
MD,Allegany,12/31/2018,365,289,49,24,3,0,0,0,0,0,365
MD,Anne Arundel,12/31/2018,346,272,65,9,0,0,0,0,0,237,95
MD,Baltimore,12/31/2018,365,270,90,5,0,0,0,0,15,228,0
MD,Baltimore (City),12/31/2018,364,246,110,8,0,0,0,0,25,151,0
MD,Calvert,12/31/2018,243,209,33,1,0,0,0,0,0,243,0
MD,Carroll,12/31/2018,240,199,41,0,0,0,0,0,0,240,0
MD,Cecil,12/31/2018,358,277,74,7,0,0,0,0,0,160,0
MD,Charles,12/31/2018,235,202,32,1,0,0,0,0,0,235,0
MD,Dorchester,12/31/2018,365,305,58,1,1,0,0,0,0,314,0
MD,Frederick,12/31/2018,245,204,41,0,0,0,0,0,0,245,0
MD,Garrett,12/31/2018,362,319,43,0,0,0,0,0,0,313,0
MD,Harford,12/31/2018,358,281,67,10,0,0,0,0,0,226,0
MD,Howard,12/31/2018,365,290,75,0,0,0,0,0,77,0,0
MD,Kent,12/31/2018,361,292,66,3,0,0,0,0,0,224,0
MD,Montgomery,12/31/2018,347,265,81,1,0,0,0,0,0,185,0
MD,Prince George's,12/31/2018,365,272,85,7,1,0,0,0,4,288,0
MD,Washington,12/31/2018,356,288,68,0,0,0,0,0,0,200,0
MA,Barnstable,12/31/2018,360,338,18,4,0,0,0,0,0,355,0
MA,Berkshire,12/31/2018,365,284,80,1,0,0,0,0,0,80,0
MA,Bristol,12/31/2018,365,304,51,10,0,0,0,0,0,276,0
MA,Dukes,12/31/2018,360,332,25,3,0,0,0,0,0,352,0
MA,Essex,12/31/2018,365,314,47,4,0,0,0,0,4,260,0
MA,Franklin,12/31/2018,365,325,40,0,0,0,0,0,0,280,0
MA,Hampden,12/31/2018,365,285,78,2,0,0,0,0,19,232,0
MA,Hampshire,12/31/2018,363,314,47,2,0,0,0,0,5,258,0
MA,Middlesex,12/31/2018,365,333,32,0,0,0,0,0,7,269,0
MA,Norfolk,12/31/2018,353,337,15,1,0,0,0,0,19,334,0
MA,Plymouth,12/31/2018,364,324,37,3,0,0,0,0,0,279,0
MA,Suffolk,12/31/2018,365,238,126,1,0,0,0,0,13,58,0
MA,Worcester,12/31/2018,365,306,55,4,0,0,0,0,8,273,0
MI,Allegan,12/31/2018,286,232,46,8,0,0,0,0,0,229,0
MI,Bay,12/31/2018,356,321,35,0,0,0,0,0,0,0,0
MI,Benzie,12/31/2018,250,218,30,1,1,0,0,0,0,250,0
MI,Berrien,12/31/2018,245,208,29,8,0,0,0,0,0,245,0
MI,Cass,12/31/2018,240,202,31,7,0,0,0,0,0,240,0
MI,Chippewa,12/31/2018,271,229,42,0,0,0,0,0,0,111,0
MI,Clinton,12/31/2018,244,213,27,4,0,0,0,0,0,244,0
MI,Genesee,12/31/2018,362,291,68,3,0,0,0,0,0,214,0
MI,Huron,12/31/2018,241,212,26,3,0,0,0,0,0,241,0
MI,Ingham,12/31/2018,342,284,56,2,0,0,0,0,0,191,0
MI,Kalamazoo,12/31/2018,356,282,70,4,0,0,0,0,0,170,0
MI,Kent,12/31/2018,365,298,63,4,0,0,0,0,0,229,0
MI,Keweenaw,12/31/2018,114,112,2,0,0,0,0,0,0,0,0
MI,Lenawee,12/31/2018,344,275,65,4,0,0,0,0,0,221,0
MI,Macomb,12/31/2018,299,244,45,10,0,0,0,0,0,249,0
MI,Manistee,12/31/2018,265,236,28,1,0,0,0,0,0,206,0
MI,Mason,12/31/2018,252,226,25,1,0,0,0,0,0,252,0
MI,Missaukee,12/31/2018,365,328,37,0,0,0,0,0,2,339,0
MI,Monroe,12/31/2018,365,364,1,0,0,0,0,0,0,0,304
MI,Muskegon,12/31/2018,240,203,31,3,3,0,0,0,0,240,0
MI,Oakland,12/31/2018,278,217,52,8,1,0,0,0,0,220,0
MI,Ottawa,12/31/2018,365,313,48,4,0,0,0,0,0,235,76
MI,Schoolcraft,12/31/2018,351,325,24,2,0,0,0,0,0,245,0
MI,St. Clair,12/31/2018,365,260,90,14,1,0,0,0,0,145,120
MI,Tuscola,12/31/2018,356,324,31,1,0,0,0,0,0,356,0
MI,Washtenaw,12/31/2018,365,281,78,6,0,0,0,0,0,234,0
MI,Wayne,12/31/2018,365,165,192,8,0,0,0,0,7,82,23
MI,Wexford,12/31/2018,356,330,24,2,0,0,0,0,0,356,0
MN,Anoka,12/31/2018,365,278,86,1,0,0,0,0,6,216,0
MN,Becker,12/31/2018,358,322,36,0,0,0,0,0,0,203,0
MN,Beltrami,12/31/2018,352,327,24,1,0,0,0,0,0,0,0
MN,Carlton,12/31/2018,354,330,24,0,0,0,0,0,0,159,0
MN,Cass,12/31/2018,320,292,28,0,0,0,0,0,0,0,0
MN,Cook,12/31/2018,353,341,12,0,0,0,0,0,0,0,0
MN,Crow Wing,12/31/2018,348,311,36,1,0,0,0,0,0,167,0
MN,Dakota,12/31/2018,365,310,55,0,0,0,0,0,64,0,0
MN,Goodhue,12/31/2018,231,206,24,1,0,0,0,0,0,231,0
MN,Hennepin,12/31/2018,365,228,136,1,0,0,0,4,12,60,0
MN,Lake,12/31/2018,365,316,49,0,0,0,0,0,0,159,0
MN,Lyon,12/31/2018,365,332,33,0,0,0,0,0,0,166,0
MN,Mille Lacs,12/31/2018,126,114,12,0,0,0,0,0,0,126,0
MN,Olmsted,12/31/2018,361,292,69,0,0,0,0,0,0,148,0
MN,Ramsey,12/31/2018,365,288,76,1,0,0,0,0,0,0,0
MN,Saint Louis,12/31/2018,365,308,55,2,0,0,0,0,0,281,0
MN,Scott,12/31/2018,357,317,38,2,0,0,0,0,0,291,0
MN,Stearns,12/31/2018,365,309,55,1,0,0,0,0,0,186,0
MN,Washington,12/31/2018,365,231,134,0,0,0,0,0,0,81,1
MN,Winona,12/31/2018,113,105,8,0,0,0,0,0,0,0,0
MN,Wright,12/31/2018,365,306,56,3,0,0,0,0,0,203,0
MS,Bolivar,12/31/2018,312,237,73,2,0,0,0,0,0,163,0
MS,DeSoto,12/31/2018,365,273,89,2,1,0,0,0,0,127,0
MS,Forrest,12/31/2018,359,284,74,1,0,0,0,0,0,0,0
MS,Grenada,12/31/2018,105,97,8,0,0,0,0,0,0,0,0
MS,Hancock,12/31/2018,363,311,51,1,0,0,0,0,0,168,0
MS,Harrison,12/31/2018,364,294,67,3,0,0,0,0,0,171,0
MS,Hinds,12/31/2018,365,255,109,1,0,0,0,0,1,146,0
MS,Jackson,12/31/2018,363,287,74,2,0,0,0,0,1,166,1
MS,Lauderdale,12/31/2018,237,206,31,0,0,0,0,0,0,237,0
MS,Lee,12/31/2018,243,226,17,0,0,0,0,0,0,243,0
MS,Yalobusha,12/31/2018,325,318,7,0,0,0,0,0,0,325,0
MO,Andrew,12/31/2018,245,186,58,1,0,0,0,0,0,245,0
MO,Boone,12/31/2018,245,208,36,1,0,0,0,0,0,245,0
MO,Buchanan,12/31/2018,363,291,72,0,0,0,0,0,0,0,0
MO,Callaway,12/31/2018,245,210,35,0,0,0,0,0,0,245,0
MO,Cass,12/31/2018,364,292,72,0,0,0,0,0,0,211,0
MO,Cedar,12/31/2018,363,284,79,0,0,0,0,0,0,180,0
MO,Clay,12/31/2018,363,276,76,11,0,0,0,0,0,220,0
MO,Clinton,12/31/2018,245,192,51,2,0,0,0,0,0,245,0
MO,Franklin,12/31/2018,365,361,4,0,0,0,0,0,0,0,365
MO,Greene,12/31/2018,365,294,71,0,0,0,0,0,0,198,0
MO,Iron,12/31/2018,365,341,23,1,0,0,0,0,0,0,365
MO,Jackson,12/31/2018,365,307,58,0,0,0,0,0,60,0,0
MO,Jasper,12/31/2018,365,304,61,0,0,0,0,0,0,226,0
MO,Jefferson,12/31/2018,365,296,63,6,0,0,0,0,0,197,24
MO,Lincoln,12/31/2018,245,209,33,3,0,0,0,0,0,245,0
MO,Monroe,12/31/2018,365,336,28,1,0,0,0,0,0,365,0
MO,New Madrid,12/31/2018,365,272,26,41,26,0,0,0,0,0,365
MO,Perry,12/31/2018,245,208,36,1,0,0,0,0,0,245,0
MO,Saint Charles,12/31/2018,365,309,48,8,0,0,0,0,0,242,123
MO,Saint Louis,12/31/2018,365,243,116,6,0,0,0,0,26,175,0
MO,Sainte Genevieve,12/31/2018,245,210,35,0,0,0,0,0,0,245,0
MO,St. Louis City,12/31/2018,365,204,151,9,1,0,0,0,21,137,0
MO,Stoddard,12/31/2018,117,106,11,0,0,0,0,0,0,0,0
MO,Taney,12/31/2018,119,109,10,0,0,0,0,0,0,0,0
MT,Cascade,12/31/2018,360,329,25,5,1,0,0,0,0,0,0
MT,Fergus,12/31/2018,365,325,34,5,1,0,0,0,0,327,0
MT,Flathead,12/31/2018,365,268,81,11,5,0,0,0,0,186,0
MT,Gallatin,12/31/2018,365,323,36,5,1,0,0,0,8,0,0
MT,Lake,12/31/2018,118,113,2,3,0,0,0,0,0,0,0
MT,Lewis and Clark,12/31/2018,365,284,71,7,3,0,0,0,0,253,0
MT,Lincoln,12/31/2018,365,203,142,8,12,0,0,0,0,0,0
MT,Missoula,12/31/2018,365,198,163,3,1,0,0,0,0,102,0
MT,Phillips,12/31/2018,360,326,30,3,1,0,0,0,1,311,0
MT,Powder River,12/31/2018,362,288,70,4,0,0,0,0,0,265,0
MT,Powell,12/31/2018,113,107,6,0,0,0,0,0,0,0,0
MT,Ravalli,12/31/2018,351,298,53,0,0,0,0,0,0,0,0
MT,Richland,12/31/2018,364,307,56,1,0,0,0,0,0,322,0
MT,Roosevelt,12/31/2018,105,95,8,2,0,0,0,0,0,0,0
MT,Rosebud,12/31/2018,361,331,28,2,0,0,0,0,0,301,0
MT,Sanders,12/31/2018,365,297,54,14,0,0,0,0,0,0,0
MT,Sheridan,12/31/2018,112,104,7,1,0,0,0,0,0,0,0
MT,Silver Bow,12/31/2018,363,308,54,1,0,0,0,0,0,0,0
MT,Yellowstone,12/31/2018,364,317,44,2,1,0,0,0,0,0,26
NE,Cass,12/31/2018,337,332,5,0,0,0,0,0,0,0,0
NE,Douglas,12/31/2018,365,258,103,4,0,0,0,0,0,191,12
NE,Hall,12/31/2018,111,104,7,0,0,0,0,0,0,0,0
NE,Knox,12/31/2018,357,329,28,0,0,0,0,0,0,357,0
NE,Lancaster,12/31/2018,365,330,35,0,0,0,0,0,0,229,77
NE,Sarpy,12/31/2018,349,287,62,0,0,0,0,0,0,0,0
NE,Scotts Bluff,12/31/2018,116,108,8,0,0,0,0,0,0,0,0
NE,Thomas,12/31/2018,114,109,5,0,0,0,0,0,0,0,0
NE,Washington,12/31/2018,116,103,13,0,0,0,0,0,0,0,0
NV,Carson City,12/31/2018,365,269,88,5,3,0,0,0,0,311,0
NV,Churchill,12/31/2018,332,256,71,5,0,0,0,0,0,332,0
NV,Clark,12/31/2018,365,122,194,48,1,0,0,0,50,226,0
NV,Douglas,12/31/2018,362,315,37,6,3,1,0,0,0,0,0
NV,Elko,12/31/2018,346,297,45,4,0,0,0,0,0,77,0
NV,Lyon,12/31/2018,362,304,50,8,0,0,0,0,0,362,0
NV,Nye,12/31/2018,365,350,15,0,0,0,0,0,0,0,0
NV,Washoe,12/31/2018,365,213,133,19,0,0,0,0,8,281,0
NV,White Pine,12/31/2018,355,261,88,6,0,0,0,0,0,349,0
NH,Belknap,12/31/2018,283,269,14,0,0,0,0,0,0,206,0
NH,Cheshire,12/31/2018,365,334,31,0,0,0,0,0,0,272,0
NH,Coos,12/31/2018,271,223,45,3,0,0,0,0,0,227,0
NH,Grafton,12/31/2018,365,336,29,0,0,0,0,0,0,259,0
NH,Hillsborough,12/31/2018,365,338,27,0,0,0,0,1,0,350,0
NH,Merrimack,12/31/2018,365,355,10,0,0,0,0,0,0,213,152
NH,Rockingham,12/31/2018,365,331,31,3,0,0,0,0,0,318,0
NJ,Atlantic,12/31/2018,365,327,37,1,0,0,0,0,0,250,0
NJ,Bergen,12/31/2018,365,214,137,12,2,0,0,1,69,96,0
NJ,Camden,12/31/2018,365,237,123,5,0,0,0,1,9,161,0
NJ,Cumberland,12/31/2018,365,305,60,0,0,0,0,0,15,173,0
NJ,Essex,12/31/2018,364,277,83,3,1,0,0,2,57,164,0
NJ,Gloucester,12/31/2018,276,223,46,7,0,0,0,0,0,232,0
NJ,Hudson,12/31/2018,365,255,101,7,2,0,0,0,90,126,0
NJ,Hunterdon,12/31/2018,352,273,74,3,2,0,0,0,0,230,0
NJ,Mercer,12/31/2018,365,283,75,6,1,0,0,0,0,234,0
NJ,Middlesex,12/31/2018,365,282,77,6,0,0,0,0,23,234,0
NJ,Monmouth,12/31/2018,245,220,25,0,0,0,0,0,0,245,0
NJ,Morris,12/31/2018,365,323,37,5,0,0,0,0,12,331,0
NJ,Ocean,12/31/2018,349,296,45,8,0,0,0,0,0,220,0
NJ,Passaic,12/31/2018,277,233,41,3,0,0,0,0,0,223,0
NJ,Union,12/31/2018,365,254,111,0,0,0,0,1,72,0,0
NJ,Warren,12/31/2018,357,294,62,1,0,0,0,0,38,158,0
NM,Bernalillo,12/31/2018,365,160,186,18,1,0,0,0,1,257,0
NM,Catron,12/31/2018,117,117,0,0,0,0,0,0,0,0,0
NM,Chaves,12/31/2018,118,115,3,0,0,0,0,0,0,0,0
NM,Dona Ana,12/31/2018,365,144,189,28,4,0,0,0,3,258,0
NM,Eddy,12/31/2018,365,214,131,17,3,0,0,0,7,354,0
NM,Lea,12/31/2018,365,227,132,6,0,0,0,0,3,302,0
NM,Lincoln,12/31/2018,116,115,1,0,0,0,0,0,0,0,0
NM,Los Alamos,12/31/2018,120,120,0,0,0,0,0,0,0,0,0
NM,Luna,12/31/2018,357,343,11,3,0,0,0,0,0,0,0
NM,Rio Arriba,12/31/2018,362,246,113,3,0,0,0,0,0,360,0
NM,San Juan,12/31/2018,365,213,136,16,0,0,0,0,2,363,0
NM,Sandoval,12/31/2018,354,224,118,12,0,0,0,0,0,350,0
NM,Santa Fe,12/31/2018,365,279,83,3,0,0,0,0,0,353,0
NM,Socorro,12/31/2018,112,110,2,0,0,0,0,0,0,0,0
NM,Taos,12/31/2018,365,346,19,0,0,0,0,0,0,0,0
NM,Valencia,12/31/2018,359,238,116,5,0,0,0,0,0,359,0
NY,Albany,12/31/2018,365,292,71,2,0,0,0,0,0,216,0
NY,Bronx,12/31/2018,365,286,70,9,0,0,0,0,80,169,0
NY,Chautauqua,12/31/2018,362,311,47,4,0,0,0,0,0,336,4
NY,Dutchess,12/31/2018,364,342,20,1,1,0,0,0,0,348,16
NY,Erie,12/31/2018,365,276,87,2,0,0,0,0,17,204,0
NY,Essex,12/31/2018,365,319,44,2,0,0,0,0,0,363,0
NY,Franklin,12/31/2018,341,341,0,0,0,0,0,0,0,0,341
NY,Hamilton,12/31/2018,357,346,11,0,0,0,0,0,0,352,5
NY,Herkimer,12/31/2018,248,236,12,0,0,0,0,0,0,245,3
NY,Jefferson,12/31/2018,329,307,20,2,0,0,0,0,0,329,0
NY,Kings,12/31/2018,365,330,35,0,0,0,0,0,0,0,0
NY,Monroe,12/31/2018,365,301,60,4,0,0,0,0,6,205,0
NY,Nassau,12/31/2018,365,340,25,0,0,0,0,0,0,0,7
NY,New York,12/31/2018,365,255,99,10,1,0,0,0,0,142,0
NY,Niagara,12/31/2018,320,294,25,1,0,0,0,0,0,320,0
NY,Oneida,12/31/2018,364,347,17,0,0,0,0,0,0,0,0
NY,Onondaga,12/31/2018,365,319,44,2,0,0,0,0,0,310,1
NY,Orange,12/31/2018,365,323,41,1,0,0,0,0,0,261,0
NY,Oswego,12/31/2018,350,324,25,1,0,0,0,0,0,350,0
NY,Putnam,12/31/2018,352,332,18,1,1,0,0,0,0,337,15
NY,Queens,12/31/2018,365,288,69,8,0,0,0,0,66,170,0
NY,Richmond,12/31/2018,363,286,71,6,0,0,0,0,0,132,0
NY,Rockland,12/31/2018,365,320,39,5,0,1,0,0,0,302,0
NY,Saratoga,12/31/2018,361,341,19,1,0,0,0,0,0,361,0
NY,Seneca,12/31/2018,364,364,0,0,0,0,0,0,0,0,364
NY,St. Lawrence,12/31/2018,359,282,66,11,0,0,0,0,0,0,359
NY,Steuben,12/31/2018,361,326,35,0,0,0,0,1,0,295,0
NY,Suffolk,12/31/2018,365,300,54,10,1,0,0,0,0,287,0
NY,Tompkins,12/31/2018,364,330,32,2,0,0,0,0,0,353,11
NY,Wayne,12/31/2018,239,210,25,4,0,0,0,0,0,239,0
NY,Westchester,12/31/2018,365,316,37,11,1,0,0,0,0,289,0
NC,Alexander,12/31/2018,233,198,35,0,0,0,0,0,0,233,0
NC,Avery,12/31/2018,357,328,29,0,0,0,0,0,0,346,0
NC,Beaufort,12/31/2018,299,299,0,0,0,0,0,0,0,0,299
NC,Brunswick,12/31/2018,329,307,21,1,0,0,0,0,0,0,329
NC,Buncombe,12/31/2018,365,318,47,0,0,0,0,0,0,193,3
NC,Caldwell,12/31/2018,244,209,35,0,0,0,0,0,0,244,0
NC,Carteret,12/31/2018,222,202,20,0,0,0,0,0,0,222,0
NC,Caswell,12/31/2018,232,198,34,0,0,0,0,0,0,232,0
NC,Catawba,12/31/2018,352,297,55,0,0,0,0,0,0,0,0
NC,Cumberland,12/31/2018,349,284,65,0,0,0,0,0,0,194,0
NC,Davidson,12/31/2018,353,275,78,0,0,0,0,0,0,0,0
NC,Durham,12/31/2018,358,272,86,0,0,0,0,0,0,160,0
NC,Edgecombe,12/31/2018,354,321,33,0,0,0,0,0,0,187,0
NC,Forsyth,12/31/2018,365,242,121,2,0,0,0,0,7,193,0
NC,Graham,12/31/2018,195,165,30,0,0,0,0,0,0,195,0
NC,Granville,12/31/2018,233,193,40,0,0,0,0,0,0,233,0
NC,Guilford,12/31/2018,355,280,74,1,0,0,0,0,0,211,0
NC,Haywood,12/31/2018,365,250,85,24,6,0,0,0,0,197,148
NC,Hyde,12/31/2018,109,108,1,0,0,0,0,0,0,0,0
NC,Jackson,12/31/2018,237,191,45,1,0,0,0,0,0,163,0
NC,Johnston,12/31/2018,354,292,62,0,0,0,0,0,0,161,0
NC,Lee,12/31/2018,210,145,65,0,0,0,0,0,0,127,0
NC,Lenoir,12/31/2018,278,249,28,1,0,0,0,0,0,222,0
NC,Lincoln,12/31/2018,225,184,41,0,0,0,0,0,0,225,0
NC,Macon,12/31/2018,356,340,16,0,0,0,0,0,0,356,0
NC,Martin,12/31/2018,289,261,28,0,0,0,0,0,0,224,0
NC,Mecklenburg,12/31/2018,360,242,113,5,0,0,0,1,5,200,0
NC,Mitchell,12/31/2018,355,339,16,0,0,0,0,0,0,0,0
NC,Montgomery,12/31/2018,363,329,34,0,0,0,0,0,0,258,0
NC,New Hanover,12/31/2018,329,308,21,0,0,0,0,0,0,201,0
NC,Person,12/31/2018,356,328,28,0,0,0,0,0,0,232,124
NC,Pitt,12/31/2018,345,306,39,0,0,0,0,0,0,189,0
NC,Rockingham,12/31/2018,290,247,43,0,0,0,0,0,0,233,57
NC,Rowan,12/31/2018,336,322,14,0,0,0,0,0,0,336,0
NC,Swain,12/31/2018,363,309,54,0,0,0,0,0,0,177,0
NC,Union,12/31/2018,189,143,43,3,0,0,0,0,0,189,0
NC,Wake,12/31/2018,361,246,115,0,0,0,0,1,0,150,0
NC,Yancey,12/31/2018,230,184,46,0,0,0,0,0,0,230,0
ND,Billings,12/31/2018,361,321,40,0,0,0,0,0,0,304,0
ND,Burke,12/31/2018,361,317,43,1,0,0,0,0,0,327,2
ND,Burleigh,12/31/2018,363,299,60,2,2,0,0,2,7,184,0
ND,Cass,12/31/2018,360,315,44,1,0,0,0,0,9,239,0
ND,Dunn,12/31/2018,349,309,40,0,0,0,0,0,1,285,0
ND,McKenzie,12/31/2018,355,309,46,0,0,0,0,0,0,300,1
ND,Mercer,12/31/2018,365,319,41,5,0,0,0,0,4,292,10
ND,Oliver,12/31/2018,360,305,52,3,0,0,0,0,0,300,1
ND,Ward,12/31/2018,360,328,29,3,0,0,0,0,0,224,0
ND,Williams,12/31/2018,365,287,77,1,0,0,0,0,0,207,60
OH,Adams,12/31/2018,359,342,17,0,0,0,0,0,0,0,26
OH,Allen,12/31/2018,365,304,56,5,0,0,0,0,0,215,9
OH,Ashtabula,12/31/2018,365,329,33,3,0,0,0,0,0,243,122
OH,Athens,12/31/2018,94,88,6,0,0,0,0,0,0,0,0
OH,Belmont,12/31/2018,365,350,15,0,0,0,0,1,253,0,1
OH,Butler,12/31/2018,365,269,90,6,0,0,0,0,0,284,10
OH,Clark,12/31/2018,365,240,121,4,0,0,0,0,0,160,3
OH,Clermont,12/31/2018,356,287,67,2,0,0,0,0,0,222,0
OH,Clinton,12/31/2018,245,202,42,1,0,0,0,0,0,245,0
OH,Columbiana,12/31/2018,303,302,1,0,0,0,0,0,0,0,240
OH,Cuyahoga,12/31/2018,365,221,133,11,0,0,0,0,8,177,2
OH,Delaware,12/31/2018,244,212,32,0,0,0,0,0,0,244,0
OH,Fayette,12/31/2018,364,337,27,0,0,0,0,0,0,364,0
OH,Franklin,12/31/2018,365,261,102,2,0,0,0,0,20,182,0
OH,Gallia,12/31/2018,365,353,11,1,0,0,0,0,0,0,365
OH,Geauga,12/31/2018,245,196,40,9,0,0,0,0,0,245,0
OH,Greene,12/31/2018,363,262,100,1,0,0,0,0,0,175,0
OH,Hamilton,12/31/2018,365,173,184,7,1,0,0,0,23,126,0
OH,Harrison,12/31/2018,145,142,3,0,0,0,0,103,0,0,0
OH,Jefferson,12/31/2018,365,215,148,2,0,0,0,0,0,93,27
OH,Knox,12/31/2018,245,208,36,1,0,0,0,0,0,245,0
OH,Lake,12/31/2018,365,293,61,11,0,0,0,0,0,208,6
OH,Lawrence,12/31/2018,365,319,44,2,0,0,0,0,0,180,1
OH,Licking,12/31/2018,245,210,35,0,0,0,0,0,0,245,0
OH,Lorain,12/31/2018,365,302,62,1,0,0,0,0,0,171,0
OH,Lucas,12/31/2018,365,273,82,9,1,0,0,0,0,195,22
OH,Madison,12/31/2018,244,209,34,1,0,0,0,0,0,244,0
OH,Mahoning,12/31/2018,365,304,61,0,0,0,0,0,0,143,0
OH,Medina,12/31/2018,365,286,79,0,0,0,0,0,0,185,0
OH,Miami,12/31/2018,245,207,37,1,0,0,0,0,0,245,0
OH,Montgomery,12/31/2018,363,255,104,4,0,0,0,4,0,181,0
OH,Morgan,12/31/2018,293,292,1,0,0,0,0,0,0,0,293
OH,Noble,12/31/2018,343,314,29,0,0,0,0,0,0,317,0
OH,Portage,12/31/2018,279,233,46,0,0,0,0,0,0,225,0
OH,Preble,12/31/2018,365,265,99,1,0,0,0,0,0,180,0
OH,Scioto,12/31/2018,365,353,12,0,0,0,0,0,0,0,57
OH,Stark,12/31/2018,365,237,125,3,0,0,0,1,0,167,0
OH,Summit,12/31/2018,365,260,104,1,0,0,0,0,0,163,0
OH,Trumbull,12/31/2018,353,284,65,4,0,0,0,0,0,226,0
OH,Warren,12/31/2018,358,260,93,5,0,0,0,0,0,195,0
OH,Washington,12/31/2018,245,216,26,3,0,0,0,0,0,245,0
OH,Wood,12/31/2018,245,213,30,2,0,0,0,0,0,245,0
OK,Adair,12/31/2018,365,301,62,2,0,0,0,0,0,246,0
OK,Bryan,12/31/2018,301,257,41,3,0,0,0,0,0,301,0
OK,Canadian,12/31/2018,360,300,54,6,0,0,0,0,0,360,0
OK,Carter,12/31/2018,356,293,61,2,0,0,0,0,0,0,0
OK,Choctaw,12/31/2018,272,254,18,0,0,0,0,0,0,272,0
OK,Cleveland,12/31/2018,365,238,121,6,0,0,0,0,0,190,0
OK,Comanche,12/31/2018,365,275,86,4,0,0,0,0,0,298,0
OK,Creek,12/31/2018,344,303,40,1,0,0,0,0,0,344,0
OK,Custer,12/31/2018,364,355,8,1,0,0,0,0,0,0,0
OK,Dewey,12/31/2018,362,261,94,7,0,0,0,0,0,251,0
OK,Garfield,12/31/2018,357,349,8,0,0,0,0,0,0,0,357
OK,Jefferson,12/31/2018,267,198,64,4,1,0,0,0,0,267,0
OK,Kay,12/31/2018,365,275,88,2,0,0,0,0,0,123,8
OK,Le Flore,12/31/2018,34,33,1,0,0,0,0,0,0,0,0
OK,Love,12/31/2018,272,205,60,7,0,0,0,0,0,272,0
OK,Mayes,12/31/2018,365,332,32,1,0,0,0,0,0,261,104
OK,McClain,12/31/2018,321,264,54,3,0,0,0,0,0,321,0
OK,Muskogee,12/31/2018,365,332,30,2,1,0,0,0,0,0,32
OK,Nowata,12/31/2018,354,274,80,0,0,0,0,0,0,194,0
OK,Oklahoma,12/31/2018,365,235,121,9,0,0,0,0,11,189,0
OK,Osage,12/31/2018,359,303,49,7,0,0,0,0,0,359,0
OK,Ottawa,12/31/2018,365,252,112,1,0,0,0,0,0,139,0
OK,Pittsburg,12/31/2018,364,285,78,1,0,0,0,0,0,213,0
OK,Sequoyah,12/31/2018,363,308,55,0,0,0,0,0,6,209,0
OK,Tulsa,12/31/2018,365,190,167,7,1,0,0,0,2,141,0
OK,Washington,12/31/2018,8,5,3,0,0,0,0,0,0,2,0
OR,Baker,12/31/2018,347,307,38,1,1,0,0,0,0,0,0
OR,Benton,12/31/2018,361,336,23,2,0,0,0,0,0,0,0
OR,Clackamas,12/31/2018,212,181,25,5,1,0,0,0,0,111,0
OR,Columbia,12/31/2018,363,341,18,4,0,0,0,0,0,132,0
OR,Crook,12/31/2018,363,285,71,5,2,0,0,0,0,0,0
OR,Deschutes,12/31/2018,363,296,52,10,5,0,0,0,0,0,0
OR,Douglas,12/31/2018,337,290,45,2,0,0,0,0,0,0,0
OR,Grant,12/31/2018,361,252,106,1,2,0,0,0,0,0,0
OR,Harney,12/31/2018,361,265,90,4,2,0,0,0,0,0,0
OR,Jackson,12/31/2018,364,232,90,11,27,4,0,0,0,85,0
OR,Jefferson,12/31/2018,184,131,47,5,1,0,0,0,0,0,0
