data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
New Jersey,Hudson,12/31/2014,365,255,104,6,0,0,0,150,63,43,0,71,128,0,166,0
New Jersey,Hunterdon,12/31/2014,363,291,70,2,0,0,0,105,62,38,0,0,270,0,93,0
New Jersey,Mercer,12/31/2014,365,253,106,6,0,0,0,119,68,43,0,0,204,0,161,0
New Jersey,Middlesex,12/31/2014,362,302,56,3,1,0,0,174,61,39,0,57,258,0,47,0
New Jersey,Monmouth,12/31/2014,248,223,24,1,0,0,0,122,51,39,0,0,248,0,0,0
New Jersey,Morris,12/31/2014,360,286,73,1,0,0,0,112,62,38,0,12,294,0,54,0
New Jersey,Ocean,12/31/2014,351,295,52,4,0,0,0,119,58,39,0,0,194,0,157,0
New Jersey,Passaic,12/31/2014,283,236,47,0,0,0,0,97,61,38,0,0,223,0,60,0
New Jersey,Union,12/31/2014,365,233,127,5,0,0,0,141,63,45,0,86,0,1,278,0
New Jersey,Warren,12/31/2014,365,311,49,5,0,0,0,123,59,35,0,73,213,28,51,0
New Mexico,Bernalillo,12/31/2014,365,194,170,1,0,0,0,105,74,49,0,3,234,1,66,61
New Mexico,Catron,12/31/2014,115,114,1,0,0,0,0,61,20,10,0,0,0,0,115,0
New Mexico,Chaves,12/31/2014,114,103,11,0,0,0,0,75,49,22,0,0,0,0,114,0
New Mexico,Dona Ana,12/31/2014,365,192,153,13,4,2,1,455,81,50,0,5,218,0,22,120
New Mexico,Eddy,12/31/2014,363,275,84,4,0,0,0,115,64,40,0,4,317,0,42,0
New Mexico,Grant,12/31/2014,365,326,39,0,0,0,0,90,51,41,0,0,307,55,0,3
New Mexico,Lea,12/31/2014,360,275,82,3,0,0,0,113,64,41,0,6,284,0,69,1
New Mexico,Lincoln,12/31/2014,102,97,5,0,0,0,0,56,26,13,0,0,0,0,102,0
New Mexico,Los Alamos,12/31/2014,117,117,0,0,0,0,0,33,19,10,0,0,0,0,117,0
New Mexico,Luna,12/31/2014,364,305,55,2,1,1,0,224,54,44,0,31,289,0,0,44
New Mexico,Rio Arriba,12/31/2014,363,286,77,0,0,0,0,93,58,44,0,0,355,0,8,0
New Mexico,San Juan,12/31/2014,365,273,92,0,0,0,0,97,61,44,0,13,350,0,1,1
New Mexico,Sandoval,12/31/2014,335,294,41,0,0,0,0,80,51,41,0,0,330,0,0,5
New Mexico,Santa Fe,12/31/2014,365,306,59,0,0,0,0,87,56,43,0,0,358,0,7,0
New Mexico,Socorro,12/31/2014,96,95,1,0,0,0,0,58,24,14,0,0,0,0,96,0
New Mexico,Taos,12/31/2014,356,354,2,0,0,0,0,54,26,14,0,0,0,0,348,8
New Mexico,Valencia,12/31/2014,358,294,64,0,0,0,0,93,58,42,0,0,358,0,0,0
New York,Albany,12/31/2014,365,311,54,0,0,0,0,87,54,37,0,0,217,0,148,0
New York,Bronx,12/31/2014,365,242,119,4,0,0,0,133,64,44,0,68,130,0,167,0
New York,Chautauqua,12/31/2014,364,321,41,2,0,0,0,112,54,37,0,0,323,7,34,0
New York,Dutchess,12/31/2014,365,340,24,1,0,0,0,101,47,34,0,0,357,8,0,0
New York,Erie,12/31/2014,365,249,115,1,0,0,0,101,63,43,0,7,164,1,193,0
New York,Essex,12/31/2014,365,346,18,1,0,0,0,101,49,38,0,0,360,0,5,0
New York,Franklin,12/31/2014,365,361,4,0,0,0,0,79,42,24,0,82,204,79,0,0
New York,Hamilton,12/31/2014,364,353,11,0,0,0,0,84,44,33,0,0,358,6,0,0
New York,Herkimer,12/31/2014,363,356,7,0,0,0,0,100,44,33,0,0,357,6,0,0
New York,Jefferson,12/31/2014,363,352,10,1,0,0,0,119,44,32,0,0,363,0,0,0
New York,Kings,12/31/2014,365,309,56,0,0,0,0,86,54,30,0,0,0,0,365,0
New York,Monroe,12/31/2014,364,319,45,0,0,0,0,97,52,35,0,0,220,4,140,0
New York,Nassau,12/31/2014,365,310,55,0,0,0,0,76,53,27,0,0,0,13,352,0
New York,New York,12/31/2014,365,241,120,4,0,0,0,129,64,43,0,0,121,0,244,0
New York,Niagara,12/31/2014,194,181,13,0,0,0,0,90,49,35,0,0,194,0,0,0
New York,Oneida,12/31/2014,356,318,38,0,0,0,0,79,51,24,0,0,0,0,356,0
New York,Onondaga,12/31/2014,360,328,32,0,0,0,0,93,50,34,0,0,300,0,60,0
New York,Orange,12/31/2014,365,323,42,0,0,0,0,97,51,37,0,0,249,0,116,0
New York,Oswego,12/31/2014,362,356,6,0,0,0,0,97,42,31,0,0,362,0,0,0
New York,Putnam,12/31/2014,365,345,20,0,0,0,0,97,47,32,0,0,364,1,0,0
New York,Queens,12/31/2014,365,270,94,1,0,0,0,122,60,41,0,66,134,0,165,0
New York,Richmond,12/31/2014,365,273,86,5,1,0,0,187,59,41,0,0,167,0,198,0
New York,Rockland,12/31/2014,365,311,54,0,0,0,0,100,56,37,0,0,275,0,90,0
New York,Saratoga,12/31/2014,364,355,9,0,0,0,0,74,44,32,0,0,364,0,0,0
New York,Steuben,12/31/2014,364,345,19,0,0,0,0,77,46,33,7,0,284,3,70,0
New York,Suffolk,12/31/2014,365,287,77,1,0,0,0,136,59,41,0,0,269,0,96,0
New York,Tompkins,12/31/2014,353,334,19,0,0,0,0,80,45,35,0,0,353,0,0,0
New York,Wayne,12/31/2014,345,324,20,1,0,0,0,119,47,35,0,0,345,0,0,0
New York,Westchester,12/31/2014,365,299,62,3,1,0,0,154,56,40,0,0,232,0,133,0
North Carolina,Alamance,12/31/2014,365,308,57,0,0,0,0,73,53,35,0,0,0,0,365,0
North Carolina,Alexander,12/31/2014,214,190,24,0,0,0,0,97,51,40,0,0,214,0,0,0
North Carolina,Avery,12/31/2014,363,327,36,0,0,0,0,90,50,40,0,0,347,0,16,0
North Carolina,Beaufort,12/31/2014,360,359,1,0,0,0,0,90,13,1,0,0,0,360,0,0
North Carolina,Buncombe,12/31/2014,364,304,60,0,0,0,0,93,55,37,0,0,145,0,219,0
North Carolina,Caldwell,12/31/2014,211,194,17,0,0,0,0,100,49,38,0,0,211,0,0,0
North Carolina,Carteret,12/31/2014,341,315,26,0,0,0,0,93,49,37,0,0,341,0,0,0
North Carolina,Caswell,12/31/2014,357,236,121,0,0,0,0,97,61,44,0,0,112,0,245,0
North Carolina,Catawba,12/31/2014,363,301,62,0,0,0,0,85,54,35,0,0,0,0,363,0
North Carolina,Chatham,12/31/2014,349,329,20,0,0,0,0,87,48,31,0,0,186,91,72,0
North Carolina,Cumberland,12/31/2014,314,225,89,0,0,0,0,97,64,43,0,0,169,0,145,0
North Carolina,Davidson,12/31/2014,341,237,104,0,0,0,0,81,59,43,0,0,0,0,341,0
North Carolina,Davie,12/31/2014,214,165,48,1,0,0,0,105,64,44,0,0,214,0,0,0
North Carolina,Duplin,12/31/2014,303,210,93,0,0,0,0,82,58,41,0,0,0,0,302,1
North Carolina,Durham,12/31/2014,365,302,63,0,0,0,0,90,54,40,0,0,154,0,211,0
North Carolina,Edgecombe,12/31/2014,294,254,40,0,0,0,0,84,53,36,0,0,111,0,183,0
North Carolina,Forsyth,12/31/2014,365,237,128,0,0,0,0,100,68,47,0,12,156,0,197,0
North Carolina,Franklin,12/31/2014,212,190,22,0,0,0,0,84,51,40,0,0,212,0,0,0
North Carolina,Gaston,12/31/2014,351,303,48,0,0,0,0,73,52,33,0,0,0,0,351,0
North Carolina,Graham,12/31/2014,213,173,39,1,0,0,0,101,58,41,0,0,213,0,0,0
North Carolina,Granville,12/31/2014,214,169,45,0,0,0,0,100,61,43,0,0,214,0,0,0
North Carolina,Guilford,12/31/2014,353,254,99,0,0,0,0,100,64,44,0,0,169,0,184,0
North Carolina,Haywood,12/31/2014,269,195,73,1,0,0,0,105,64,44,0,0,205,0,64,0
North Carolina,Hyde,12/31/2014,107,104,3,0,0,0,0,56,40,23,0,0,0,0,107,0
North Carolina,Jackson,12/31/2014,264,205,58,1,0,0,0,119,67,44,0,0,205,0,59,0
North Carolina,Johnston,12/31/2014,263,231,32,0,0,0,0,84,52,40,0,0,196,0,67,0
North Carolina,Lee,12/31/2014,365,262,102,1,0,0,0,108,61,44,0,1,210,0,154,0
North Carolina,Lenoir,12/31/2014,214,177,37,0,0,0,0,93,61,40,0,0,214,0,0,0
North Carolina,Lincoln,12/31/2014,212,181,29,2,0,0,0,108,61,42,0,0,212,0,0,0
North Carolina,Macon,12/31/2014,355,333,22,0,0,0,0,84,47,32,0,0,355,0,0,0
North Carolina,Martin,12/31/2014,359,262,97,0,0,0,0,97,58,43,0,0,177,0,182,0
North Carolina,McDowell,12/31/2014,349,304,44,1,0,0,0,106,52,33,0,0,0,0,348,1
North Carolina,Mecklenburg,12/31/2014,365,241,122,2,0,0,0,105,66,45,0,10,193,0,162,0
North Carolina,Mitchell,12/31/2014,120,108,12,0,0,0,0,65,51,31,0,0,0,0,120,0
North Carolina,Montgomery,12/31/2014,365,267,98,0,0,0,0,84,59,43,0,0,199,0,166,0
North Carolina,New Hanover,12/31/2014,365,303,62,0,0,0,0,93,57,38,0,0,185,20,160,0
North Carolina,Person,12/31/2014,270,245,25,0,0,0,0,93,50,36,0,0,214,56,0,0
North Carolina,Pitt,12/31/2014,256,221,35,0,0,0,0,93,54,39,0,0,195,0,61,0
North Carolina,Robeson,12/31/2014,120,101,19,0,0,0,0,61,54,35,0,0,0,0,120,0
North Carolina,Rockingham,12/31/2014,330,284,45,1,0,0,0,101,58,36,0,0,214,116,0,0
North Carolina,Rowan,12/31/2014,365,269,96,0,0,0,0,93,61,44,0,0,239,0,126,0
North Carolina,Swain,12/31/2014,360,288,72,0,0,0,0,84,58,38,0,0,182,1,177,0
North Carolina,Union,12/31/2014,214,166,46,2,0,0,0,115,71,44,0,0,214,0,0,0
North Carolina,Wake,12/31/2014,365,217,148,0,0,0,0,100,64,47,0,3,142,0,220,0
North Carolina,Watauga,12/31/2014,116,107,9,0,0,0,0,58,49,28,0,0,0,0,116,0
North Carolina,Wayne,12/31/2014,347,187,160,0,0,0,0,77,63,48,0,0,0,0,347,0
North Carolina,Yancey,12/31/2014,199,157,41,1,0,0,0,101,61,44,0,0,199,0,0,0
North Dakota,Billings,12/31/2014,365,358,7,0,0,0,0,58,45,36,0,0,352,0,13,0
North Dakota,Burke,12/31/2014,364,338,26,0,0,0,0,92,46,34,0,0,275,7,74,8
North Dakota,Burleigh,12/31/2014,365,343,21,1,0,0,0,113,47,34,0,6,290,0,68,1
North Dakota,Cass,12/31/2014,365,323,41,1,0,0,0,113,53,34,0,14,222,0,107,22
North Dakota,Dunn,12/31/2014,362,345,16,1,0,0,0,103,47,35,0,1,316,0,34,11
North Dakota,McKenzie,12/31/2014,365,347,16,1,0,1,0,205,47,36,0,2,329,13,20,1
North Dakota,Mercer,12/31/2014,365,338,26,1,0,0,0,128,49,35,0,4,281,15,65,0
North Dakota,Oliver,12/31/2014,365,338,26,1,0,0,0,127,49,35,0,1,307,1,44,12
North Dakota,Williams,12/31/2014,365,302,51,10,2,0,0,178,58,36,0,0,216,40,72,37
Ohio,Adams,12/31/2014,365,340,25,0,0,0,0,67,46,27,0,0,0,15,350,0
Ohio,Allen,12/31/2014,365,305,59,1,0,0,0,108,60,36,0,0,185,7,173,0
Ohio,Ashtabula,12/31/2014,357,320,35,2,0,0,0,119,54,32,0,0,213,144,0,0
Ohio,Athens,12/31/2014,56,45,11,0,0,0,0,67,54,29,0,0,0,0,56,0
Ohio,Belmont,12/31/2014,365,362,3,0,0,0,0,82,20,6,0,0,0,365,0,0
Ohio,Butler,12/31/2014,365,259,100,6,0,0,0,133,71,42,0,0,264,19,80,2
Ohio,Clark,12/31/2014,365,233,131,1,0,0,0,105,67,44,0,0,144,2,219,0
Ohio,Clermont,12/31/2014,353,188,165,0,0,0,0,100,69,49,0,0,102,0,251,0
Ohio,Clinton,12/31/2014,212,163,47,2,0,0,0,122,64,44,0,0,212,0,0,0
Ohio,Columbiana,12/31/2014,365,364,1,0,0,0,0,59,21,6,0,0,0,312,0,53
Ohio,Cuyahoga,12/31/2014,365,189,163,12,1,0,0,173,80,50,7,16,83,53,172,34
Ohio,Delaware,12/31/2014,214,188,24,2,0,0,0,105,54,41,0,0,214,0,0,0
Ohio,Fayette,12/31/2014,346,314,30,2,0,0,0,122,50,37,0,0,346,0,0,0
Ohio,Franklin,12/31/2014,365,218,141,6,0,0,0,115,68,47,0,16,120,1,227,1
Ohio,Geauga,12/31/2014,214,176,37,1,0,0,0,122,61,41,0,0,214,0,0,0
Ohio,Greene,12/31/2014,362,226,134,2,0,0,0,113,64,45,0,0,129,0,233,0
Ohio,Hamilton,12/31/2014,365,115,234,16,0,0,0,143,85,57,0,31,70,33,231,0
Ohio,Jefferson,12/31/2014,365,175,184,6,0,0,0,150,73,51,0,0,104,10,251,0
Ohio,Knox,12/31/2014,214,179,35,0,0,0,0,97,58,41,0,0,214,0,0,0
Ohio,Lake,12/31/2014,365,240,116,8,1,0,0,157,68,43,1,0,127,24,213,0
Ohio,Lawrence,12/31/2014,365,247,117,1,0,0,0,103,59,42,0,0,101,1,263,0
Ohio,Licking,12/31/2014,214,192,22,0,0,0,0,100,54,41,0,0,214,0,0,0
Ohio,Lorain,12/31/2014,363,304,59,0,0,0,0,93,55,35,0,0,163,0,200,0
Ohio,Lucas,12/31/2014,364,241,118,5,0,0,0,135,70,44,0,0,109,3,252,0
Ohio,Madison,12/31/2014,205,169,33,3,0,0,0,108,58,43,0,0,205,0,0,0
Ohio,Mahoning,12/31/2014,365,249,115,1,0,0,0,114,64,43,0,0,75,16,273,1
Ohio,Medina,12/31/2014,261,223,37,1,0,0,0,105,56,40,0,0,194,0,67,0
Ohio,Meigs,12/31/2014,364,362,1,1,0,0,0,105,24,6,0,0,0,364,0,0
Ohio,Miami,12/31/2014,214,181,32,1,0,0,0,105,58,41,0,0,214,0,0,0
Ohio,Montgomery,12/31/2014,365,221,142,2,0,0,0,112,70,45,9,0,138,0,218,0
Ohio,Morgan,12/31/2014,365,310,36,17,2,0,0,156,64,7,0,0,0,365,0,0
Ohio,Noble,12/31/2014,355,303,51,1,0,0,0,112,56,38,0,0,312,0,43,0
Ohio,Portage,12/31/2014,242,210,32,0,0,0,0,87,56,36,0,0,183,0,59,0
Ohio,Preble,12/31/2014,365,250,112,3,0,0,0,119,65,43,0,0,177,4,184,0
Ohio,Scioto,12/31/2014,365,338,27,0,0,0,0,94,48,19,0,0,0,49,108,208
Ohio,Stark,12/31/2014,365,282,81,2,0,0,0,108,64,41,2,0,132,0,231,0
Ohio,Summit,12/31/2014,365,299,65,1,0,0,0,107,58,33,14,0,163,94,94,0
Ohio,Trumbull,12/31/2014,353,223,128,2,0,0,0,126,65,45,0,0,110,0,240,3
Ohio,Warren,12/31/2014,342,161,176,5,0,0,0,112,74,52,0,0,107,0,235,0
Ohio,Washington,12/31/2014,200,169,29,2,0,0,0,112,58,42,0,0,200,0,0,0
Ohio,Wood,12/31/2014,214,188,25,1,0,0,0,101,54,39,0,0,214,0,0,0
Oklahoma,Adair,12/31/2014,365,263,100,1,1,0,0,198,61,42,0,0,208,4,148,5
Oklahoma,Bryan,12/31/2014,333,293,38,2,0,0,0,126,51,39,0,0,333,0,0,0
Oklahoma,Caddo,12/31/2014,309,305,4,0,0,0,0,74,42,24,0,0,309,0,0,0
Oklahoma,Canadian,12/31/2014,345,289,56,0,0,0,0,100,61,37,0,24,321,0,0,0
Oklahoma,Cherokee,12/31/2014,284,259,25,0,0,0,0,77,50,38,0,0,284,0,0,0
Oklahoma,Cleveland,12/31/2014,365,251,112,2,0,0,0,101,66,44,0,0,204,0,161,0
Oklahoma,Comanche,12/31/2014,365,257,107,1,0,0,0,105,67,44,0,0,262,0,103,0
Oklahoma,Creek,12/31/2014,351,320,31,0,0,0,0,100,50,37,0,0,351,0,0,0
Oklahoma,Dewey,12/31/2014,361,254,106,1,0,0,0,105,66,43,0,0,231,0,130,0
Oklahoma,Ellis,12/31/2014,116,111,5,0,0,0,0,57,43,24,0,0,0,0,116,0
Oklahoma,Jefferson,12/31/2014,331,275,54,2,0,0,0,133,61,41,0,0,331,0,0,0
Oklahoma,Kay,12/31/2014,365,184,178,3,0,0,0,122,68,50,0,0,92,9,264,0
Oklahoma,Lincoln,12/31/2014,355,299,55,1,0,0,0,105,58,40,0,0,334,0,0,21
Oklahoma,Love,12/31/2014,357,264,87,6,0,0,0,136,74,44,0,0,276,0,81,0
Oklahoma,Mayes,12/31/2014,286,262,24,0,0,0,0,74,50,37,0,0,286,0,0,0
Oklahoma,McClain,12/31/2014,351,300,50,1,0,0,0,108,58,39,0,0,351,0,0,0
Oklahoma,Muskogee,12/31/2014,361,310,51,0,0,0,0,94,56,23,0,0,0,74,0,287
Oklahoma,Oklahoma,12/31/2014,365,239,121,5,0,0,0,115,71,45,0,25,239,0,99,2
Oklahoma,Ottawa,12/31/2014,364,258,105,1,0,0,0,118,63,42,0,0,105,0,239,20
Oklahoma,Pittsburg,12/31/2014,355,269,86,0,0,0,0,93,59,42,0,0,194,0,161,0
Oklahoma,Sequoyah,12/31/2014,353,298,55,0,0,0,0,90,56,36,0,43,204,0,72,34
Oklahoma,Tulsa,12/31/2014,365,221,142,2,0,0,0,112,67,45,0,2,215,1,146,1
Oregon,Baker,12/31/2014,365,317,48,0,0,0,0,89,55,23,0,0,0,0,365,0
Oregon,Benton,12/31/2014,364,344,19,1,0,0,0,115,40,16,0,0,0,0,364,0
Oregon,Clackamas,12/31/2014,219,200,16,2,1,0,0,153,50,32,0,0,120,0,99,0
Oregon,Columbia,12/31/2014,362,352,10,0,0,0,0,74,41,25,0,0,130,0,232,0
Oregon,Crook,12/31/2014,365,287,68,4,6,0,0,172,73,23,0,0,0,0,365,0
Oregon,Deschutes,12/31/2014,365,325,39,1,0,0,0,113,51,32,0,0,133,0,232,0
Oregon,Douglas,12/31/2014,364,330,34,0,0,0,0,75,49,20,0,0,0,0,364,0
Oregon,Grant,12/31/2014,359,266,91,1,1,0,0,154,63,32,0,0,0,0,359,0
Oregon,Harney,12/31/2014,365,275,85,3,2,0,0,160,66,28,0,0,0,0,365,0
Oregon,Jackson,12/31/2014,365,262,101,2,0,0,0,121,66,41,0,0,130,0,235,0
Oregon,Jefferson,12/31/2014,82,61,19,0,2,0,0,175,63,33,0,0,0,0,82,0
Oregon,Josephine,12/31/2014,365,312,51,2,0,0,0,120,57,23,0,0,0,0,365,0
Oregon,Klamath,12/31/2014,365,269,92,4,0,0,0,136,68,32,0,0,0,0,365,0
Oregon,Lake,12/31/2014,363,302,48,12,1,0,0,155,64,22,0,0,0,0,363,0
Oregon,Lane,12/31/2014,365,250,98,17,0,0,0,135,79,40,0,0,105,0,260,0
Oregon,Linn,12/31/2014,365,319,44,2,0,0,0,130,54,25,0,0,0,0,365,0
Oregon,Marion,12/31/2014,365,308,56,0,1,0,0,154,56,31,0,0,134,0,231,0
Oregon,Multnomah,12/31/2014,365,331,33,1,0,0,0,115,48,33,0,11,224,0,130,0
Oregon,Umatilla,12/31/2014,361,303,58,0,0,0,0,99,60,33,0,0,130,0,231,0
Oregon,Union,12/31/2014,363,289,68,6,0,0,0,140,71,26,0,0,0,0,361,2
Oregon,Wallowa,12/31/2014,365,328,34,3,0,0,0,121,52,17,0,0,0,0,365,0
Oregon,Wasco,12/31/2014,365,332,32,1,0,0,0,101,47,18,0,0,0,0,365,0
Oregon,Washington,12/31/2014,365,312,51,2,0,0,0,119,57,32,0,13,160,0,191,1
Pennsylvania,Adams,12/31/2014,364,271,91,2,0,0,0,102,63,42,2,7,242,0,113,0
Pennsylvania,Allegheny,12/31/2014,365,167,178,19,1,0,0,155,85,53,0,2,93,34,236,0
Pennsylvania,Armstrong,12/31/2014,364,222,140,2,0,0,0,119,65,46,0,0,142,0,222,0
Pennsylvania,Beaver,12/31/2014,365,221,139,5,0,0,0,119,69,46,0,2,174,6,183,0
Pennsylvania,Berks,12/31/2014,365,212,145,8,0,0,0,127,74,46,0,2,179,0,184,0
Pennsylvania,Blair,12/31/2014,365,225,138,2,0,0,0,108,64,45,0,0,138,11,215,1
Pennsylvania,Bradford,12/31/2014,365,365,0,0,0,0,0,50,41,30,0,1,364,0,0,0
Pennsylvania,Bucks,12/31/2014,365,206,151,7,1,0,0,172,72,48,1,7,168,0,189,0
Pennsylvania,Cambria,12/31/2014,365,218,145,2,0,0,0,108,68,45,0,6,119,21,218,1
Pennsylvania,Centre,12/31/2014,365,261,104,0,0,0,0,90,62,43,0,1,192,0,172,0
Pennsylvania,Chester,12/31/2014,363,216,143,4,0,0,0,129,72,45,0,0,170,0,193,0
Pennsylvania,Clearfield,12/31/2014,263,250,13,0,0,0,0,93,46,32,0,0,263,0,0,0
Pennsylvania,Cumberland,12/31/2014,364,221,141,2,0,0,0,128,67,44,0,0,0,0,364,0
Pennsylvania,Dauphin,12/31/2014,365,205,156,4,0,0,0,123,74,47,0,0,154,0,210,1
Pennsylvania,Delaware,12/31/2014,361,181,176,4,0,0,0,143,67,50,0,10,117,0,233,1
Pennsylvania,Elk,12/31/2014,364,343,20,1,0,0,0,115,48,36,0,0,364,0,0,0
Pennsylvania,Erie,12/31/2014,358,225,132,1,0,0,0,101,63,45,0,1,149,0,207,1
Pennsylvania,Franklin,12/31/2014,337,311,26,0,0,0,0,87,49,38,0,0,337,0,0,0
Pennsylvania,Greene,12/31/2014,363,328,33,2,0,0,0,108,50,39,0,0,360,3,0,0
Pennsylvania,Indiana,12/31/2014,365,306,54,5,0,0,0,119,61,41,0,0,306,59,0,0
Pennsylvania,Lackawanna,12/31/2014,365,262,103,0,0,0,0,100,61,43,0,5,178,0,182,0
Pennsylvania,Lancaster,12/31/2014,365,125,225,14,1,0,0,154,83,56,0,0,71,0,294,0
Pennsylvania,Lawrence,12/31/2014,365,331,32,2,0,0,0,119,50,35,0,0,327,12,0,26
Pennsylvania,Lebanon,12/31/2014,365,193,164,8,0,0,0,121,76,48,0,0,158,0,207,0
Pennsylvania,Lehigh,12/31/2014,365,334,30,1,0,0,0,112,49,35,0,0,343,0,0,22
Pennsylvania,Luzerne,12/31/2014,365,345,20,0,0,0,0,87,47,34,0,0,356,0,0,9
Pennsylvania,Lycoming,12/31/2014,365,344,21,0,0,0,0,93,47,35,0,0,364,0,0,1
Pennsylvania,Mercer,12/31/2014,365,212,149,4,0,0,0,115,68,48,0,0,147,0,218,0
Pennsylvania,Monroe,12/31/2014,364,273,91,0,0,0,0,77,59,40,0,0,212,0,152,0
Pennsylvania,Montgomery,12/31/2014,365,259,100,6,0,0,0,122,66,42,0,0,215,0,150,0
Pennsylvania,Northampton,12/31/2014,365,221,141,3,0,0,0,118,73,46,0,7,161,2,194,1
Pennsylvania,Perry,12/31/2014,303,285,18,0,0,0,0,80,48,38,0,4,298,1,0,0
Pennsylvania,Philadelphia,12/31/2014,365,132,224,8,1,0,0,151,77,54,0,4,90,0,271,0
Pennsylvania,Somerset,12/31/2014,362,346,16,0,0,0,0,97,47,36,0,0,362,0,0,0
Pennsylvania,Tioga,12/31/2014,362,337,25,0,0,0,0,74,47,36,0,19,309,0,34,0
Pennsylvania,Warren,12/31/2014,365,295,52,17,1,0,0,156,74,16,0,0,0,365,0,0
Pennsylvania,Washington,12/31/2014,365,143,221,1,0,0,0,101,72,54,0,0,84,3,278,0
Pennsylvania,Westmoreland,12/31/2014,365,233,131,1,0,0,0,105,63,44,0,0,156,0,209,0
Pennsylvania,York,12/31/2014,365,232,132,1,0,0,0,108,68,46,0,7,169,1,188,0
Puerto Rico,Adjuntas,12/31/2014,42,40,2,0,0,0,0,55,41,18,0,0,0,0,42,0
Puerto Rico,Bayamon,12/31/2014,266,266,0,0,0,0,0,38,22,11,99,0,87,74,6,0
Puerto Rico,Catano,12/31/2014,365,345,20,0,0,0,0,71,40,17,0,0,44,49,0,272
Puerto Rico,Fajardo,12/31/2014,303,282,21,0,0,0,0,63,40,19,0,0,0,0,0,303
Puerto Rico,Guayama,12/31/2014,106,100,6,0,0,0,0,59,39,18,0,0,0,0,11,95
Puerto Rico,Guayanilla,12/31/2014,27,27,0,0,0,0,0,46,28,15,0,0,0,0,27,0
Puerto Rico,Guaynabo,12/31/2014,328,298,29,0,0,1,0,253,48,25,34,0,0,0,18,276
Puerto Rico,Humacao,12/31/2014,51,50,1,0,0,0,0,53,33,16,0,0,0,0,51,0
Puerto Rico,Juncos,12/31/2014,365,365,0,0,0,0,0,38,27,20,0,0,342,23,0,0
Puerto Rico,Mayagnez,12/31/2014,9,9,0,0,0,0,0,43,43,18,0,0,0,0,9,0
Puerto Rico,Ponce,12/31/2014,347,314,33,0,0,0,0,68,48,20,52,0,0,0,30,265
Puerto Rico,Salinas,12/31/2014,337,334,2,0,1,0,0,166,17,4,0,0,0,337,0,0
Puerto Rico,San Juan,12/31/2014,354,354,0,0,0,0,0,31,23,18,354,0,0,0,0,0
Rhode Island,Kent,12/31/2014,365,336,29,0,0,0,0,97,50,34,0,2,239,0,124,0
Rhode Island,Providence,12/31/2014,365,282,81,2,0,0,0,121,58,42,0,37,185,0,141,2
Rhode Island,Washington,12/31/2014,363,335,27,1,0,0,0,101,49,35,0,0,240,0,123,0
South Carolina,Abbeville,12/31/2014,188,179,9,0,0,0,0,74,47,35,0,0,188,0,0,0
South Carolina,Aiken,12/31/2014,213,188,25,0,0,0,0,87,54,40,0,0,213,0,0,0
South Carolina,Anderson,12/31/2014,218,199,19,0,0,0,0,74,50,38,0,0,218,0,0,0
South Carolina,Berkeley,12/31/2014,212,199,13,0,0,0,0,87,46,34,0,0,212,0,0,0
South Carolina,Charleston,12/31/2014,365,296,69,0,0,0,0,80,56,39,0,5,102,1,257,0
South Carolina,Cherokee,12/31/2014,223,179,43,1,0,0,0,105,61,42,0,0,223,0,0,0
South Carolina,Chesterfield,12/31/2014,351,256,95,0,0,0,0,78,58,43,0,0,107,0,244,0
South Carolina,Colleton,12/31/2014,336,298,37,0,1,0,0,152,51,35,0,0,167,0,169,0
South Carolina,Darlington,12/31/2014,230,196,34,0,0,0,0,97,61,41,0,0,230,0,0,0
South Carolina,Edgefield,12/31/2014,276,243,33,0,0,0,0,68,52,36,0,0,142,0,134,0
South Carolina,Florence,12/31/2014,220,141,79,0,0,0,0,83,58,45,0,0,0,0,220,0
South Carolina,Georgetown,12/31/2014,343,341,2,0,0,0,0,53,30,17,0,0,0,0,0,343
South Carolina,Greenville,12/31/2014,365,266,99,0,0,0,0,97,60,42,0,44,134,0,186,1
South Carolina,Lexington,12/31/2014,364,275,86,3,0,0,0,107,58,38,0,0,0,30,292,42
South Carolina,Oconee,12/31/2014,358,317,41,0,0,0,0,90,51,34,0,0,200,93,65,0
South Carolina,Pickens,12/31/2014,240,216,24,0,0,0,0,90,51,40,0,0,240,0,0,0
South Carolina,Richland,12/31/2014,365,246,119,0,0,0,0,93,64,45,1,0,162,3,192,7
South Carolina,Spartanburg,12/31/2014,364,264,99,1,0,0,0,116,59,42,0,0,124,0,240,0
South Carolina,York,12/31/2014,346,339,7,0,0,0,0,100,44,31,0,0,277,69,0,0
South Dakota,Brookings,12/31/2014,362,327,34,1,0,0,0,108,50,35,0,0,293,0,41,28
South Dakota,Brown,12/31/2014,119,111,8,0,0,0,0,83,42,23,0,0,0,0,103,16
South Dakota,Codington,12/31/2014,365,342,23,0,0,0,0,85,44,20,0,0,0,0,156,209
South Dakota,Custer,12/31/2014,365,360,5,0,0,0,0,100,47,39,0,0,363,0,2,0
South Dakota,Jackson,12/31/2014,358,344,14,0,0,0,0,87,47,39,0,0,331,0,27,0
