data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,days_co,days_no2,days_ozone,days_so2
OR,Columbia,12/31/2016,348,344,4,0,0,0,0,0,0,146,0
OR,Crook,12/31/2016,348,285,62,1,0,0,0,0,0,0,0
OR,Deschutes,12/31/2016,327,322,5,0,0,0,0,0,0,0,0
OR,Douglas,12/31/2016,339,325,14,0,0,0,0,0,0,0,0
OR,Grant,12/31/2016,341,287,54,0,0,0,0,0,0,0,0
OR,Harney,12/31/2016,357,276,80,1,0,0,0,0,0,0,0
OR,Jackson,12/31/2016,366,306,60,0,0,0,0,0,0,112,0
OR,Josephine,12/31/2016,366,318,48,0,0,0,0,0,0,0,0
OR,Klamath,12/31/2016,363,290,73,0,0,0,0,0,0,0,0
OR,Lake,12/31/2016,360,318,40,1,1,0,0,0,0,0,0
OR,Lane,12/31/2016,366,299,66,1,0,0,0,0,0,141,0
OR,Linn,12/31/2016,366,333,33,0,0,0,0,0,0,0,0
OR,Marion,12/31/2016,361,325,36,0,0,0,0,0,0,147,0
OR,Multnomah,12/31/2016,366,348,17,1,0,0,0,0,16,253,0
OR,Umatilla,12/31/2016,366,321,44,1,0,0,0,0,0,136,0
OR,Union,12/31/2016,364,329,35,0,0,0,0,0,0,0,0
OR,Wallowa,12/31/2016,357,326,31,0,0,0,0,0,0,0,0
OR,Wasco,12/31/2016,358,322,36,0,0,0,0,0,0,152,0
OR,Washington,12/31/2016,366,322,44,0,0,0,0,0,45,202,0
PA,Adams,12/31/2016,366,284,77,5,0,0,0,0,0,290,0
PA,Allegheny,12/31/2016,366,177,168,20,1,0,0,0,0,136,20
PA,Armstrong,12/31/2016,365,222,138,5,0,0,0,0,0,203,0
PA,Beaver,12/31/2016,366,232,130,4,0,0,0,0,2,233,3
PA,Berks,12/31/2016,366,222,137,7,0,0,0,0,0,158,0
PA,Blair,12/31/2016,366,285,79,2,0,0,0,0,0,196,0
PA,Bradford,12/31/2016,358,315,43,0,0,0,0,0,1,221,0
PA,Bucks,12/31/2016,358,309,40,9,0,0,0,0,0,347,11
PA,Cambria,12/31/2016,365,261,104,0,0,0,0,0,6,209,2
PA,Centre,12/31/2016,366,290,74,2,0,0,0,0,1,265,0
PA,Chester,12/31/2016,365,228,128,9,0,0,0,0,0,196,0
PA,Clearfield,12/31/2016,338,305,32,1,0,0,0,0,0,338,0
PA,Cumberland,12/31/2016,365,276,88,1,0,0,0,0,0,0,0
PA,Dauphin,12/31/2016,366,250,110,6,0,0,0,0,0,214,0
PA,Delaware,12/31/2016,366,200,161,5,0,0,0,0,5,143,0
PA,Elk,12/31/2016,346,321,22,3,0,0,0,0,0,346,0
PA,Erie,12/31/2016,366,295,69,2,0,0,0,0,3,238,0
PA,Franklin,12/31/2016,337,325,12,0,0,0,0,0,0,337,0
PA,Greene,12/31/2016,355,312,42,1,0,0,0,0,0,308,1
PA,Indiana,12/31/2016,366,317,45,4,0,0,0,0,0,346,20
PA,Lackawanna,12/31/2016,366,292,70,4,0,0,0,0,6,242,0
PA,Lancaster,12/31/2016,366,187,173,6,0,0,0,0,0,146,0
PA,Lawrence,12/31/2016,362,331,30,1,0,0,0,0,0,345,17
PA,Lebanon,12/31/2016,366,189,170,7,0,0,0,0,0,125,0
PA,Lehigh,12/31/2016,366,231,129,6,0,0,0,0,0,158,0
PA,Luzerne,12/31/2016,366,336,29,1,0,0,0,0,0,348,0
PA,Lycoming,12/31/2016,366,335,30,1,0,0,0,0,0,353,0
PA,Mercer,12/31/2016,366,264,99,3,0,0,0,0,0,250,0
PA,Monroe,12/31/2016,366,310,53,3,0,0,0,0,0,261,0
PA,Montgomery,12/31/2016,331,280,46,5,0,0,0,0,0,317,14
PA,Northampton,12/31/2016,366,208,148,9,0,1,0,0,1,195,1
PA,Philadelphia,12/31/2016,366,192,165,9,0,0,0,0,17,160,0
PA,Somerset,12/31/2016,357,324,32,1,0,0,0,0,0,357,0
PA,Tioga,12/31/2016,366,313,51,2,0,0,0,0,1,314,0
PA,Warren,12/31/2016,366,352,14,0,0,0,0,0,0,0,366
PA,Washington,12/31/2016,366,209,153,4,0,0,0,0,0,143,2
PA,Westmoreland,12/31/2016,366,218,143,5,0,0,0,0,0,162,0
PA,York,12/31/2016,366,236,125,5,0,0,0,0,6,217,0
PR,Adjuntas,12/31/2016,97,90,7,0,0,0,0,0,0,0,0
PR,Bayamon,12/31/2016,262,207,53,1,1,0,0,76,0,171,0
PR,Caguas,12/31/2016,11,9,1,1,0,0,0,0,11,0,0
PR,Catano,12/31/2016,366,348,15,1,1,1,0,0,0,130,4
PR,Fajardo,12/31/2016,242,227,14,1,0,0,0,0,0,0,0
PR,Guayama,12/31/2016,102,91,11,0,0,0,0,0,0,0,0
PR,Guayanilla,12/31/2016,111,99,12,0,0,0,0,0,0,0,0
PR,Guaynabo,12/31/2016,364,340,23,1,0,0,0,2,234,0,0
PR,Juncos,12/31/2016,312,288,4,14,5,1,0,0,0,212,100
PR,Ponce,12/31/2016,364,341,23,0,0,0,0,8,0,0,0
PR,Salinas,12/31/2016,303,297,3,3,0,0,0,0,0,0,303
PR,San Juan,12/31/2016,310,310,0,0,0,0,0,310,0,0,0
RI,Kent,12/31/2016,354,313,36,5,0,0,0,0,0,231,0
RI,Providence,12/31/2016,366,281,81,4,0,0,0,0,46,169,0
RI,Washington,12/31/2016,361,327,30,3,1,0,0,0,0,239,0
SC,Abbeville,12/31/2016,311,285,26,0,0,0,0,0,0,311,0
SC,Aiken,12/31/2016,242,217,25,0,0,0,0,0,0,242,0
SC,Anderson,12/31/2016,256,240,16,0,0,0,0,0,0,256,0
SC,Berkeley,12/31/2016,196,186,10,0,0,0,0,0,0,196,0
SC,Charleston,12/31/2016,360,313,42,3,2,0,0,0,4,144,0
SC,Cherokee,12/31/2016,172,148,23,1,0,0,0,0,0,172,0
SC,Chesterfield,12/31/2016,356,297,58,1,0,0,0,0,0,238,0
SC,Colleton,12/31/2016,343,304,36,2,1,0,0,0,0,205,0
SC,Darlington,12/31/2016,241,220,21,0,0,0,0,0,0,241,0
SC,Edgefield,12/31/2016,347,295,47,3,2,0,0,0,0,239,0
SC,Florence,12/31/2016,232,207,25,0,0,0,0,0,0,0,0
SC,Georgetown,12/31/2016,312,309,3,0,0,0,0,0,0,0,0
SC,Greenville,12/31/2016,366,266,94,4,2,0,0,0,7,212,0
SC,Horry,12/31/2016,136,136,0,0,0,0,0,0,0,136,0
SC,Lexington,12/31/2016,362,294,66,0,2,0,0,0,0,0,2
SC,Oconee,12/31/2016,362,324,36,2,0,0,0,0,0,293,13
SC,Pickens,12/31/2016,259,213,45,1,0,0,0,0,0,259,0
SC,Richland,12/31/2016,366,274,87,3,2,0,0,0,1,236,0
SC,Spartanburg,12/31/2016,351,240,109,2,0,0,0,0,0,137,0
SC,York,12/31/2016,325,295,29,1,0,0,0,0,0,325,0
SD,Brookings,12/31/2016,365,342,22,1,0,0,0,0,0,292,0
SD,Brown,12/31/2016,119,113,6,0,0,0,0,0,0,0,0
SD,Codington,12/31/2016,366,335,31,0,0,0,0,0,0,0,0
SD,Custer,12/31/2016,366,344,22,0,0,0,0,0,0,353,0
SD,Hughes,12/31/2016,352,347,5,0,0,0,0,0,0,0,0
SD,Jackson,12/31/2016,364,348,16,0,0,0,0,0,0,353,0
SD,Meade,12/31/2016,366,354,12,0,0,0,0,0,0,349,0
SD,Minnehaha,12/31/2016,366,312,52,2,0,0,0,0,2,271,0
SD,Pennington,12/31/2016,366,309,56,1,0,0,0,0,47,0,0
SD,Union,12/31/2016,366,324,40,2,0,0,0,0,1,240,0
TN,Anderson,12/31/2016,359,320,39,0,0,0,0,0,0,222,137
TN,Blount,12/31/2016,366,295,65,4,2,0,0,0,0,347,0
TN,Claiborne,12/31/2016,344,321,22,1,0,0,0,0,0,344,0
TN,Davidson,12/31/2016,366,247,114,5,0,0,0,0,49,126,0
TN,DeKalb,12/31/2016,351,330,21,0,0,0,0,0,0,351,0
TN,Dyer,12/31/2016,96,94,2,0,0,0,0,0,0,0,0
TN,Hamilton,12/31/2016,288,200,85,2,1,0,0,0,0,233,0
TN,Jefferson,12/31/2016,239,158,79,2,0,0,0,0,0,239,0
TN,Knox,12/31/2016,366,237,122,4,3,0,0,0,0,192,0
TN,Lawrence,12/31/2016,116,111,5,0,0,0,0,0,0,0,0
TN,Loudon,12/31/2016,280,198,73,7,2,0,0,0,0,222,0
TN,Madison,12/31/2016,115,108,7,0,0,0,0,0,0,0,0
TN,Maury,12/31/2016,110,104,6,0,0,0,0,0,0,0,0
TN,McMinn,12/31/2016,119,101,17,0,1,0,0,0,0,0,0
TN,Montgomery,12/31/2016,323,295,28,0,0,0,0,0,0,0,30
TN,Putnam,12/31/2016,122,114,8,0,0,0,0,0,0,0,0
TN,Roane,12/31/2016,117,96,20,0,1,0,0,0,0,0,0
TN,Sevier,12/31/2016,358,297,58,3,0,0,0,0,0,358,0
TN,Shelby,12/31/2016,366,276,84,6,0,0,0,0,7,257,0
TN,Sullivan,12/31/2016,366,232,109,24,1,0,0,2,22,173,149
TN,Sumner,12/31/2016,285,235,49,1,0,0,0,0,0,227,0
TN,Union,12/31/2016,20,20,0,0,0,0,0,0,0,0,0
TN,Williamson,12/31/2016,244,219,24,1,0,0,0,0,0,244,0
TN,Wilson,12/31/2016,225,186,39,0,0,0,0,0,0,225,0
TX,Bell,12/31/2016,365,331,34,0,0,0,0,0,0,365,0
TX,Bexar,12/31/2016,366,268,92,5,1,0,0,0,7,222,0
TX,Bowie,12/31/2016,273,221,52,0,0,0,0,0,0,0,0
TX,Brazoria,12/31/2016,366,313,50,3,0,0,0,0,4,362,0
TX,Brewster,12/31/2016,359,321,38,0,0,0,0,0,0,330,0
TX,Cameron,12/31/2016,366,277,87,2,0,0,0,0,0,172,0
TX,Collin,12/31/2016,363,318,41,4,0,0,0,0,0,363,0
TX,Culberson,12/31/2016,113,113,0,0,0,0,0,0,0,0,0
TX,Dallas,12/31/2016,366,264,99,3,0,0,0,0,29,201,0
TX,Denton,12/31/2016,366,291,64,11,0,0,0,0,5,286,0
TX,Ector,12/31/2016,365,336,28,1,0,0,0,0,0,0,0
TX,El Paso,12/31/2016,366,198,162,6,0,0,0,0,31,195,0
TX,Ellis,12/31/2016,366,302,64,0,0,0,0,0,8,220,0
TX,Fayette,12/31/2016,361,336,25,0,0,0,0,0,0,0,0
TX,Galveston,12/31/2016,366,287,73,6,0,0,0,0,4,281,2
TX,Gregg,12/31/2016,366,333,33,0,0,0,0,0,1,359,6
TX,Harris,12/31/2016,366,199,150,16,1,0,0,0,32,169,0
TX,Harrison,12/31/2016,366,328,38,0,0,0,0,0,0,235,1
TX,Hidalgo,12/31/2016,366,289,76,1,0,0,0,0,0,182,0
TX,Hood,12/31/2016,365,339,25,1,0,0,0,0,0,365,0
TX,Howard,12/31/2016,28,24,4,0,0,0,0,0,0,0,28
TX,Hunt,12/31/2016,366,351,15,0,0,0,0,0,1,365,0
TX,Hutchinson,12/31/2016,59,48,3,8,0,0,0,0,0,0,59
TX,Jefferson,12/31/2016,366,267,87,11,1,0,0,0,0,234,35
TX,Johnson,12/31/2016,357,300,53,4,0,0,0,0,0,357,0
TX,Kaufman,12/31/2016,366,329,37,0,0,0,0,0,2,255,0
TX,Kleberg,12/31/2016,153,128,25,0,0,0,0,0,0,0,0
TX,Lubbock,12/31/2016,119,118,1,0,0,0,0,0,0,0,0
TX,Maverick,12/31/2016,322,278,44,0,0,0,0,0,0,0,0
TX,McLennan,12/31/2016,365,339,26,0,0,0,0,0,3,324,0
TX,Milam,12/31/2016,42,42,0,0,0,0,0,0,0,0,42
TX,Montgomery,12/31/2016,366,280,82,4,0,0,0,0,0,226,0
TX,Navarro,12/31/2016,366,303,63,0,0,0,0,0,0,237,13
TX,Nueces,12/31/2016,366,307,59,0,0,0,0,0,0,265,0
TX,Orange,12/31/2016,366,332,33,1,0,0,0,0,0,238,11
TX,Parker,12/31/2016,365,333,31,0,1,0,0,0,0,365,0
TX,Polk,12/31/2016,346,341,5,0,0,0,0,0,0,346,0
TX,Potter,12/31/2016,366,362,4,0,0,0,0,0,0,0,18
TX,Randall,12/31/2016,346,303,42,1,0,0,0,0,0,346,0
TX,Robertson,12/31/2016,73,73,0,0,0,0,0,0,0,0,73
TX,Rockwall,12/31/2016,360,331,29,0,0,0,0,0,0,360,0
TX,Smith,12/31/2016,366,344,21,1,0,0,0,0,5,361,0
TX,Tarrant,12/31/2016,366,273,85,7,1,0,0,0,21,227,0
TX,Titus,12/31/2016,24,24,0,0,0,0,0,0,0,0,24
TX,Travis,12/31/2016,366,280,85,1,0,0,0,0,18,225,0
TX,Victoria,12/31/2016,348,328,20,0,0,0,0,0,0,348,0
TX,Webb,12/31/2016,366,285,81,0,0,0,0,0,0,113,0
UT,Box Elder,12/31/2016,366,285,77,4,0,0,0,0,0,300,0
UT,Cache,12/31/2016,366,285,73,8,0,0,0,0,4,246,0
UT,Carbon,12/31/2016,312,230,82,0,0,0,0,0,19,293,0
UT,Davis,12/31/2016,366,265,87,14,0,0,0,0,19,262,0
UT,Duchesne,12/31/2016,366,275,83,5,3,0,0,0,1,337,0
UT,Garfield,12/31/2016,96,96,0,0,0,0,0,0,0,0,0
UT,Salt Lake,12/31/2016,366,189,150,23,4,0,0,0,29,264,0
UT,San Juan,12/31/2016,365,309,56,0,0,0,0,0,0,364,0
UT,Tooele,12/31/2016,366,279,80,6,1,0,0,0,0,278,0
UT,Uintah,12/31/2016,366,249,106,4,5,2,0,0,1,349,0
UT,Utah,12/31/2016,366,223,124,17,2,0,0,0,61,226,0
UT,Washington,12/31/2016,366,286,80,0,0,0,0,0,1,353,0
UT,Wayne,12/31/2016,120,120,0,0,0,0,0,0,0,0,0
UT,Weber,12/31/2016,366,233,113,20,0,0,0,0,43,250,0
VT,Bennington,12/31/2016,366,343,22,1,0,0,0,0,0,328,0
VT,Chittenden,12/31/2016,366,349,17,0,0,0,0,0,1,308,0
VT,Rutland,12/31/2016,366,320,46,0,0,0,0,0,11,232,0
VT,Windham,12/31/2016,108,107,1,0,0,0,0,0,0,0,0
VI,St Croix,12/31/2016,13,11,2,0,0,0,0,0,0,0,0
VI,St John,12/31/2016,102,97,5,0,0,0,0,0,0,0,0
VA,Albemarle,12/31/2016,366,322,43,1,0,0,0,0,0,177,0
VA,Alexandria City,12/31/2016,177,171,5,1,0,0,0,27,50,0,0
VA,Arlington,12/31/2016,366,299,60,7,0,0,0,1,120,205,0
VA,Bristol City,12/31/2016,119,106,12,1,0,0,0,0,0,0,0
VA,Caroline,12/31/2016,182,160,21,1,0,0,0,0,0,182,0
VA,Carroll,12/31/2016,61,61,0,0,0,0,0,0,0,0,0
VA,Charles,12/31/2016,364,341,22,1,0,0,0,0,95,192,16
VA,Chesterfield,12/31/2016,265,234,30,1,0,0,0,0,0,191,0
VA,Fairfax,12/31/2016,366,284,76,6,0,0,0,0,37,158,0
VA,Fauquier,12/31/2016,213,197,16,0,0,0,0,0,0,213,0
VA,Frederick,12/31/2016,358,302,56,0,0,0,0,0,0,179,0
VA,Fredericksburg City,12/31/2016,59,59,0,0,0,0,0,0,0,0,0
VA,Giles,12/31/2016,341,312,28,1,0,0,0,0,0,341,0
VA,Hampton City,12/31/2016,362,330,30,2,0,0,0,0,8,188,8
VA,Hanover,12/31/2016,207,174,31,2,0,0,0,0,0,207,0
VA,Henrico,12/31/2016,364,305,56,3,0,0,0,0,5,237,0
VA,Hopewell City,12/31/2016,60,60,0,0,0,0,0,0,0,0,0
VA,King William,12/31/2016,29,29,0,0,0,0,0,0,0,0,0
VA,Loudoun,12/31/2016,366,318,47,1,0,0,0,0,116,202,0
VA,Lynchburg City,12/31/2016,120,115,5,0,0,0,0,0,0,0,0
VA,Madison,12/31/2016,361,324,36,1,0,0,0,0,0,342,0
VA,Norfolk City,12/31/2016,362,357,5,0,0,0,0,6,254,0,1
VA,Prince Edward,12/31/2016,346,332,13,1,0,0,0,0,0,346,0
VA,Prince William,12/31/2016,366,323,40,3,0,0,0,0,153,213,0
VA,Richmond City,12/31/2016,362,301,61,0,0,0,0,0,60,0,0
VA,Roanoke,12/31/2016,365,318,47,0,0,0,0,0,34,171,0
VA,Rockbridge,12/31/2016,264,251,13,0,0,0,0,0,0,197,0
VA,Rockingham,12/31/2016,366,334,31,1,0,0,0,0,116,202,0
VA,Salem City,12/31/2016,114,105,9,0,0,0,0,0,0,0,0
VA,Stafford,12/31/2016,193,162,30,1,0,0,0,0,0,193,0
VA,Suffolk City,12/31/2016,214,194,18,2,0,0,0,0,0,214,0
VA,Virginia Beach City,12/31/2016,342,317,25,0,0,0,0,0,0,0,0
VA,Winchester City,12/31/2016,59,59,0,0,0,0,0,0,0,0,0
VA,Wythe,12/31/2016,208,191,17,0,0,0,0,0,0,208,0
WA,Adams,12/31/2016,346,345,1,0,0,0,0,0,0,0,0
WA,Asotin,12/31/2016,362,322,40,0,0,0,0,0,0,0,0
WA,Benton,12/31/2016,366,325,39,2,0,0,0,0,0,127,0
WA,Chelan,12/31/2016,366,330,36,0,0,0,0,0,0,0,0
WA,Clallam,12/31/2016,366,328,38,0,0,0,0,0,0,245,0
WA,Clark,12/31/2016,366,328,38,0,0,0,0,0,0,136,0
WA,Columbia,12/31/2016,334,330,4,0,0,0,0,0,0,0,0
WA,Cowlitz,12/31/2016,363,348,15,0,0,0,0,0,0,0,0
WA,Franklin,12/31/2016,332,324,8,0,0,0,0,0,0,0,0
WA,Grant,12/31/2016,361,350,11,0,0,0,0,0,0,0,0
WA,Grays Harbor,12/31/2016,364,355,9,0,0,0,0,0,0,0,0
WA,Jefferson,12/31/2016,348,344,4,0,0,0,0,0,0,0,0
WA,King,12/31/2016,366,311,55,0,0,0,0,0,100,113,0
WA,Kitsap,12/31/2016,357,356,1,0,0,0,0,0,0,0,0
WA,Kittitas,12/31/2016,366,310,50,6,0,0,0,0,0,0,0
WA,Klickitat,12/31/2016,122,120,2,0,0,0,0,0,0,0,0
WA,Lewis,12/31/2016,366,355,11,0,0,0,0,0,0,0,0
WA,Mason,12/31/2016,366,352,14,0,0,0,0,0,0,0,0
WA,Okanogan,12/31/2016,366,257,107,2,0,0,0,0,0,0,0
WA,Pierce,12/31/2016,366,313,52,0,1,0,0,0,16,249,0
WA,Skagit,12/31/2016,366,354,12,0,0,0,0,0,1,265,0
WA,Snohomish,12/31/2016,366,317,46,3,0,0,0,0,0,0,0
WA,Spokane,12/31/2016,366,305,61,0,0,0,0,1,0,129,0
WA,Stevens,12/31/2016,366,291,73,2,0,0,0,0,0,0,0
WA,Thurston,12/31/2016,349,328,21,0,0,0,0,0,0,138,0
WA,Walla Walla,12/31/2016,271,250,21,0,0,0,0,0,0,0,0
WA,Whatcom,12/31/2016,349,342,7,0,0,0,0,0,0,145,0
WA,Whitman,12/31/2016,366,359,7,0,0,0,0,0,0,0,0
WA,Yakima,12/31/2016,366,257,97,8,4,0,0,0,0,0,0
WV,Berkeley,12/31/2016,255,205,49,1,0,0,0,0,0,196,0
WV,Brooke,12/31/2016,366,324,39,3,0,0,0,0,0,0,130
WV,Cabell,12/31/2016,361,321,39,1,0,0,0,0,0,197,99
WV,Gilmer,12/31/2016,346,334,11,1,0,0,0,0,0,346,0
WV,Greenbrier,12/31/2016,207,189,18,0,0,0,0,0,0,207,0
WV,Hancock,12/31/2016,366,316,50,0,0,0,0,0,0,189,79
WV,Harrison,12/31/2016,117,110,7,0,0,0,0,0,0,0,0
WV,Kanawha,12/31/2016,350,295,53,2,0,0,0,34,0,160,20
WV,Marion,12/31/2016,95,86,9,0,0,0,0,0,0,0,0
WV,Marshall,12/31/2016,362,297,65,0,0,0,0,0,0,0,56
WV,Monongalia,12/31/2016,361,340,21,0,0,0,0,0,0,191,102
WV,Ohio,12/31/2016,261,195,63,3,0,0,0,0,0,203,0
WV,Tucker,12/31/2016,356,332,23,1,0,0,0,0,0,347,0
WV,Wood,12/31/2016,363,318,44,1,0,0,0,0,0,198,100
WI,Ashland,12/31/2016,358,346,12,0,0,0,0,0,0,346,0
WI,Brown,12/31/2016,366,313,50,3,0,0,0,0,0,152,0
WI,Columbia,12/31/2016,199,176,20,3,0,0,0,0,0,199,0
WI,Dane,12/31/2016,366,299,67,0,0,0,0,0,0,155,5
WI,Dodge,12/31/2016,366,311,52,3,0,0,0,0,0,274,0
WI,Door,12/31/2016,188,158,22,8,0,0,0,0,0,188,0
WI,Eau Claire,12/31/2016,359,317,42,0,0,0,0,0,0,132,0
WI,Fond du Lac,12/31/2016,189,165,21,3,0,0,0,0,0,189,0
WI,Forest,12/31/2016,355,340,14,1,0,0,0,0,0,326,5
WI,Grant,12/31/2016,281,251,30,0,0,0,0,0,0,0,0
WI,Jefferson,12/31/2016,201,176,21,4,0,0,0,0,0,201,0
WI,Kenosha,12/31/2016,362,275,72,13,2,0,0,0,0,205,0
WI,Kewaunee,12/31/2016,188,162,21,5,0,0,0,0,0,188,0
WI,La Crosse,12/31/2016,355,317,38,0,0,0,0,0,0,171,0
WI,Manitowoc,12/31/2016,188,160,21,7,0,0,0,0,0,188,0
WI,Marathon,12/31/2016,192,176,16,0,0,0,0,0,0,192,0
WI,Milwaukee,12/31/2016,366,272,86,7,1,0,0,0,36,206,0
WI,Oneida,12/31/2016,366,318,35,13,0,0,0,0,0,0,366
WI,Outagamie,12/31/2016,349,300,47,2,0,0,0,0,0,177,0
WI,Ozaukee,12/31/2016,355,294,52,8,1,0,0,0,0,193,0
WI,Racine,12/31/2016,197,153,35,8,1,0,0,0,0,197,0
WI,Rock,12/31/2016,187,159,23,5,0,0,0,0,0,187,0
WI,Sauk,12/31/2016,366,328,37,1,0,0,0,0,0,183,0
WI,Sheboygan,12/31/2016,203,166,25,10,2,0,0,0,0,203,0
WI,Taylor,12/31/2016,360,333,27,0,0,0,0,0,0,316,0
WI,Vilas,12/31/2016,205,193,12,0,0,0,0,0,0,180,0
WI,Walworth,12/31/2016,188,161,22,5,0,0,0,0,0,188,0
WI,Waukesha,12/31/2016,360,277,83,0,0,0,0,0,0,140,0
WY,Albany,12/31/2016,366,266,100,0,0,0,0,0,0,295,0
WY,Big Horn,12/31/2016,283,277,6,0,0,0,0,0,0,283,0
WY,Campbell,12/31/2016,366,262,103,1,0,0,0,0,0,232,0
WY,Carbon,12/31/2016,366,335,31,0,0,0,0,0,6,349,9
WY,Converse,12/31/2016,366,312,53,0,1,0,0,0,1,319,0
WY,Fremont,12/31/2016,366,305,61,0,0,0,0,0,0,335,0
WY,Goshen,12/31/2016,353,293,60,0,0,0,0,0,0,266,0
WY,Laramie,12/31/2016,366,315,51,0,0,0,0,0,5,339,2
WY,Lincoln,12/31/2016,366,363,3,0,0,0,0,0,0,0,0
WY,Natrona,12/31/2016,366,333,33,0,0,0,0,0,13,346,0
WY,Park,12/31/2016,121,118,3,0,0,0,0,0,0,0,0
WY,Platte,12/31/2016,57,50,7,0,0,0,0,0,0,0,0
WY,Sheridan,12/31/2016,366,333,32,1,0,0,0,0,0,300,0
WY,Sublette,12/31/2016,366,297,68,1,0,0,0,0,0,351,0
WY,Sweetwater,12/31/2016,366,303,62,1,0,0,0,0,0,323,5
WY,Teton,12/31/2016,366,331,35,0,0,0,0,0,0,351,0
WY,Uinta,12/31/2016,366,341,25,0,0,0,0,0,0,359,0
WY,Weston,12/31/2016,366,325,41,0,0,0,0,0,0,350,10
