data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,days_co,days_no2,days_ozone,days_so2
OR,Grant,12/31/2017,358,257,89,10,2,0,0,0,0,0,0
OR,Harney,12/31/2017,365,248,109,6,2,0,0,0,0,0,0
OR,Jackson,12/31/2017,365,235,99,16,11,2,2,0,0,108,0
OR,Jefferson,12/31/2017,92,58,25,5,3,1,0,0,0,0,0
OR,Josephine,12/31/2017,365,249,95,5,10,5,1,0,0,0,0
OR,Klamath,12/31/2017,361,244,91,15,10,1,0,0,0,0,0
OR,Lake,12/31/2017,363,288,57,14,4,0,0,0,0,0,0
OR,Lane,12/31/2017,365,238,97,16,11,2,1,0,0,92,0
OR,Linn,12/31/2017,365,295,61,4,5,0,0,0,0,0,0
OR,Marion,12/31/2017,362,303,50,9,0,0,0,0,0,141,0
OR,Multnomah,12/31/2017,365,314,45,1,5,0,0,0,19,198,0
OR,Umatilla,12/31/2017,365,255,98,9,2,1,0,0,0,128,0
OR,Union,12/31/2017,365,304,50,8,3,0,0,0,0,0,0
OR,Wallowa,12/31/2017,353,294,50,6,3,0,0,0,0,0,0
OR,Wasco,12/31/2017,364,282,66,7,8,1,0,0,0,121,0
OR,Washington,12/31/2017,365,291,62,10,2,0,0,0,34,198,0
PA,Adams,12/31/2017,365,292,72,1,0,0,0,0,0,261,0
PA,Allegheny,12/31/2017,365,161,173,30,1,0,0,0,0,140,25
PA,Armstrong,12/31/2017,361,238,123,0,0,0,0,0,0,193,0
PA,Beaver,12/31/2017,365,211,152,2,0,0,0,0,1,170,1
PA,Berks,12/31/2017,365,246,114,5,0,0,0,0,0,213,0
PA,Blair,12/31/2017,362,291,71,0,0,0,0,0,0,221,0
PA,Bradford,12/31/2017,362,316,46,0,0,0,0,0,0,213,0
PA,Bucks,12/31/2017,335,289,34,12,0,0,0,0,0,335,0
PA,Cambria,12/31/2017,364,209,155,0,0,0,0,0,3,121,2
PA,Centre,12/31/2017,365,253,112,0,0,0,0,0,0,204,0
PA,Chester,12/31/2017,364,221,138,5,0,0,0,0,0,140,0
PA,Clearfield,12/31/2017,346,317,29,0,0,0,0,0,0,346,0
PA,Cumberland,12/31/2017,359,287,71,1,0,0,0,0,0,0,0
PA,Dauphin,12/31/2017,365,275,89,1,0,0,0,0,0,189,0
PA,Delaware,12/31/2017,365,244,119,2,0,0,0,0,13,167,2
PA,Elk,12/31/2017,342,326,16,0,0,0,0,0,0,342,0
PA,Erie,12/31/2017,365,290,74,1,0,0,0,0,2,240,0
PA,Franklin,12/31/2017,358,354,4,0,0,0,0,0,0,358,0
PA,Greene,12/31/2017,356,312,44,0,0,0,0,0,0,264,0
PA,Indiana,12/31/2017,362,328,33,1,0,0,0,0,0,346,16
PA,Lackawanna,12/31/2017,364,286,78,0,0,0,0,0,20,193,0
PA,Lancaster,12/31/2017,365,205,156,4,0,0,0,0,0,109,0
PA,Lawrence,12/31/2017,365,332,33,0,0,0,0,0,0,363,2
PA,Lebanon,12/31/2017,365,181,183,1,0,0,0,0,0,121,0
PA,Lehigh,12/31/2017,365,294,70,1,0,0,0,0,0,232,0
PA,Luzerne,12/31/2017,365,354,11,0,0,0,0,0,0,354,0
PA,Lycoming,12/31/2017,364,343,21,0,0,0,0,0,0,329,0
PA,Mercer,12/31/2017,365,199,164,2,0,0,0,0,0,130,0
PA,Monroe,12/31/2017,364,305,59,0,0,0,0,0,0,248,0
PA,Montgomery,12/31/2017,364,268,89,7,0,0,0,0,0,225,0
PA,Northampton,12/31/2017,365,181,178,3,3,0,0,0,0,134,7
PA,Philadelphia,12/31/2017,365,190,163,10,2,0,0,0,8,136,0
PA,Somerset,12/31/2017,363,342,21,0,0,0,0,0,0,363,0
PA,Tioga,12/31/2017,363,252,111,0,0,0,0,0,0,167,0
PA,Warren,12/31/2017,365,358,6,1,0,0,0,0,0,0,365
PA,Washington,12/31/2017,365,215,149,1,0,0,0,0,1,144,2
PA,Westmoreland,12/31/2017,362,211,151,0,0,0,0,0,0,110,0
PA,York,12/31/2017,365,266,99,0,0,0,0,0,14,211,1
PR,Adjuntas,12/31/2017,47,41,6,0,0,0,0,0,0,0,0
PR,Bayamon,12/31/2017,221,130,87,4,0,0,0,0,0,43,63
PR,Caguas,12/31/2017,222,205,16,1,0,0,0,65,157,0,0
PR,Catano,12/31/2017,253,219,32,2,0,0,0,0,0,83,6
PR,Fajardo,12/31/2017,44,37,5,2,0,0,0,0,0,0,0
PR,Guayama,12/31/2017,172,166,6,0,0,0,0,0,0,0,128
PR,Guayanilla,12/31/2017,47,37,10,0,0,0,0,0,0,0,0
PR,Guaynabo,12/31/2017,235,224,10,0,1,0,0,72,122,0,0
PR,Juncos,12/31/2017,195,194,1,0,0,0,0,0,0,195,0
PR,Ponce,12/31/2017,241,200,40,0,0,1,0,4,0,0,0
PR,Salinas,12/31/2017,235,235,0,0,0,0,0,0,0,0,235
PR,San Juan,12/31/2017,246,246,0,0,0,0,0,246,0,0,0
RI,Kent,12/31/2017,349,329,15,5,0,0,0,0,0,190,0
RI,Providence,12/31/2017,365,294,67,4,0,0,0,0,25,216,0
RI,Washington,12/31/2017,362,333,24,4,1,0,0,0,0,206,0
SC,Abbeville,12/31/2017,9,9,0,0,0,0,0,0,0,9,0
SC,Aiken,12/31/2017,269,259,10,0,0,0,0,0,0,269,0
SC,Anderson,12/31/2017,264,254,10,0,0,0,0,0,0,264,0
SC,Berkeley,12/31/2017,248,234,14,0,0,0,0,0,0,248,0
SC,Charleston,12/31/2017,361,303,57,1,0,0,0,0,4,194,1
SC,Chesterfield,12/31/2017,358,322,35,1,0,0,0,0,0,267,0
SC,Colleton,12/31/2017,357,309,48,0,0,0,0,0,0,184,0
SC,Darlington,12/31/2017,274,254,20,0,0,0,0,0,0,274,0
SC,Edgefield,12/31/2017,344,299,45,0,0,0,0,0,0,199,0
SC,Florence,12/31/2017,273,247,26,0,0,0,0,0,0,0,0
SC,Georgetown,12/31/2017,304,303,1,0,0,0,0,0,0,0,0
SC,Greenville,12/31/2017,365,263,102,0,0,0,0,0,5,209,0
SC,Horry,12/31/2017,354,350,4,0,0,0,0,0,0,354,0
SC,Lexington,12/31/2017,362,299,63,0,0,0,0,0,0,0,8
SC,Oconee,12/31/2017,363,332,31,0,0,0,0,0,0,300,3
SC,Pickens,12/31/2017,291,265,26,0,0,0,0,0,0,291,0
SC,Richland,12/31/2017,365,300,63,2,0,0,0,0,0,284,0
SC,Spartanburg,12/31/2017,351,271,79,1,0,0,0,0,0,179,0
SC,York,12/31/2017,307,275,31,1,0,0,0,0,0,307,0
SD,Brookings,12/31/2017,365,330,35,0,0,0,0,0,0,292,0
SD,Brown,12/31/2017,122,117,5,0,0,0,0,0,0,0,0
SD,Codington,12/31/2017,364,329,35,0,0,0,0,0,0,0,0
SD,Custer,12/31/2017,363,311,49,2,1,0,0,0,0,338,0
SD,Hughes,12/31/2017,356,349,7,0,0,0,0,0,0,0,0
SD,Jackson,12/31/2017,365,318,45,2,0,0,0,0,0,353,0
SD,Meade,12/31/2017,365,361,4,0,0,0,0,0,0,343,0
SD,Minnehaha,12/31/2017,365,318,47,0,0,0,0,0,4,264,0
SD,Pennington,12/31/2017,365,305,55,4,1,0,0,0,26,0,0
SD,Union,12/31/2017,365,312,53,0,0,0,0,0,0,269,0
TN,Anderson,12/31/2017,364,333,31,0,0,0,0,0,0,245,119
TN,Blount,12/31/2017,365,269,95,1,0,0,0,0,0,251,0
TN,Claiborne,12/31/2017,344,324,20,0,0,0,0,0,0,344,0
TN,Davidson,12/31/2017,365,239,125,1,0,0,0,0,19,124,2
TN,DeKalb,12/31/2017,363,349,14,0,0,0,0,0,0,363,0
TN,Dyer,12/31/2017,293,278,15,0,0,0,0,0,0,0,0
TN,Hamilton,12/31/2017,338,239,97,2,0,0,0,0,0,163,0
TN,Jefferson,12/31/2017,191,148,42,1,0,0,0,0,0,191,0
TN,Knox,12/31/2017,361,300,61,0,0,0,0,0,0,220,0
TN,Lawrence,12/31/2017,234,222,12,0,0,0,0,0,0,0,0
TN,Loudon,12/31/2017,316,282,34,0,0,0,0,0,0,202,0
TN,Madison,12/31/2017,277,261,16,0,0,0,0,0,0,0,0
TN,Maury,12/31/2017,276,253,23,0,0,0,0,0,0,0,0
TN,McMinn,12/31/2017,221,189,32,0,0,0,0,0,0,0,0
TN,Montgomery,12/31/2017,341,301,40,0,0,0,0,0,0,0,0
TN,Putnam,12/31/2017,296,266,30,0,0,0,0,0,0,0,0
TN,Roane,12/31/2017,303,272,31,0,0,0,0,0,0,0,0
TN,Sevier,12/31/2017,364,301,63,0,0,0,0,0,0,364,0
TN,Shelby,12/31/2017,365,284,77,3,1,0,0,0,9,239,0
TN,Sullivan,12/31/2017,365,209,138,17,1,0,0,0,0,144,168
TN,Sumner,12/31/2017,324,265,59,0,0,0,0,0,0,196,0
TN,Williamson,12/31/2017,215,197,18,0,0,0,0,0,0,215,0
TN,Wilson,12/31/2017,236,218,18,0,0,0,0,0,0,236,0
TX,Bell,12/31/2017,365,303,57,5,0,0,0,0,0,365,0
TX,Bexar,12/31/2017,362,262,94,4,2,0,0,0,6,210,2
TX,Bowie,12/31/2017,360,297,63,0,0,0,0,0,0,0,0
TX,Brazoria,12/31/2017,357,306,44,6,1,0,0,0,6,351,0
TX,Brewster,12/31/2017,362,313,49,0,0,0,0,0,0,326,0
TX,Cameron,12/31/2017,365,306,59,0,0,0,0,0,0,217,0
TX,Collin,12/31/2017,363,313,43,7,0,0,0,0,0,363,0
TX,Culberson,12/31/2017,116,113,1,2,0,0,0,0,0,0,0
TX,Dallas,12/31/2017,365,239,119,7,0,0,0,0,25,173,0
TX,Denton,12/31/2017,365,288,68,9,0,0,0,0,2,277,0
TX,Ector,12/31/2017,350,337,13,0,0,0,0,0,0,0,0
TX,El Paso,12/31/2017,365,170,172,21,2,0,0,0,27,207,0
TX,Ellis,12/31/2017,365,277,85,3,0,0,0,0,5,205,0
TX,Fayette,12/31/2017,353,328,25,0,0,0,0,0,0,0,0
TX,Freestone,12/31/2017,62,61,0,1,0,0,0,0,0,0,62
TX,Galveston,12/31/2017,356,287,63,6,0,0,0,0,1,275,1
TX,Gregg,12/31/2017,364,336,27,1,0,0,0,0,6,348,10
TX,Harris,12/31/2017,365,207,138,18,2,0,0,0,27,155,0
TX,Harrison,12/31/2017,363,299,64,0,0,0,0,0,0,195,8
TX,Hidalgo,12/31/2017,365,281,84,0,0,0,0,0,0,143,0
TX,Hood,12/31/2017,337,306,28,3,0,0,0,0,0,337,0
TX,Howard,12/31/2017,340,267,64,9,0,0,0,0,0,0,340
TX,Hunt,12/31/2017,365,343,22,0,0,0,0,0,4,361,0
TX,Hutchinson,12/31/2017,348,220,47,58,23,0,0,0,0,0,348
TX,Jefferson,12/31/2017,365,248,109,8,0,0,0,0,0,183,37
TX,Johnson,12/31/2017,362,293,61,8,0,0,0,0,0,362,0
TX,Kaufman,12/31/2017,365,313,51,1,0,0,0,0,0,239,0
TX,Kleberg,12/31/2017,344,290,54,0,0,0,0,0,0,0,0
TX,Lubbock,12/31/2017,340,327,13,0,0,0,0,0,0,0,0
TX,Maverick,12/31/2017,354,314,40,0,0,0,0,0,0,0,0
TX,McLennan,12/31/2017,192,171,20,1,0,0,0,0,2,173,0
TX,Milam,12/31/2017,358,354,4,0,0,0,0,0,0,0,358
TX,Montgomery,12/31/2017,363,279,77,7,0,0,0,0,1,235,0
TX,Navarro,12/31/2017,365,260,99,5,1,0,0,0,0,202,53
TX,Nueces,12/31/2017,357,279,78,0,0,0,0,0,0,190,0
TX,Orange,12/31/2017,355,279,71,5,0,0,0,0,0,143,33
TX,Parker,12/31/2017,360,327,32,1,0,0,0,0,0,360,0
TX,Polk,12/31/2017,342,333,9,0,0,0,0,0,0,342,0
TX,Potter,12/31/2017,365,309,43,13,0,0,0,0,0,0,111
TX,Randall,12/31/2017,360,281,78,1,0,0,0,0,0,360,0
TX,Robertson,12/31/2017,365,365,0,0,0,0,0,0,0,0,365
TX,Rockwall,12/31/2017,309,285,23,1,0,0,0,0,0,309,0
TX,Rusk,12/31/2017,30,29,1,0,0,0,0,0,0,0,30
TX,Smith,12/31/2017,364,336,28,0,0,0,0,0,8,356,0
TX,Tarrant,12/31/2017,365,252,100,13,0,0,0,0,19,228,0
TX,Titus,12/31/2017,365,363,1,1,0,0,0,0,0,0,365
TX,Travis,12/31/2017,365,262,99,4,0,0,0,0,18,186,0
TX,Victoria,12/31/2017,356,332,24,0,0,0,0,0,0,356,0
TX,Webb,12/31/2017,177,135,42,0,0,0,0,1,0,65,0
UT,Box Elder,12/31/2017,365,231,123,10,1,0,0,0,0,289,0
UT,Cache,12/31/2017,365,254,94,13,4,0,0,0,0,247,0
UT,Carbon,12/31/2017,364,262,102,0,0,0,0,0,28,336,0
UT,Davis,12/31/2017,365,195,142,28,0,0,0,0,18,271,0
UT,Duchesne,12/31/2017,365,278,78,6,3,0,0,0,1,340,0
UT,Garfield,12/31/2017,240,176,62,2,0,0,0,0,0,181,0
UT,Salt Lake,12/31/2017,365,149,172,43,1,0,0,0,12,262,0
UT,San Juan,12/31/2017,351,263,88,0,0,0,0,0,0,344,0
UT,Tooele,12/31/2017,365,237,111,17,0,0,0,0,0,288,0
UT,Uintah,12/31/2017,365,208,146,3,6,2,0,0,0,353,0
UT,Utah,12/31/2017,365,183,168,11,3,0,0,0,30,254,0
UT,Washington,12/31/2017,365,261,103,1,0,0,0,0,0,356,0
UT,Wayne,12/31/2017,112,110,2,0,0,0,0,0,0,0,0
UT,Weber,12/31/2017,365,194,148,21,2,0,0,0,57,232,0
VT,Bennington,12/31/2017,364,338,25,1,0,0,0,0,0,290,0
VT,Chittenden,12/31/2017,365,342,23,0,0,0,0,0,6,291,0
VT,Rutland,12/31/2017,365,311,54,0,0,0,0,2,3,232,0
VT,Windham,12/31/2017,118,118,0,0,0,0,0,0,0,0,0
VI,St Croix,12/31/2017,26,22,4,0,0,0,0,0,0,0,0
VI,St John,12/31/2017,67,58,9,0,0,0,0,0,0,0,0
VA,Albemarle,12/31/2017,347,317,30,0,0,0,0,0,0,215,0
VA,Alexandria City,12/31/2017,105,105,0,0,0,0,0,0,0,0,0
VA,Arlington,12/31/2017,364,312,49,3,0,0,0,0,92,227,0
VA,Botetourt,12/31/2017,361,353,7,1,0,0,0,0,0,0,361
VA,Bristol City,12/31/2017,113,101,12,0,0,0,0,0,0,0,0
VA,Caroline,12/31/2017,245,228,17,0,0,0,0,0,0,245,0
VA,Carroll,12/31/2017,60,60,0,0,0,0,0,0,0,0,0
VA,Charles,12/31/2017,364,345,19,0,0,0,0,0,86,218,3
VA,Chesterfield,12/31/2017,278,257,21,0,0,0,0,0,0,222,0
VA,Covington City,12/31/2017,355,354,1,0,0,0,0,0,0,0,355
VA,Fairfax,12/31/2017,365,286,78,1,0,0,0,0,42,161,0
VA,Fauquier,12/31/2017,245,238,7,0,0,0,0,0,0,245,0
VA,Frederick,12/31/2017,344,303,41,0,0,0,0,0,0,186,0
VA,Fredericksburg City,12/31/2017,11,11,0,0,0,0,0,0,0,0,0
VA,Giles,12/31/2017,365,216,76,46,27,0,0,0,0,200,165
VA,Hampton City,12/31/2017,365,325,40,0,0,0,0,0,17,233,0
VA,Hanover,12/31/2017,238,215,23,0,0,0,0,0,0,238,0
VA,Henrico,12/31/2017,365,309,55,0,1,0,0,0,7,249,0
VA,Hopewell City,12/31/2017,61,61,0,0,0,0,0,0,0,0,0
VA,Loudoun,12/31/2017,365,318,47,0,0,0,0,0,89,228,0
VA,Lynchburg City,12/31/2017,114,110,4,0,0,0,0,0,0,0,0
VA,Madison,12/31/2017,362,331,31,0,0,0,0,0,0,346,0
VA,Norfolk City,12/31/2017,362,356,6,0,0,0,0,13,244,0,1
VA,Prince Edward,12/31/2017,355,347,8,0,0,0,0,0,0,355,0
VA,Prince William,12/31/2017,364,333,31,0,0,0,0,0,126,238,0
VA,Richmond City,12/31/2017,365,330,35,0,0,0,0,8,143,0,0
VA,Roanoke,12/31/2017,365,327,38,0,0,0,0,0,12,202,0
VA,Rockbridge,12/31/2017,285,275,10,0,0,0,0,0,0,236,0
VA,Rockingham,12/31/2017,365,339,26,0,0,0,0,0,92,229,0
VA,Salem City,12/31/2017,112,106,6,0,0,0,0,0,0,0,0
VA,Stafford,12/31/2017,233,225,8,0,0,0,0,0,0,221,0
VA,Suffolk City,12/31/2017,245,228,17,0,0,0,0,0,0,245,0
VA,Virginia Beach City,12/31/2017,233,222,11,0,0,0,0,0,0,0,0
VA,Winchester City,12/31/2017,59,59,0,0,0,0,0,0,0,0,0
VA,Wythe,12/31/2017,245,231,14,0,0,0,0,0,0,245,0
WA,Adams,12/31/2017,357,329,17,5,6,0,0,0,0,0,0
WA,Asotin,12/31/2017,347,271,57,11,5,3,0,0,0,0,0
WA,Benton,12/31/2017,365,273,78,9,5,0,0,0,0,96,0
WA,Chelan,12/31/2017,365,282,62,9,9,3,0,0,0,0,0
WA,Clallam,12/31/2017,365,293,64,4,4,0,0,0,0,214,0
WA,Clark,12/31/2017,365,291,66,5,3,0,0,0,0,123,0
WA,Columbia,12/31/2017,333,290,34,6,3,0,0,0,0,0,0
WA,Cowlitz,12/31/2017,365,326,37,1,1,0,0,0,0,0,0
WA,Franklin,12/31/2017,331,291,32,4,4,0,0,0,0,0,0
WA,Garfield,12/31/2017,183,154,23,3,3,0,0,0,0,0,0
WA,Grant,12/31/2017,365,314,41,4,6,0,0,0,7,0,0
WA,Grays Harbor,12/31/2017,365,344,18,2,1,0,0,0,0,0,0
WA,Jefferson,12/31/2017,365,348,16,1,0,0,0,0,0,0,0
WA,King,12/31/2017,365,265,82,10,7,1,0,0,76,135,0
WA,Kitsap,12/31/2017,360,342,13,5,0,0,0,0,0,0,0
WA,Kittitas,12/31/2017,355,274,65,11,3,2,0,0,0,0,0
WA,Klickitat,12/31/2017,119,108,8,2,1,0,0,0,0,0,0
WA,Lewis,12/31/2017,365,327,35,1,2,0,0,0,0,0,0
WA,Mason,12/31/2017,363,325,36,1,1,0,0,0,0,0,0
WA,Okanogan,12/31/2017,365,219,129,2,14,1,0,0,0,0,0
WA,Pierce,12/31/2017,365,280,72,6,7,0,0,0,18,233,0
WA,Skagit,12/31/2017,365,349,16,0,0,0,0,0,5,218,2
WA,Snohomish,12/31/2017,365,274,75,13,3,0,0,0,0,0,0
WA,Spokane,12/31/2017,365,263,86,10,3,3,0,0,0,115,0
WA,Stevens,12/31/2017,365,239,109,8,9,0,0,0,0,0,0
WA,Thurston,12/31/2017,363,308,51,2,2,0,0,0,0,134,0
WA,Walla Walla,12/31/2017,351,291,49,8,3,0,0,0,0,0,0
WA,Whatcom,12/31/2017,365,243,106,13,3,0,0,0,0,60,184
WA,Whitman,12/31/2017,365,328,27,5,5,0,0,0,0,0,0
WA,Yakima,12/31/2017,365,233,103,21,5,3,0,0,0,0,0
WV,Berkeley,12/31/2017,285,253,32,0,0,0,0,0,0,212,0
WV,Brooke,12/31/2017,365,323,42,0,0,0,0,0,0,0,126
WV,Cabell,12/31/2017,283,251,30,2,0,0,0,0,0,220,0
WV,Gilmer,12/31/2017,354,351,3,0,0,0,0,0,0,354,0
WV,Greenbrier,12/31/2017,239,227,12,0,0,0,0,0,0,239,0
WV,Hancock,12/31/2017,365,324,41,0,0,0,0,0,0,220,48
WV,Harrison,12/31/2017,122,111,11,0,0,0,0,0,0,0,0
WV,Kanawha,12/31/2017,364,301,62,1,0,0,0,0,0,207,0
WV,Marion,12/31/2017,114,102,12,0,0,0,0,0,0,0,0
WV,Marshall,12/31/2017,365,220,145,0,0,0,0,0,0,0,0
WV,Mason,12/31/2017,365,363,2,0,0,0,0,0,0,0,365
WV,Mineral,12/31/2017,308,259,34,11,4,0,0,0,0,0,308
WV,Monongalia,12/31/2017,362,336,26,0,0,0,0,0,0,222,80
WV,Ohio,12/31/2017,283,240,43,0,0,0,0,0,0,221,0
WV,Tucker,12/31/2017,351,338,13,0,0,0,0,0,0,337,0
WV,Wood,12/31/2017,357,327,30,0,0,0,0,0,0,218,78
WI,Ashland,12/31/2017,362,357,5,0,0,0,0,0,0,361,0
WI,Brown,12/31/2017,364,323,41,0,0,0,0,0,0,207,5
WI,Columbia,12/31/2017,237,211,26,0,0,0,0,0,0,237,0
WI,Dane,12/31/2017,365,298,67,0,0,0,0,0,0,188,7
WI,Dodge,12/31/2017,365,314,50,1,0,0,0,0,0,289,0
WI,Door,12/31/2017,236,213,20,3,0,0,0,0,0,236,0
WI,Eau Claire,12/31/2017,365,324,41,0,0,0,0,0,0,202,0
WI,Fond du Lac,12/31/2017,236,216,20,0,0,0,0,0,0,236,0
WI,Forest,12/31/2017,364,347,17,0,0,0,0,0,0,326,0
WI,Grant,12/31/2017,346,312,34,0,0,0,0,0,0,0,0
WI,Jefferson,12/31/2017,245,214,31,0,0,0,0,0,0,245,0
WI,Kenosha,12/31/2017,360,272,78,10,0,0,0,0,0,236,0
WI,Kewaunee,12/31/2017,235,209,24,2,0,0,0,0,0,235,0
WI,La Crosse,12/31/2017,360,311,49,0,0,0,0,0,0,194,0
WI,Manitowoc,12/31/2017,237,216,17,4,0,0,0,0,0,237,0
WI,Marathon,12/31/2017,237,223,14,0,0,0,0,0,0,237,0
WI,Milwaukee,12/31/2017,365,274,87,4,0,0,0,0,14,224,0
WI,Oneida,12/31/2017,364,359,5,0,0,0,0,0,0,0,364
WI,Outagamie,12/31/2017,365,299,57,9,0,0,0,0,0,197,43
WI,Ozaukee,12/31/2017,348,293,47,8,0,0,0,0,0,222,0
WI,Racine,12/31/2017,230,176,43,11,0,0,0,0,0,230,0
WI,Rock,12/31/2017,234,203,31,0,0,0,0,0,0,234,0
WI,Sauk,12/31/2017,364,319,45,0,0,0,0,0,0,179,0
WI,Sheboygan,12/31/2017,245,192,40,13,0,0,0,0,0,245,0
WI,Taylor,12/31/2017,363,335,28,0,0,0,0,0,0,293,0
WI,Vilas,12/31/2017,319,306,13,0,0,0,0,0,0,232,0
WI,Walworth,12/31/2017,243,219,24,0,0,0,0,0,0,243,0
WI,Waukesha,12/31/2017,359,287,72,0,0,0,0,0,0,191,0
WY,Albany,12/31/2017,365,225,137,2,1,0,0,0,3,325,0
WY,Big Horn,12/31/2017,345,326,19,0,0,0,0,0,0,345,0
WY,Campbell,12/31/2017,365,240,118,4,3,0,0,0,0,240,0
WY,Carbon,12/31/2017,365,309,55,1,0,0,0,0,15,343,7
WY,Converse,12/31/2017,365,290,72,3,0,0,0,0,4,299,0
WY,Fremont,12/31/2017,365,233,129,3,0,0,0,0,0,276,48
WY,Laramie,12/31/2017,365,281,81,1,2,0,0,0,8,329,0
WY,Lincoln,12/31/2017,365,348,16,0,0,1,0,0,0,0,0
WY,Natrona,12/31/2017,365,297,66,2,0,0,0,0,11,341,0
WY,Park,12/31/2017,121,107,14,0,0,0,0,0,0,0,0
WY,Platte,12/31/2017,60,54,6,0,0,0,0,0,0,0,0
WY,Sheridan,12/31/2017,365,259,102,3,1,0,0,0,1,269,0
WY,Sublette,12/31/2017,365,228,129,8,0,0,0,0,0,345,0
WY,Sweetwater,12/31/2017,365,259,100,3,2,1,0,0,1,319,3
WY,Teton,12/31/2017,365,299,65,1,0,0,0,0,0,341,0
WY,Uinta,12/31/2017,365,310,53,1,0,0,1,0,3,348,0
WY,Weston,12/31/2017,365,333,32,0,0,0,0,0,0,289,76
