data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,days_co,days_no2,days_ozone,days_so2
LA,Ouachita,12/31/2019,363,335,28,0,0,0,0,0,0,321,0
LA,Pointe Coupee,12/31/2019,351,322,26,3,0,0,0,0,0,351,0
LA,Rapides,12/31/2019,119,107,12,0,0,0,0,0,0,0,0
LA,St. Bernard,12/31/2019,365,251,112,2,0,0,0,0,0,148,16
LA,St. Charles,12/31/2019,362,350,12,0,0,0,0,0,0,0,362
LA,St. James,12/31/2019,365,350,15,0,0,0,0,0,0,359,6
LA,St. John the Baptist,12/31/2019,364,334,30,0,0,0,0,0,0,364,0
LA,St. Martin,12/31/2019,355,330,25,0,0,0,0,0,0,355,0
LA,St. Tammany,12/31/2019,363,306,57,0,0,0,0,0,0,236,0
LA,Tangipahoa,12/31/2019,117,104,13,0,0,0,0,0,0,0,0
LA,Terrebonne,12/31/2019,120,108,12,0,0,0,0,0,0,0,0
LA,West Baton Rouge,12/31/2019,365,289,76,0,0,0,0,0,10,162,1
ME,Androscoggin,12/31/2019,361,345,16,0,0,0,0,0,0,199,0
ME,Aroostook,12/31/2019,365,333,30,1,1,0,0,0,0,253,0
ME,Cumberland,12/31/2019,365,314,51,0,0,0,0,0,0,169,0
ME,Hancock,12/31/2019,365,347,17,1,0,0,0,2,0,343,0
ME,Kennebec,12/31/2019,361,356,5,0,0,0,0,0,129,211,0
ME,Knox,12/31/2019,213,204,9,0,0,0,0,0,0,213,0
ME,Oxford,12/31/2019,334,323,11,0,0,0,0,0,0,175,0
ME,Penobscot,12/31/2019,362,349,13,0,0,0,0,0,0,207,0
ME,Washington,12/31/2019,363,360,3,0,0,0,0,0,0,363,0
ME,York,12/31/2019,231,216,14,1,0,0,0,0,0,231,0
MD,Allegany,12/31/2019,365,332,21,11,1,0,0,0,0,0,365
MD,Anne Arundel,12/31/2019,355,270,78,7,0,0,0,0,0,242,95
MD,Baltimore,12/31/2019,365,263,93,9,0,0,0,0,20,266,1
MD,Baltimore (City),12/31/2019,363,268,89,6,0,0,0,0,29,197,0
MD,Calvert,12/31/2019,232,214,18,0,0,0,0,0,0,232,0
MD,Carroll,12/31/2019,241,205,35,1,0,0,0,0,0,241,0
MD,Cecil,12/31/2019,361,290,68,3,0,0,0,0,0,228,0
MD,Charles,12/31/2019,221,202,19,0,0,0,0,0,0,221,0
MD,Dorchester,12/31/2019,365,304,58,3,0,0,0,0,0,329,0
MD,Frederick,12/31/2019,243,198,44,1,0,0,0,0,0,243,0
MD,Garrett,12/31/2019,365,345,20,0,0,0,0,2,0,270,0
MD,Harford,12/31/2019,359,261,89,9,0,0,0,0,0,231,0
MD,Howard,12/31/2019,365,319,46,0,0,0,0,0,129,0,0
MD,Kent,12/31/2019,360,298,61,1,0,0,0,0,0,233,0
MD,Montgomery,12/31/2019,361,313,48,0,0,0,0,0,0,220,0
MD,Prince George's,12/31/2019,365,268,91,6,0,0,0,0,2,294,0
MD,Washington,12/31/2019,360,313,47,0,0,0,0,0,0,214,0
MA,Barnstable,12/31/2019,359,348,11,0,0,0,0,0,0,356,0
MA,Berkshire,12/31/2019,364,320,44,0,0,0,0,0,0,247,0
MA,Bristol,12/31/2019,364,323,41,0,0,0,0,0,0,296,0
MA,Dukes,12/31/2019,352,331,17,4,0,0,0,0,0,343,0
MA,Essex,12/31/2019,364,329,34,1,0,0,0,0,7,287,0
MA,Franklin,12/31/2019,364,326,38,0,0,0,0,0,0,251,0
MA,Hampden,12/31/2019,364,308,56,0,0,0,0,0,11,237,0
MA,Hampshire,12/31/2019,364,332,32,0,0,0,0,0,1,288,0
MA,Middlesex,12/31/2019,364,337,27,0,0,0,0,0,17,250,0
MA,Norfolk,12/31/2019,362,352,10,0,0,0,0,0,13,349,0
MA,Plymouth,12/31/2019,363,336,27,0,0,0,0,0,0,274,0
MA,Suffolk,12/31/2019,365,310,55,0,0,0,0,1,41,136,0
MA,Worcester,12/31/2019,365,314,51,0,0,0,0,1,12,221,0
MI,Allegan,12/31/2019,276,227,45,4,0,0,0,0,0,241,0
MI,Bay,12/31/2019,316,288,28,0,0,0,0,0,0,0,0
MI,Benzie,12/31/2019,247,232,15,0,0,0,0,0,0,247,0
MI,Berrien,12/31/2019,260,232,26,2,0,0,0,0,0,260,0
MI,Cass,12/31/2019,255,229,26,0,0,0,0,0,0,255,0
MI,Chippewa,12/31/2019,58,53,5,0,0,0,0,0,0,0,0
MI,Clinton,12/31/2019,248,243,5,0,0,0,0,0,0,248,0
MI,Genesee,12/31/2019,340,282,58,0,0,0,0,0,0,194,0
MI,Huron,12/31/2019,259,250,9,0,0,0,0,0,0,259,0
MI,Ingham,12/31/2019,365,331,34,0,0,0,0,0,9,233,0
MI,Kalamazoo,12/31/2019,362,312,50,0,0,0,0,0,0,200,0
MI,Kent,12/31/2019,365,310,55,0,0,0,0,3,0,257,0
MI,Keweenaw,12/31/2019,117,116,1,0,0,0,0,0,0,0,0
MI,Lenawee,12/31/2019,358,286,72,0,0,0,0,0,0,192,0
MI,Macomb,12/31/2019,292,251,40,1,0,0,0,0,0,244,0
MI,Manistee,12/31/2019,269,249,19,1,0,0,0,0,0,241,0
MI,Mason,12/31/2019,254,244,10,0,0,0,0,0,0,254,0
MI,Missaukee,12/31/2019,363,334,29,0,0,0,0,0,0,306,0
MI,Monroe,12/31/2019,359,355,4,0,0,0,0,0,0,0,299
MI,Muskegon,12/31/2019,262,236,25,1,0,0,0,0,0,262,0
MI,Oakland,12/31/2019,293,246,45,2,0,0,0,0,0,242,0
MI,Ottawa,12/31/2019,365,313,52,0,0,0,0,0,78,230,8
MI,Schoolcraft,12/31/2019,364,347,17,0,0,0,0,0,0,243,0
MI,St. Clair,12/31/2019,365,275,87,3,0,0,0,0,0,172,65
MI,Tuscola,12/31/2019,355,345,10,0,0,0,0,0,0,355,0
MI,Washtenaw,12/31/2019,365,294,71,0,0,0,0,0,0,243,0
MI,Wayne,12/31/2019,365,155,200,10,0,0,0,0,7,72,20
MI,Wexford,12/31/2019,340,322,18,0,0,0,0,0,0,340,0
MN,Anoka,12/31/2019,364,315,48,1,0,0,0,2,11,245,0
MN,Becker,12/31/2019,360,336,23,1,0,0,0,0,0,183,0
MN,Beltrami,12/31/2019,352,332,18,1,1,0,0,0,0,0,0
MN,Carlton,12/31/2019,356,346,10,0,0,0,0,0,0,218,0
MN,Cass,12/31/2019,350,332,17,1,0,0,0,0,0,0,0
MN,Cook,12/31/2019,334,325,9,0,0,0,0,0,0,0,0
MN,Crow Wing,12/31/2019,359,334,24,1,0,0,0,0,0,173,0
MN,Dakota,12/31/2019,365,306,59,0,0,0,0,0,71,0,1
MN,Goodhue,12/31/2019,216,203,13,0,0,0,0,0,0,216,0
MN,Hennepin,12/31/2019,365,245,120,0,0,0,0,0,12,58,0
MN,Lake,12/31/2019,363,343,20,0,0,0,0,0,0,151,0
MN,Lyon,12/31/2019,362,327,35,0,0,0,0,0,0,204,0
MN,Mille Lacs,12/31/2019,247,239,8,0,0,0,0,0,0,247,0
MN,Olmsted,12/31/2019,364,313,51,0,0,0,0,0,0,195,0
MN,Ramsey,12/31/2019,365,296,69,0,0,0,0,0,0,0,0
MN,Saint Louis,12/31/2019,365,327,37,1,0,0,0,0,0,253,0
MN,Scott,12/31/2019,365,314,51,0,0,0,0,0,0,247,0
MN,Stearns,12/31/2019,344,313,31,0,0,0,0,0,0,211,0
MN,Washington,12/31/2019,363,313,48,1,1,0,0,0,0,169,106
MN,Winona,12/31/2019,115,108,7,0,0,0,0,0,0,0,0
MN,Wright,12/31/2019,362,322,40,0,0,0,0,0,0,206,0
MS,Bolivar,12/31/2019,364,270,94,0,0,0,0,0,0,138,0
MS,DeSoto,12/31/2019,364,296,67,1,0,0,0,0,0,154,0
MS,Forrest,12/31/2019,358,298,60,0,0,0,0,0,0,0,0
MS,Hancock,12/31/2019,365,316,49,0,0,0,0,0,0,184,0
MS,Harrison,12/31/2019,363,284,79,0,0,0,0,0,0,136,0
MS,Hinds,12/31/2019,365,256,109,0,0,0,0,0,0,143,0
MS,Jackson,12/31/2019,365,289,75,1,0,0,0,0,1,155,0
MS,Lauderdale,12/31/2019,245,229,16,0,0,0,0,0,0,245,0
MS,Lee,12/31/2019,241,222,19,0,0,0,0,0,0,241,0
MS,Yalobusha,12/31/2019,348,334,14,0,0,0,0,0,0,348,0
MO,Andrew,12/31/2019,245,227,18,0,0,0,0,0,0,245,0
MO,Boone,12/31/2019,245,239,6,0,0,0,0,0,0,245,0
MO,Buchanan,12/31/2019,365,295,70,0,0,0,0,0,0,0,0
MO,Callaway,12/31/2019,245,238,7,0,0,0,0,0,0,245,0
MO,Cass,12/31/2019,365,319,46,0,0,0,0,0,0,213,0
MO,Cedar,12/31/2019,351,285,66,0,0,0,0,0,0,162,0
MO,Clay,12/31/2019,365,295,70,0,0,0,0,0,0,225,0
MO,Clinton,12/31/2019,245,213,32,0,0,0,0,0,0,245,0
MO,Franklin,12/31/2019,364,361,3,0,0,0,0,0,0,0,364
MO,Greene,12/31/2019,365,322,43,0,0,0,0,0,0,197,0
MO,Iron,12/31/2019,365,338,27,0,0,0,0,0,0,0,365
MO,Jackson,12/31/2019,365,265,100,0,0,0,0,0,46,0,0
MO,Jasper,12/31/2019,365,324,40,1,0,0,0,0,0,220,0
MO,Jefferson,12/31/2019,365,292,71,2,0,0,0,0,0,210,11
MO,Lincoln,12/31/2019,245,223,22,0,0,0,0,0,0,245,0
MO,Monroe,12/31/2019,365,357,8,0,0,0,0,0,0,365,0
MO,New Madrid,12/31/2019,365,49,50,145,121,0,0,0,0,0,365
MO,Perry,12/31/2019,245,224,21,0,0,0,0,0,0,245,0
MO,Saint Charles,12/31/2019,365,319,41,4,1,0,0,0,0,241,124
MO,Saint Louis,12/31/2019,365,264,98,3,0,0,0,0,8,180,0
MO,Sainte Genevieve,12/31/2019,244,229,15,0,0,0,0,0,0,244,0
MO,St. Louis City,12/31/2019,365,215,145,5,0,0,0,0,10,152,0
MO,Stoddard,12/31/2019,107,103,4,0,0,0,0,0,0,0,0
MO,Taney,12/31/2019,121,117,4,0,0,0,0,0,0,0,0
MT,Cascade,12/31/2019,363,350,12,1,0,0,0,0,0,0,0
MT,Fergus,12/31/2019,365,348,17,0,0,0,0,0,0,335,0
MT,Flathead,12/31/2019,365,302,62,1,0,0,0,0,0,233,0
MT,Gallatin,12/31/2019,365,337,28,0,0,0,0,4,22,0,0
MT,Lake,12/31/2019,93,93,0,0,0,0,0,0,0,0,0
MT,Lewis and Clark,12/31/2019,365,288,75,2,0,0,0,0,0,252,0
MT,Lincoln,12/31/2019,364,222,141,1,0,0,0,0,0,0,0
MT,Missoula,12/31/2019,365,224,137,3,1,0,0,0,0,2,0
MT,Phillips,12/31/2019,365,356,9,0,0,0,0,0,0,332,0
MT,Powder River,12/31/2019,361,329,31,1,0,0,0,0,0,309,0
MT,Powell,12/31/2019,110,106,4,0,0,0,0,0,0,0,0
MT,Ravalli,12/31/2019,364,329,35,0,0,0,0,0,0,0,0
MT,Richland,12/31/2019,365,339,26,0,0,0,0,0,0,307,0
MT,Roosevelt,12/31/2019,93,93,0,0,0,0,0,0,0,0,0
MT,Rosebud,12/31/2019,364,351,13,0,0,0,0,0,3,316,0
MT,Sanders,12/31/2019,365,330,35,0,0,0,0,0,0,0,0
MT,Sheridan,12/31/2019,104,103,1,0,0,0,0,0,0,0,0
MT,Silver Bow,12/31/2019,363,319,44,0,0,0,0,0,0,0,0
MT,Yellowstone,12/31/2019,362,357,4,0,1,0,0,0,0,0,77
NE,Cass,12/31/2019,348,348,0,0,0,0,0,0,0,0,0
NE,Douglas,12/31/2019,365,312,53,0,0,0,0,0,0,214,14
NE,Hall,12/31/2019,97,92,5,0,0,0,0,0,0,0,0
NE,Knox,12/31/2019,355,342,13,0,0,0,0,0,0,355,0
NE,Lancaster,12/31/2019,360,338,22,0,0,0,0,0,0,229,76
NE,Sarpy,12/31/2019,350,298,52,0,0,0,0,0,0,0,0
NE,Scotts Bluff,12/31/2019,113,110,3,0,0,0,0,0,0,0,0
NE,Thomas,12/31/2019,109,106,3,0,0,0,0,0,0,0,0
NE,Washington,12/31/2019,116,107,9,0,0,0,0,0,0,0,0
NV,Carson City,12/31/2019,365,308,57,0,0,0,0,0,0,300,0
NV,Churchill,12/31/2019,353,323,30,0,0,0,0,0,0,353,0
NV,Clark,12/31/2019,365,154,206,5,0,0,0,1,20,252,0
NV,Douglas,12/31/2019,356,346,10,0,0,0,0,0,0,0,0
NV,Elko,12/31/2019,365,363,2,0,0,0,0,0,0,0,0
NV,Lyon,12/31/2019,356,344,12,0,0,0,0,0,0,346,0
NV,Nye,12/31/2019,365,352,12,1,0,0,0,0,0,0,0
NV,Washoe,12/31/2019,365,244,121,0,0,0,0,0,4,294,0
NV,White Pine,12/31/2019,362,294,67,1,0,0,0,0,0,361,0
NH,Belknap,12/31/2019,316,308,8,0,0,0,0,0,0,181,0
NH,Cheshire,12/31/2019,365,348,17,0,0,0,0,0,0,303,0
NH,Coos,12/31/2019,324,314,10,0,0,0,0,0,0,304,0
NH,Grafton,12/31/2019,365,352,13,0,0,0,0,0,0,311,0
NH,Hillsborough,12/31/2019,365,353,12,0,0,0,0,0,0,356,0
NH,Merrimack,12/31/2019,365,360,5,0,0,0,0,0,0,209,156
NH,Rockingham,12/31/2019,365,343,21,1,0,0,0,0,0,316,0
NJ,Atlantic,12/31/2019,365,328,36,1,0,0,0,0,0,262,0
NJ,Bergen,12/31/2019,365,228,132,5,0,0,0,0,58,96,0
NJ,Camden,12/31/2019,365,240,120,5,0,0,0,0,19,202,0
NJ,Cumberland,12/31/2019,361,297,61,3,0,0,0,0,2,268,0
NJ,Essex,12/31/2019,365,265,100,0,0,0,0,0,85,160,0
NJ,Gloucester,12/31/2019,280,242,37,1,0,0,0,0,0,226,0
NJ,Hudson,12/31/2019,365,268,97,0,0,0,0,0,105,136,0
NJ,Hunterdon,12/31/2019,362,295,66,1,0,0,0,0,0,271,0
NJ,Mercer,12/31/2019,365,280,83,2,0,0,0,0,0,266,0
NJ,Middlesex,12/31/2019,362,285,74,3,0,0,0,0,20,247,0
NJ,Monmouth,12/31/2019,240,217,23,0,0,0,0,0,0,240,0
NJ,Morris,12/31/2019,364,336,28,0,0,0,0,0,11,335,0
NJ,Ocean,12/31/2019,349,291,56,2,0,0,0,0,0,218,0
NJ,Passaic,12/31/2019,277,242,34,1,0,0,0,0,0,224,0
NJ,Union,12/31/2019,365,258,107,0,0,0,0,0,109,0,0
NJ,Warren,12/31/2019,364,320,43,1,0,0,0,0,47,197,0
NM,Bernalillo,12/31/2019,365,164,197,4,0,0,0,0,1,248,0
NM,Catron,12/31/2019,111,111,0,0,0,0,0,0,0,0,0
NM,Chaves,12/31/2019,118,117,1,0,0,0,0,0,0,0,0
NM,Dona Ana,12/31/2019,365,170,171,17,3,2,2,0,8,263,0
NM,Eddy,12/31/2019,365,212,134,17,2,0,0,0,1,363,0
NM,Lea,12/31/2019,365,252,109,4,0,0,0,0,4,309,0
NM,Lincoln,12/31/2019,107,107,0,0,0,0,0,0,0,0,0
NM,Los Alamos,12/31/2019,117,117,0,0,0,0,0,0,0,0,0
NM,Luna,12/31/2019,361,349,10,1,0,0,1,0,0,0,0
NM,Rio Arriba,12/31/2019,358,315,43,0,0,0,0,0,0,354,0
NM,San Juan,12/31/2019,365,208,157,0,0,0,0,0,3,362,0
NM,Sandoval,12/31/2019,363,276,87,0,0,0,0,0,0,356,0
NM,Santa Fe,12/31/2019,362,274,87,1,0,0,0,0,0,352,0
NM,Socorro,12/31/2019,92,92,0,0,0,0,0,0,0,0,0
NM,Taos,12/31/2019,358,334,24,0,0,0,0,0,0,0,0
NM,Valencia,12/31/2019,357,270,87,0,0,0,0,0,0,357,0
NY,Albany,12/31/2019,365,322,43,0,0,0,0,0,0,242,0
NY,Bronx,12/31/2019,365,280,82,3,0,0,0,0,66,164,0
NY,Chautauqua,12/31/2019,365,337,27,1,0,0,0,0,0,320,22
NY,Dutchess,12/31/2019,365,353,12,0,0,0,0,0,0,331,34
NY,Erie,12/31/2019,365,310,55,0,0,0,0,0,27,221,0
NY,Essex,12/31/2019,365,332,33,0,0,0,0,0,0,362,1
NY,Franklin,12/31/2019,356,356,0,0,0,0,0,0,0,0,356
NY,Hamilton,12/31/2019,360,358,2,0,0,0,0,0,0,323,37
NY,Herkimer,12/31/2019,222,222,0,0,0,0,0,0,0,185,37
NY,Jefferson,12/31/2019,205,198,7,0,0,0,0,0,0,205,0
NY,Kings,12/31/2019,365,335,30,0,0,0,0,0,0,0,0
NY,Monroe,12/31/2019,365,321,44,0,0,0,0,0,3,235,0
NY,Nassau,12/31/2019,363,344,19,0,0,0,0,0,0,0,14
NY,New York,12/31/2019,365,293,70,2,0,0,0,0,0,184,0
NY,Niagara,12/31/2019,352,339,13,0,0,0,0,0,0,352,0
NY,Oneida,12/31/2019,355,345,10,0,0,0,0,0,0,0,0
NY,Onondaga,12/31/2019,365,337,28,0,0,0,0,0,0,281,0
NY,Orange,12/31/2019,365,343,22,0,0,0,0,0,0,275,0
NY,Oswego,12/31/2019,321,316,5,0,0,0,0,0,0,321,0
NY,Putnam,12/31/2019,364,348,15,1,0,0,0,0,0,329,35
NY,Queens,12/31/2019,365,292,69,4,0,0,0,0,85,189,0
NY,Richmond,12/31/2019,365,314,51,0,0,0,0,0,0,224,0
NY,Rockland,12/31/2019,365,335,29,1,0,0,0,0,0,296,0
NY,Saratoga,12/31/2019,331,328,3,0,0,0,0,0,0,331,0
NY,Seneca,12/31/2019,360,360,0,0,0,0,0,0,0,0,360
NY,St. Lawrence,12/31/2019,365,279,76,10,0,0,0,0,0,0,365
NY,Steuben,12/31/2019,365,349,16,0,0,0,0,0,0,292,0
NY,Suffolk,12/31/2019,365,300,56,9,0,0,0,0,0,295,1
NY,Tompkins,12/31/2019,365,358,7,0,0,0,0,0,0,353,12
NY,Wayne,12/31/2019,268,253,15,0,0,0,0,0,0,268,0
NY,Westchester,12/31/2019,365,330,34,1,0,0,0,0,0,292,0
NC,Alexander,12/31/2019,305,274,31,0,0,0,0,0,0,245,0
NC,Avery,12/31/2019,363,335,28,0,0,0,0,0,0,361,0
NC,Beaufort,12/31/2019,352,352,0,0,0,0,0,0,0,0,352
NC,Brunswick,12/31/2019,351,325,24,2,0,0,0,0,0,0,351
NC,Buncombe,12/31/2019,365,328,37,0,0,0,0,0,0,197,7
NC,Caldwell,12/31/2019,304,275,29,0,0,0,0,0,0,243,61
NC,Carteret,12/31/2019,259,239,20,0,0,0,0,0,0,259,0
NC,Caswell,12/31/2019,245,236,9,0,0,0,0,0,0,245,0
NC,Catawba,12/31/2019,361,298,63,0,0,0,0,0,0,0,0
NC,Cumberland,12/31/2019,363,282,81,0,0,0,0,0,0,206,0
NC,Davidson,12/31/2019,350,272,78,0,0,0,0,0,0,0,0
NC,Durham,12/31/2019,364,293,71,0,0,0,0,0,0,203,0
NC,Edgecombe,12/31/2019,363,325,38,0,0,0,0,0,0,200,0
NC,Forsyth,12/31/2019,365,236,129,0,0,0,0,0,12,180,0
NC,Graham,12/31/2019,245,191,54,0,0,0,0,0,0,245,0
NC,Granville,12/31/2019,240,195,45,0,0,0,0,0,0,240,0
NC,Guilford,12/31/2019,365,293,72,0,0,0,0,0,0,222,0
NC,Haywood,12/31/2019,364,296,66,2,0,0,0,0,0,244,102
NC,Hyde,12/31/2019,103,101,2,0,0,0,0,0,0,0,0
NC,Jackson,12/31/2019,103,100,3,0,0,0,0,0,0,0,0
NC,Johnston,12/31/2019,363,294,69,0,0,0,0,0,0,166,0
NC,Lenoir,12/31/2019,237,205,32,0,0,0,0,0,0,237,0
NC,Lincoln,12/31/2019,243,178,65,0,0,0,0,0,0,243,0
NC,Macon,12/31/2019,358,343,15,0,0,0,0,0,0,358,0
NC,Martin,12/31/2019,356,322,34,0,0,0,0,0,0,237,61
NC,Mecklenburg,12/31/2019,365,234,121,10,0,0,0,0,2,217,0
NC,Mitchell,12/31/2019,333,325,8,0,0,0,0,0,0,0,0
NC,Montgomery,12/31/2019,365,308,57,0,0,0,0,0,0,248,0
NC,New Hanover,12/31/2019,348,319,29,0,0,0,0,0,0,222,0
NC,Northampton,12/31/2019,153,138,15,0,0,0,0,0,11,0,0
NC,Person,12/31/2019,362,314,48,0,0,0,0,0,0,240,122
NC,Pitt,12/31/2019,352,308,44,0,0,0,0,0,0,208,0
NC,Rockingham,12/31/2019,245,207,38,0,0,0,0,0,0,245,0
NC,Rowan,12/31/2019,365,289,76,0,0,0,0,0,0,325,0
NC,Swain,12/31/2019,362,323,39,0,0,0,0,0,0,182,0
NC,Union,12/31/2019,235,175,57,3,0,0,0,0,0,235,0
NC,Wake,12/31/2019,365,245,120,0,0,0,0,1,1,175,0
NC,Yancey,12/31/2019,244,191,53,0,0,0,0,0,0,244,0
ND,Billings,12/31/2019,365,354,11,0,0,0,0,0,0,327,0
ND,Burke,12/31/2019,365,354,11,0,0,0,0,0,1,324,3
ND,Burleigh,12/31/2019,365,331,34,0,0,0,0,0,10,212,0
ND,Cass,12/31/2019,363,327,34,1,1,0,0,0,9,264,0
ND,Dunn,12/31/2019,365,348,17,0,0,0,0,0,0,339,0
ND,McKenzie,12/31/2019,365,353,12,0,0,0,0,0,1,338,0
ND,Mercer,12/31/2019,365,341,24,0,0,0,0,0,0,270,6
ND,Oliver,12/31/2019,365,339,26,0,0,0,0,0,0,342,0
ND,Ward,12/31/2019,364,347,17,0,0,0,0,0,7,262,0
ND,Williams,12/31/2019,365,309,53,3,0,0,0,0,0,253,56
OH,Adams,12/31/2019,365,361,4,0,0,0,0,0,0,0,41
OH,Allen,12/31/2019,364,303,61,0,0,0,0,0,0,214,32
OH,Ashtabula,12/31/2019,358,334,23,1,0,0,0,0,0,245,113
OH,Athens,12/31/2019,120,116,4,0,0,0,0,0,0,0,0
OH,Belmont,12/31/2019,365,349,16,0,0,0,0,14,251,0,1
OH,Butler,12/31/2019,365,247,105,13,0,0,0,0,0,275,27
OH,Clark,12/31/2019,365,220,143,2,0,0,0,0,0,157,3
OH,Clermont,12/31/2019,358,287,67,4,0,0,0,0,0,213,0
OH,Clinton,12/31/2019,244,203,41,0,0,0,0,0,0,244,0
OH,Columbiana,12/31/2019,350,350,0,0,0,0,0,0,0,0,288
OH,Cuyahoga,12/31/2019,365,188,173,4,0,0,0,0,3,133,2
OH,Delaware,12/31/2019,241,214,27,0,0,0,0,0,0,241,0
OH,Fayette,12/31/2019,355,332,23,0,0,0,0,0,0,355,0
OH,Franklin,12/31/2019,365,244,120,1,0,0,0,0,5,174,0
OH,Gallia,12/31/2019,365,337,26,2,0,0,0,0,0,0,365
OH,Geauga,12/31/2019,230,189,39,2,0,0,0,0,0,230,0
OH,Greene,12/31/2019,243,213,30,0,0,0,0,0,0,243,0
OH,Hamilton,12/31/2019,365,162,197,6,0,0,0,0,7,152,0
OH,Harrison,12/31/2019,293,290,3,0,0,0,0,236,0,0,0
OH,Jefferson,12/31/2019,365,232,131,2,0,0,0,0,0,119,7
OH,Knox,12/31/2019,245,218,27,0,0,0,0,0,0,245,0
OH,Lake,12/31/2019,365,317,43,5,0,0,0,0,0,231,1
OH,Lawrence,12/31/2019,365,328,37,0,0,0,0,0,0,197,0
OH,Licking,12/31/2019,245,223,22,0,0,0,0,0,0,245,0
OH,Lorain,12/31/2019,362,313,49,0,0,0,0,0,0,204,0
OH,Lucas,12/31/2019,365,293,71,1,0,0,0,0,0,200,15
OH,Madison,12/31/2019,245,209,36,0,0,0,0,0,0,245,0
OH,Mahoning,12/31/2019,365,308,57,0,0,0,0,0,0,177,5
OH,Medina,12/31/2019,353,304,49,0,0,0,0,0,0,163,0
OH,Miami,12/31/2019,241,226,15,0,0,0,0,0,0,241,0
OH,Montgomery,12/31/2019,365,229,136,0,0,0,0,0,0,168,0
OH,Morgan,12/31/2019,351,351,0,0,0,0,0,0,0,0,351
OH,Noble,12/31/2019,361,336,25,0,0,0,0,0,0,341,0
OH,Portage,12/31/2019,270,252,18,0,0,0,0,0,0,214,0
OH,Preble,12/31/2019,364,266,98,0,0,0,0,0,0,219,0
OH,Scioto,12/31/2019,365,356,9,0,0,0,0,0,0,0,52
OH,Stark,12/31/2019,365,226,139,0,0,0,0,0,0,164,0
OH,Summit,12/31/2019,365,279,83,3,0,0,0,0,0,170,2
OH,Trumbull,12/31/2019,362,295,67,0,0,0,0,0,0,208,0
OH,Warren,12/31/2019,360,284,73,3,0,0,0,0,0,199,0
OH,Washington,12/31/2019,245,219,26,0,0,0,0,0,0,245,0
OH,Wood,12/31/2019,244,225,19,0,0,0,0,0,0,244,0
OK,Adair,12/31/2019,365,338,27,0,0,0,0,1,0,262,0
OK,Canadian,12/31/2019,355,306,48,1,0,0,0,0,0,355,0
OK,Carter,12/31/2019,365,285,80,0,0,0,0,0,0,218,0
OK,Choctaw,12/31/2019,252,238,14,0,0,0,0,0,0,252,0
OK,Cleveland,12/31/2019,365,231,134,0,0,0,0,0,0,192,0
OK,Comanche,12/31/2019,365,285,80,0,0,0,0,0,0,223,0
OK,Creek,12/31/2019,356,331,24,1,0,0,0,0,0,356,0
OK,Custer,12/31/2019,236,235,1,0,0,0,0,0,0,0,0
OK,Dewey,12/31/2019,365,293,72,0,0,0,0,0,0,240,0
OK,Garfield,12/31/2019,345,339,6,0,0,0,0,0,0,0,345
OK,Grant,12/31/2019,27,27,0,0,0,0,0,0,0,0,0
OK,Johnston,12/31/2019,141,128,13,0,0,0,0,0,0,141,0
OK,Kay,12/31/2019,365,292,72,1,0,0,0,0,0,139,4
OK,Le Flore,12/31/2019,38,35,3,0,0,0,0,0,0,0,0
OK,Mayes,12/31/2019,365,351,14,0,0,0,0,0,0,296,69
OK,Muskogee,12/31/2019,286,269,15,1,1,0,0,0,0,0,152
OK,Nowata,12/31/2019,365,287,77,1,0,0,0,0,0,229,0
OK,Oklahoma,12/31/2019,365,227,137,1,0,0,0,0,5,204,0
OK,Osage,12/31/2019,354,311,43,0,0,0,0,0,0,354,0
OK,Ottawa,12/31/2019,363,289,73,1,0,0,0,0,0,80,0
OK,Pittsburg,12/31/2019,365,272,91,2,0,0,0,0,0,238,0
OK,Sequoyah,12/31/2019,361,325,36,0,0,0,0,0,18,201,0
OK,Tulsa,12/31/2019,365,256,108,1,0,0,0,0,3,225,0
OR,Baker,12/31/2019,360,328,32,0,0,0,0,0,0,0,0
OR,Benton,12/31/2019,365,332,33,0,0,0,0,0,0,0,0
OR,Clackamas,12/31/2019,225,217,7,1,0,0,0,0,0,143,0
OR,Columbia,12/31/2019,363,355,8,0,0,0,0,0,0,141,0
OR,Coos,12/31/2019,107,106,1,0,0,0,0,0,0,0,0
OR,Crook,12/31/2019,365,296,68,1,0,0,0,0,0,0,0
OR,Deschutes,12/31/2019,365,341,19,4,1,0,0,0,0,0,0
OR,Douglas,12/31/2019,347,288,59,0,0,0,0,0,0,0,0
OR,Grant,12/31/2019,349,255,93,1,0,0,0,0,0,0,0
OR,Harney,12/31/2019,364,264,95,5,0,0,0,0,0,0,0
OR,Jackson,12/31/2019,365,295,63,3,4,0,0,0,0,141,0
OR,Jefferson,12/31/2019,365,291,72,2,0,0,0,0,0,0,0
OR,Josephine,12/31/2019,365,283,77,3,2,0,0,0,0,0,0
OR,Klamath,12/31/2019,365,261,98,6,0,0,0,0,0,0,0
OR,Lake,12/31/2019,363,311,51,1,0,0,0,0,0,0,0
OR,Lane,12/31/2019,365,254,103,8,0,0,0,0,0,107,0
OR,Linn,12/31/2019,365,280,83,2,0,0,0,0,0,0,0
OR,Marion,12/31/2019,356,302,54,0,0,0,0,0,0,138,0
